,SHA_rainfnfstd,SHA_snowfnfstd,SHA_raininfstd,SHA_snowinfstd,SHA_baseinfstd,ORO_rainfnfstd,ORO_snowfnfstd,ORO_raininfstd,ORO_snowinfstd,ORO_baseinfstd,FOL_rainfnfstd,FOL_snowfnfstd,FOL_raininfstd,FOL_snowinfstd,FOL_baseinfstd,YRS_rainfnfstd,YRS_snowfnfstd,YRS_raininfstd,YRS_snowinfstd,YRS_baseinfstd,NML_rainfnfstd,NML_snowfnfstd,NML_raininfstd,NML_snowinfstd,NML_baseinfstd,DNP_rainfnfstd,DNP_snowfnfstd,DNP_raininfstd,DNP_snowinfstd,DNP_baseinfstd,EXC_rainfnfstd,EXC_snowfnfstd,EXC_raininfstd,EXC_snowinfstd,EXC_baseinfstd,MIL_rainfnfstd,MIL_snowfnfstd,MIL_raininfstd,MIL_snowinfstd,MIL_baseinfstd
216,1.4265572322530047e-15,0.7443572500224311,0.0,480.8375886602876,80.45932376311603,1.0041075503466966e-15,0.6107767561932237,0.0,579.0430380765457,78.42939933520076,1.600321476937163e-17,0.3749387171261188,0.0,352.83716461984466,137.8956995439964,3.3316693067265603e-16,0.27321063028357084,0.0,269.9695546302328,20.699276379053067,1.1748228384997964e-16,0.13258583258588805,0.0,178.68885163077036,29.023877156650954,9.164941332262652e-17,0.25989016981387597,0.0,362.14231836308926,56.16555434654075,4.000803692342906e-18,0.16495114768287716,0.0,284.9331103099269,2495.2369282989957,2.1590278670777787e-16,0.28862756740447143,0.0,486.3970966951941,51.81611042942549
217,1.4265572322530047e-15,0.7429352938836281,0.0,479.9765194252771,80.45046231121665,1.0041075503466966e-15,0.6094444822459874,0.0,577.8940677196357,78.34356966488049,1.600321476937163e-17,0.3729794039064683,0.0,351.6659421240288,137.89847867646776,3.3316693067265603e-16,0.27178327699075616,0.0,268.9018790647325,20.6939943368202,1.1748228384997964e-16,0.1320182135993856,0.0,178.4210833275945,29.028072850280957,9.164941332262652e-17,0.25919709870830104,0.0,361.8161911789603,56.15965393387928,4.000803692342906e-18,0.16412022094905163,0.0,284.0500294805448,2494.484152267025,2.1590278670777787e-16,0.28780325061281176,0.0,485.92419405680874,51.81146788280939
218,1.4265572322530047e-15,0.7415218147081963,0.0,479.12359700250687,80.44341598090628,1.0041075503466966e-15,0.6081335339907307,0.0,576.7673233735246,78.2580550352906,1.600321476937163e-17,0.3710321084464299,0.0,350.507204317839,137.9012212389364,3.3316693067265603e-16,0.27036833019944423,0.0,267.84550308852306,20.68882938900685,1.861927689754547e-16,0.13145800124733978,0.0,178.1587510107422,29.03240449226649,9.164941332262652e-17,0.2585109395706702,0.0,361.50212591418546,56.15393698419328,4.000803692342906e-18,0.16330390767294847,0.0,283.19674969051573,2493.7692731297548,2.1590278670777787e-16,0.2870008711280181,0.0,485.46202669692775,51.808068507628455
219,1.4265572322530047e-15,0.7401095405705007,0.0,478.272296042743,80.43566898898206,1.0041075503466966e-15,0.6068520093736952,0.0,575.6691790019368,78.17507251714069,1.600321476937163e-17,0.369094355532624,0.0,349.354101612917,137.90407119665636,1.578510327699076e-16,0.2689611865802758,0.0,266.7966001882979,20.683662422977545,1.861927689754547e-16,0.13091006417622106,0.0,177.90811737497307,29.037032896513,9.164941332262652e-17,0.25783262538043306,0.0,361.19503267736616,56.14847338823929,4.000803692342906e-18,0.1625022057481225,0.0,282.3531746060219,2493.03819385605,1.8001124623068963e-16,0.28621664865577034,0.0,485.01395583934396,51.80594115068122
220,1.4265572322530047e-15,0.7387135105542753,0.0,477.4336790899332,80.4288216232278,1.0041075503466966e-15,0.6055888398790917,0.0,574.590699891452,78.09292087965035,1.600321476937163e-17,0.36717899091739803,0.0,348.2162086199872,137.90682618458112,3.3316693067265603e-16,0.26757049073085865,0.0,265.7620883058112,20.67853074619387,1.1748228384997964e-16,0.13036847132445328,0.0,177.6601200450746,29.041652555842262,9.164941332262652e-17,0.25716168981726817,0.0,360.8999199570546,56.142808538954284,4.000803692342906e-18,0.1617147245394317,0.0,281.52994261304184,2492.313312759599,2.1590278670777787e-16,0.28544892272139905,0.0,484.5801997053008,51.80407778465629
221,1.4265572322530047e-15,0.7373310884626958,0.0,476.6058387414762,80.42346708219243,1.0041075503466966e-15,0.6043513365051465,0.0,573.5381456317044,78.01023274573204,1.600321476937163e-17,0.36528156167225206,0.0,347.0931180153841,137.90978359736934,3.3316693067265603e-16,0.2661939012648578,0.0,264.74269059767715,20.67345131472633,1.861927689754547e-16,0.1298358638506448,0.0,177.42271566329308,29.046676688683963,9.164941332262652e-17,0.25649898024542545,0.0,360.60723732429625,56.13740837929469,4.000803692342906e-18,0.16093873805544348,0.0,280.7318770805007,2491.6253392262047,2.1590278670777787e-16,0.28471315897372707,0.0,484.1599086079052,51.8043577855893
222,1.4265572322530047e-15,0.7359504242033409,0.0,475.78054650104536,80.41795202322551,1.0041075503466966e-15,0.6031369550418298,0.0,572.5089542760329,77.93037273253123,1.600321476937163e-17,0.3633988884364622,0.0,345.98086377566,137.912752665688,3.3316693067265603e-16,0.26483248124015335,0.0,263.73460757921316,20.668471163878934,1.861927689754547e-16,0.12931454500658546,0.0,177.1916989287113,29.051695893727857,9.164941332262652e-17,0.25584162029426855,0.0,360.32151974117454,56.13185796774719,4.000803692342906e-18,0.1601798446806755,0.0,279.9477086464008,2490.9203265026968,2.1590278670777787e-16,0.2839908601485012,0.0,483.7622222319853,51.80478122260982
223,1.4265572322530047e-15,0.7345876071017086,0.0,474.96804945983786,80.41302562101885,1.0041075503466966e-15,0.6019529830129908,0.0,571.5080532093818,77.85123631276552,1.600321476937163e-17,0.3615328090201888,0.0,344.8827958852964,137.91588156113897,3.3316693067265603e-16,0.26347951358002103,0.0,262.73923034153665,20.663578665220772,1.861927689754547e-16,0.12880211245656917,0.0,176.97043471888458,29.057075121569852,9.164941332262652e-17,0.2551936136968574,0.0,360.0451224077216,56.126334166907206,4.000803692342906e-18,0.1594348774889899,0.0,279.1908000190555,2490.250702570667,1.8001124623068963e-16,0.2832920852363544,0.0,483.37583548293577,51.806510146277255
224,1.4265572322530047e-15,0.73323541845291,0.0,474.1640337461973,80.40900720858271,1.0041075503466966e-15,0.6007890051908288,0.0,570.5292765979085,77.7730457225279,1.600321476937163e-17,0.35968092178900424,0.0,343.7938649448557,137.91903429901492,1.578510327699076e-16,0.2621422297605716,0.0,261.755553187251,20.658772805432804,1.1748228384997964e-16,0.12829886742321134,0.0,176.75483891940777,29.062558853934103,6.005172766457632e-17,0.2545560295513387,0.0,359.78100759386285,56.12125973433425,9.914857219622865e-17,0.1587042352055363,0.0,278.44346604535923,2489.566016556617,1.8001124623068963e-16,0.2826107935145085,0.0,482.98877501413364,51.80916832528255
225,1.4265572322530047e-15,0.7318871486688255,0.0,473.3645630114026,80.40538937706903,1.0041075503466966e-15,0.5996480506807969,0.0,569.5710525589795,77.697608547888,1.600321476937163e-17,0.3578547467217627,0.0,342.7234675499831,137.92224160755555,3.3316693067265603e-16,0.26082336081801655,0.0,260.78944446240223,20.653956151371375,1.861927689754547e-16,0.1278045027639932,0.0,176.5438168125576,29.06807262048747,9.164941332262652e-17,0.25392193235723887,0.0,359.51831142538475,56.11585000399113,4.000803692342906e-18,0.1579871919805675,0.0,277.71451340264605,2488.886538518422,2.1590278670777787e-16,0.28195237113933547,0.0,482.6395857033897,51.81277124249514
