,SHA_rainfnfstd,SHA_snowfnfstd,SHA_raininfstd,SHA_snowinfstd,SHA_baseinfstd,ORO_rainfnfstd,ORO_snowfnfstd,ORO_raininfstd,ORO_snowinfstd,ORO_baseinfstd,FOL_rainfnfstd,FOL_snowfnfstd,FOL_raininfstd,FOL_snowinfstd,FOL_baseinfstd,YRS_rainfnfstd,YRS_snowfnfstd,YRS_raininfstd,YRS_snowinfstd,YRS_baseinfstd,NML_rainfnfstd,NML_snowfnfstd,NML_raininfstd,NML_snowinfstd,NML_baseinfstd,DNP_rainfnfstd,DNP_snowfnfstd,DNP_raininfstd,DNP_snowinfstd,DNP_baseinfstd,EXC_rainfnfstd,EXC_snowfnfstd,EXC_raininfstd,EXC_snowinfstd,EXC_baseinfstd,MIL_rainfnfstd,MIL_snowfnfstd,MIL_raininfstd,MIL_snowinfstd,MIL_baseinfstd
0,1.8912234969748645,1.1460735215384061,0.0,754.4773260086276,83.7118961694837,1.131575146865113,0.9070640362681467,0.0,851.9834913833232,75.56867777641274,0.8095368097681958,0.6977407747162223,0.0,630.8420430604474,55.27460020725741,0.6273274410229976,0.5167283956224407,0.0,453.6849498557667,15.89542743724787,0.25261588108024907,0.3709243679722173,0.0,397.49517985038926,31.410835882698155,0.40145932198333517,0.5480390284602649,0.0,619.4520095849816,30.05458260998584,0.24589157388243013,0.3311701366116842,0.0,387.70164463634455,84.79867401615851,0.2713762409020511,0.655987757795346,0.0,574.0582255281452,67.46116131325938
1,1.8912182089573475,1.1460735215384061,0.0,754.4773260086276,83.7118961694837,1.134704883207546,0.9052406499900573,0.0,850.6933055262307,75.04345150482877,0.8070257843043783,0.6977407747162223,0.0,630.8420430604474,55.27460020725741,0.6345132608783959,0.5167283956224407,0.0,453.6849498557667,15.89542743724787,0.2580214142909238,0.3710021771422946,0.0,397.7502661046202,31.426654164495876,0.4011649938149346,0.5485776589276006,0.0,620.4287596644655,30.417712274961552,0.2456573841018858,0.3317017900364522,0.0,388.2729431114793,84.90760775725626,0.2655448874177403,0.6455756754008062,0.0,562.0976139633667,68.36865869075767
2,1.8912173345561283,1.1460735215384061,0.0,754.4773260086276,83.7118961694837,1.1332895766121076,0.9052406499900573,0.0,850.6933055262307,75.04345150482877,0.8092429666043545,0.6977407747162223,0.0,630.8420430604474,55.27460020725741,0.635506652049334,0.5167283956224407,0.0,453.6849498557667,15.89542743724787,0.2588442095242026,0.37025289937806366,0.0,396.1944537720654,31.178334436871072,0.40114146052655136,0.5420791043501874,0.0,608.8658101117941,30.4428556000047,0.24555475289583126,0.3320342446440464,0.0,388.6027870518476,84.90805207829948,0.2647795362684919,0.6459300847475297,0.0,565.5281709313512,62.58405454137307
3,1.891216747172684,1.143747472843844,0.0,750.5520204008054,79.35827880533462,1.1335408438710413,0.9052406499900573,0.0,850.6933055262307,75.04345150482877,0.810364822045715,0.6882452209403397,0.0,619.9351500442046,54.62178076896862,0.6366242389340995,0.5124009554316573,0.0,447.85277839235704,15.820595053039943,0.2593987723709459,0.37009969983627555,0.0,396.0567493488053,31.17554717732936,0.40044827108193803,0.5440192230960949,0.0,611.031450237205,30.424470903438774,0.24546841481161738,0.3320947033083661,0.0,388.6789188260729,84.92529347791789,0.26479834471931446,0.6124233822841193,0.0,529.7527958407634,58.53885180285462
4,1.891228071603083,1.1452068291542201,0.0,753.089934273905,81.89198282570005,1.1327911027271182,0.9055582412345624,0.0,851.2139464962661,71.14757208823559,0.8054942017255389,0.6859697620426025,0.0,618.2759836736195,54.407695633385124,0.6373556879155848,0.5119637904343627,0.0,447.88614781005975,15.884913809877686,0.25752105865128855,0.36884297073512434,0.0,394.3523905133199,31.067475596021062,0.39940759875907356,0.5433084436337879,0.0,611.2598659732917,30.296530311657882,0.24536290143428424,0.3320912726200203,0.0,388.7067236991091,84.94002632005022,0.2649065606027338,0.6235458555320302,0.0,538.5873672663859,59.02823675551001
5,1.891218046948059,1.1452768258205026,0.0,753.1368110512275,81.79226847485225,1.1320171673621984,0.9055156679033249,0.0,851.1884320779736,71.10849065158249,0.7997668367207391,0.693629913380117,0.0,627.5582559462551,54.89334287714058,0.6378426835122356,0.5157070712597265,0.0,452.9943914175478,15.7522361516717,0.2580293047767096,0.36677878990170876,0.0,391.6342402565559,30.883789731332577,0.3988208147318977,0.5338454623267685,0.0,601.5442758203758,29.913188877990358,0.24527388964662145,0.3294604017884189,0.0,385.9366562528783,84.97636571452092,0.26606938296470456,0.6512776138008313,0.0,566.6409277097046,63.85716373130655
6,1.8912175056143499,1.1449674273604402,0.0,752.794627664014,81.74571096592835,1.1296385868707697,0.9055568243338967,0.0,851.2130991566122,71.14624800676457,0.80050163925711,0.6933843661207719,0.0,627.3172750659699,54.87418294958955,0.6381842944866288,0.5156212737080665,0.0,452.9096353051654,15.757829747324408,0.2587319188464958,0.36600095717808173,0.0,390.6759919728908,30.840568144661123,0.39937117100177477,0.5195742948525479,0.0,589.6635564099952,30.407103234005316,0.24529056666507532,0.3294961248642495,0.0,385.9630263592408,84.97660067488216,0.26866990576461924,0.6434522938355328,0.0,557.5878987484258,62.02258237942316
7,1.8912103635120245,1.1448151755668317,0.0,752.735870151571,82.03890365792363,1.1289339159295069,0.9055568243338967,0.0,851.2130991566122,71.14624800676457,0.8022238515340808,0.6933843661207719,0.0,627.3172750659699,54.87418294958955,0.6376899637699815,0.5156212737080665,0.0,452.9096353051654,15.757829747324408,0.25868540557599107,0.36598887458653273,0.0,390.5113833211168,30.825180505194968,0.3994284813041091,0.5194311438512244,0.0,589.5318889754574,30.418553048521368,0.24522531507734946,0.3294961248642495,0.0,385.9630263592408,84.97660067488216,0.27130854269838617,0.6416460375897951,0.0,555.6000598363431,61.70452292466341
8,1.8912122828326265,1.1089373025803264,0.0,731.7427313092145,82.99340370559636,1.1307245950608396,0.9047198806457314,0.0,849.6026888429262,74.50505243860812,0.8044745354478787,0.6933843661207719,0.0,627.3172750659699,54.87418294958955,0.6393242933874804,0.5156212737080665,0.0,452.9096353051654,15.757829747324408,0.2589287180764366,0.36616725194333816,0.0,390.70782179043425,30.845007053332957,0.3977678535418851,0.5428780521176867,0.0,611.8315078228504,30.846779414848786,0.24524125551600617,0.32953700427150084,0.0,386.01037435694303,84.97654452308964,0.2732450387618377,0.6422704009656055,0.0,556.5022244473562,61.728343682966106
9,1.8912123128805918,1.1089373025803264,0.0,731.7427313092145,82.99340370559636,1.1301351171143899,0.9043385481465721,0.0,849.2691070384036,74.60422480956836,0.8048012244492986,0.6947743057846777,0.0,628.4448495178536,54.922120858370754,0.640529110494808,0.5161339742947192,0.0,453.585052286022,15.555438666426406,0.25883555742628467,0.3672901569196067,0.0,391.9462031828279,30.963382162043082,0.39709838018456806,0.542771683131907,0.0,610.9468362202354,30.836217593945396,0.24523627866947087,0.32770311039590366,0.0,384.1991792152141,84.98164878001711,0.2747825086528376,0.6420038025002281,0.0,556.2769848380035,61.67368024677365
