,MIL_rainfnfstd,MIL_snowfnfstd,MIL_raininfstd,MIL_snowinfstd,MIL_baseinfstd,ISB_rainfnfstd,ISB_snowfnfstd,ISB_raininfstd,ISB_snowinfstd,ISB_baseinfstd,PFT_rainfnfstd,PFT_snowfnfstd,PFT_raininfstd,PFT_snowinfstd,PFT_baseinfstd,KWH_rainfnfstd,KWH_snowfnfstd,KWH_raininfstd,KWH_snowinfstd,KWH_baseinfstd,SUC_rainfnfstd,SUC_snowfnfstd,SUC_raininfstd,SUC_snowinfstd,SUC_baseinfstd
0,0.2713762409020511,0.655987757795346,0.0,574.0582255281452,67.46116131325938,0.1061094310116363,0.2798314492857035,0.0,336.97054423301995,32.803131664529296,0.21976740532270697,0.6365629343367217,0.0,669.8291395729731,61.78144043324684,0.07930046108445747,0.16552432905553005,0.0,195.74478434570787,12.218505470517483,0.06689725193228031,0.05803955367485643,0.0,84.83293658401058,3.8676961022527383
1,0.26554488741774024,0.6455756754008062,0.0,562.0976139633667,68.36865869075767,0.10471682051129053,0.27986959086405955,0.0,337.0137072529806,32.81019210767403,0.2167918631303024,0.6223880081162194,0.0,656.636185306245,61.04264128425175,0.07941231686689533,0.16597924342978002,0.0,196.34612472688872,12.226858699419374,0.06690596461673402,0.05811137460773646,0.0,84.95921252187469,3.8658425909358067
2,0.26477953626849193,0.6459300847475296,0.0,565.5281709313512,62.58405454137307,0.11312009161098852,0.27877861891604633,0.0,335.3873206535948,32.493405498513575,0.21555041676563227,0.6153777313856069,0.0,647.3145290593168,58.16071361567668,0.07946897449057265,0.1661266046275045,0.0,196.52171403214552,12.230448980132355,0.06690562313314909,0.058133228155153635,0.0,84.98502021436637,3.865209640748726
3,0.26479834471931446,0.6124233822841194,0.0,529.7527958407634,58.538851802854616,0.11064210449316694,0.27936932073096576,0.0,336.2624480166373,32.63686481036349,0.22145882717385323,0.580815444468937,0.0,613.0233974487473,54.713373449429675,0.08469407451106994,0.1661266046275045,0.0,196.52171403214552,12.230448980132355,0.06554840575346278,0.058133228155153635,0.0,84.98502021436637,3.865209640748726
4,0.2649065606027338,0.6235458555320302,0.0,538.5873672663859,59.02823675551001,0.11049723909848193,0.27936932073096576,0.0,336.2624480166373,32.63686481036349,0.22361367229346424,0.6240645965893087,0.0,657.0733115441486,58.618711209666984,0.0860972349965898,0.16612588103672166,0.0,196.69885888451682,12.228445517252167,0.06469751959096114,0.05802439220117551,0.0,84.91698691741362,3.8519877855112408
5,0.2660693829647045,0.6512776138008314,0.0,566.6409277097044,63.85716373130655,0.11035830171280003,0.2798494260593304,0.0,336.8749387427965,32.794896999592794,0.22472130689403927,0.6232632847045545,0.0,656.2207753503334,58.50744863074444,0.08610610782434146,0.16472366951207626,0.0,195.14921800184936,12.1317541746392,0.06458908839493233,0.05760458442049218,0.0,84.27158319253243,3.816681075975087
6,0.26866990576461924,0.6434522938355328,0.0,557.5878987484258,62.02258237942316,0.11020112774710332,0.2698619691360161,0.0,326.0955263912819,32.13092100852926,0.22452901099034642,0.6232632847045545,0.0,656.2207753503334,58.50744863074444,0.08614178801822354,0.16472366951207626,0.0,195.14921800184936,12.1317541746392,0.06462526580424104,0.05760458442049218,0.0,84.27158319253243,3.816681075975087
7,0.27130854269838617,0.6416460375897951,0.0,555.6000598363431,61.70452292466341,0.11018254747390457,0.2698619691360161,0.0,326.0955263912819,32.13092100852926,0.224238221977569,0.6232632847045545,0.0,656.2207753503334,58.50744863074444,0.08623707604657342,0.16468087371958726,0.0,195.08840202830848,12.128636176235139,0.06465548598107987,0.05759126993461922,0.0,84.24116771615132,3.8148426744652904
8,0.2732450387618377,0.6422704009656054,0.0,556.5022244473562,61.728343682966106,0.11015630868089997,0.2693625868907757,0.0,322.1284735144403,31.928886364749303,0.22357601836632435,0.6252719783822249,0.0,658.4098856528544,58.70132433452266,0.08629178070187223,0.16551764232072935,0.0,196.059404220047,12.157004315696302,0.06467758709233203,0.05775153307930156,0.0,84.44386547626318,3.8162073432563717
9,0.27478250865283754,0.6420038025002281,0.0,556.2769848380035,61.67368024677365,0.11022077623742224,0.26986123449833294,0.0,322.79352021637135,31.963099626291154,0.22301040335616512,0.6197349559305242,0.0,651.356480805291,56.92493322067974,0.08642479406609402,0.16375497272840644,0.0,193.48394628814725,11.934941092888259,0.064760396577545,0.05706796870702031,0.0,83.17469718152924,3.7555959793260003
10,0.276459030376283,0.639430769086562,0.0,553.7509396171363,60.80471085913386,0.11033001553755503,0.27015259320822166,0.0,323.1937008761534,31.991950726680454,0.22291603080894926,0.6205709664288683,0.0,652.2626437606197,57.06311140703218,0.0866514684197279,0.16862366519020297,0.0,200.1154775305976,12.490569049413956,0.06483582817258449,0.058781600633308416,0.0,86.59120122221637,3.9745582536218986
11,0.27738324869992054,0.6388042894804984,0.0,553.0873273664988,60.0755528731283,0.11036088269233307,0.2707511450875261,0.0,324.0540299032809,32.07282871110308,0.222840406597324,0.6246041039126877,0.0,656.7702947065883,57.96009143840495,0.08683039881037491,0.16863815405004873,0.0,200.5553337560634,12.404412653101568,0.06491662712951389,0.057528235631509106,0.0,85.05633350928635,3.8941673041331013
