,PFT_rainfnfstd,PFT_snowfnfstd,PFT_raininfstd,PFT_snowinfstd,PFT_baseinfstd,KWH_rainfnfstd,KWH_snowfnfstd,KWH_raininfstd,KWH_snowinfstd,KWH_baseinfstd,SUC_rainfnfstd,SUC_snowfnfstd,SUC_raininfstd,SUC_snowinfstd,SUC_baseinfstd,ISB_rainfnfstd,ISB_snowfnfstd,ISB_raininfstd,ISB_snowinfstd,ISB_baseinfstd,MIL_rainfnfstd,MIL_snowfnfstd,MIL_raininfstd,MIL_snowinfstd,MIL_baseinfstd
261,5.59259352151117e-17,0.6176191106608087,0.0,247.01068704704184,58.53597637370162,0.0,0.16468121597033852,0.0,65.23675254233655,11.988291239093886,1.3469395940525162e-17,0.05719474352672981,0.0,11.923765545754819,3.7541634455762756,6.791594971783031e-17,0.26854372190737086,0.0,94.85871898557305,31.093850571950373,1.752011126347993e-16,0.6275894508236737,0.0,218.8548875477254,64.33655853028381
262,5.59259352151117e-17,0.617633060087407,0.0,238.34377279897265,58.53715648777424,0.0,0.1646817208535714,0.0,62.747144903782285,11.988306254606359,1.3469395940525162e-17,0.05719482408133478,0.0,11.385352694268773,3.7541596455857995,6.791594971783031e-17,0.26854555211214504,0.0,91.56151758067087,31.09400363777371,1.752011126347993e-16,0.6276033058791999,0.0,211.56144436469935,64.33634000926209
263,5.59259352151117e-17,0.6176389394625403,0.0,229.3440090305005,58.53715782213017,0.0,0.1646828465036639,0.0,60.26351760901467,11.988347960742136,1.3469395940525162e-17,0.05719510208400247,0.0,10.858598689551052,3.7541698812870847,6.791594971783031e-17,0.26854832763610464,0.0,88.3289344316531,31.09425657002884,1.752011126347993e-16,0.6276173582159664,0.0,203.98508699836555,64.33613763977358
264,5.59259352151117e-17,0.6176493088902361,0.0,220.13123782779846,58.53803600567436,0.0,0.1646839327386351,0.0,57.80484461215354,11.98839728692476,1.3469395940525162e-17,0.057195329167712056,0.0,10.357424999134505,3.7541774855754437,6.791594971783031e-17,0.26855001757815383,0.0,84.95831263198468,31.094400891342932,1.752011126347993e-16,0.6276314196970039,0.0,196.01997508259714,64.33593646260057
265,5.59259352151117e-17,0.6176614126325797,0.0,210.79389970696508,58.53877117573339,0.0,0.16468455464483148,0.0,55.48575145362455,11.988408829469092,1.3469395940525162e-17,0.05719545964892717,0.0,9.890710327534922,3.7541741914542053,6.791594971783031e-17,0.26855299179586767,0.0,81.69670829502303,31.09468919351833,1.752011126347993e-16,0.6276453023696523,0.0,187.60215029266112,64.33572151358639
266,5.59259352151117e-17,0.6176672585828445,0.0,201.62576139154203,58.53863375993564,0.0,0.16468559709870118,0.0,53.259747322377834,11.988436902587564,1.3469395940525162e-17,0.05719562363542862,0.0,9.445218440364878,3.754169496071401,6.791594971783031e-17,0.2685548982544587,0.0,78.53329088189476,31.09484658030375,1.752011126347993e-16,0.6276598524589062,0.0,179.40043683708268,64.3355912255047
267,5.59259352151117e-17,0.6176802147798297,0.0,192.94546231690657,58.53964283279198,0.0,0.16468603449094724,0.0,51.04133211950912,11.98844294255973,1.3469395940525162e-17,0.057195706345088006,0.0,9.012220158477733,3.754166021428533,6.791594971783031e-17,0.2685577371747892,0.0,75.41100404322718,31.095108116693666,1.752011126347993e-16,0.6276770159468036,0.0,171.8026742711613,64.33562566116616
268,5.59259352151117e-17,0.6176906488871756,0.0,184.617380033373,58.54045017759573,0.0,0.16468736610646528,0.0,48.88690072697479,11.988504104516766,1.3469395940525162e-17,0.057196015125126703,0.0,8.583113207940539,3.7541784743190645,6.791594971783031e-17,0.2685595172127401,0.0,72.30829741752542,31.095249633482833,1.752011126347993e-16,0.6276909323280225,0.0,164.50551355111116,64.33540802086172
269,5.59259352151117e-17,0.617700525841876,0.0,176.54561671839522,58.54119508256871,0.0,0.164688312293063,0.0,46.76175100731651,11.9885340388071,1.3469395940525162e-17,0.05719623452039833,0.0,8.155878165732254,3.754183331187253,6.791594971783031e-17,0.2685616379105889,0.0,69.35445500488524,31.09543506052267,1.752011126347993e-16,0.6277050390345343,0.0,157.6204918069204,64.33521289885726
270,5.59259352151117e-17,0.6177123082543096,0.0,168.33225552102738,58.54190133489297,0.0,0.16468925813591928,0.0,44.524492503439326,11.988579609968706,1.3469395940525162e-17,0.05719644405334243,0.0,7.73800606463671,3.754190105860515,6.791594971783031e-17,0.26856372295570197,0.0,66.42995852594485,31.095609738724676,1.752011126347993e-16,0.6277190171268442,0.0,151.05300240758788,64.33502313922455
271,5.59259352151117e-17,0.6177179343521776,0.0,159.98488679834873,58.54200614180035,0.0,0.16468981412940673,0.0,42.30923918052562,11.988566054936106,1.3469395940525162e-17,0.05719647178697077,0.0,7.32924814854097,3.754173194063777,6.791594971783031e-17,0.26856600179918677,0.0,63.51856081449366,31.09581356021501,1.752011126347993e-16,0.6277329542200121,0.0,144.21123146315963,64.3348154285709
272,5.59259352151117e-17,0.6177311188641335,0.0,152.30942685232097,58.5430667184465,0.0,0.16469078095613834,0.0,40.17686456561191,11.988605857446073,1.3469395940525162e-17,0.057196681165019955,0.0,6.927984844522037,3.7541780143238896,6.791594971783031e-17,0.2685684498146012,0.0,60.72692637558337,31.09602129564622,1.752011126347993e-16,0.6277470880650706,0.0,136.75685624111279,64.33462388748914
273,5.59259352151117e-17,0.6177476379932594,0.0,144.7406520277818,58.54456281246401,0.0,0.1646923582550805,0.0,38.02085070131993,11.988650262351547,1.3469395940525162e-17,0.057197256689778764,0.0,6.54331461250486,3.7542343630900135,6.791594971783031e-17,0.2685726933440189,0.0,57.950095434678786,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,130.81922817918436,64.3345553232436
274,5.59259352151117e-17,0.6177476379932594,0.0,136.7946025179427,58.54456281246401,0.0,0.1646926252771375,0.0,35.81435076273909,11.988673246722332,1.3469395940525162e-17,0.05719738395654603,0.0,6.1635187562648435,3.7542450728124224,6.791594971783031e-17,0.2685726933440189,0.0,55.120625993179395,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,124.19427940234554,64.3345553232436
275,5.59259352151117e-17,0.6177476379932594,0.0,128.9118234074507,58.54456281246401,0.0,0.16469289229011855,0.0,33.67301927891801,11.98869623032525,1.3469395940525162e-17,0.05719751121442373,0.0,5.797478036749837,3.7542557824038956,6.791594971783031e-17,0.2685726933440189,0.0,52.31999941245327,31.096399462198782,1.752011126347993e-16,0.6277466182444498,0.0,116.60975046208912,64.3345553232436
