datetime,PFT_rainfnf,PFT_snowfnf,PFT_raininf,PFT_snowinf,PFT_baseinf,KWH_rainfnf,KWH_snowfnf,KWH_raininf,KWH_snowinf,KWH_baseinf,SUC_rainfnf,SUC_snowfnf,SUC_raininf,SUC_snowinf,SUC_baseinf,ISB_rainfnf,ISB_snowfnf,ISB_raininf,ISB_snowinf,ISB_baseinf,MIL_rainfnf,MIL_snowfnf,MIL_raininf,MIL_snowinf,MIL_baseinf
2009-05-03,0.30282432599999987,0.9476050416715903,0.0,678.427482066058,91.3227986798941,0.09476620199999998,0.21965905971621197,0.0,159.8165199484254,9.608273893111702,0.02962806153000003,0.04452687260523364,0.0,25.44778678084163,2.019301301763523,0.135162,0.20950258235863128,0.0,155.72469582616588,23.229467440350387,0.3753655050000001,1.1634052804066575,0.0,770.9033469215381,216.51757955701464
2009-05-04,0.30282432599999987,0.9444670050461924,0.0,667.2468208124903,90.9926451935464,0.09476620199999998,0.21892648945061513,0.0,156.62044981804195,9.570878573686814,0.02962806153000003,0.04430808743966683,0.0,24.729806403006602,2.008699743129241,0.135162,0.20950258235863128,0.0,153.30092698322494,23.229467440350387,0.3753655050000001,1.1661344115251648,0.0,764.6356577093029,216.77185687764407
2009-05-05,0.30282432599999987,0.9421005469258185,0.0,656.6538005729136,90.75353994004004,0.09476620199999998,0.2184563920708408,0.0,153.594145328543,9.546972743329354,0.02962806153000003,0.044167536496333086,0.0,24.030845998743143,2.0018937796689045,0.135162,0.20950258235863128,0.0,150.836178641745,23.229467440350387,0.3753655050000001,1.1570866259799846,0.0,749.9410261073929,215.93979822566965
2009-05-06,0.30282432599999987,0.9360585944225992,0.0,642.8641325824542,90.11126213101927,0.09476620199999998,0.2184563920708408,0.0,150.9236723543721,9.546972743329354,0.02962806153000003,0.044167536496333086,0.0,23.42183176040452,2.0018937796689045,0.135162,0.20950258235863128,0.0,148.38223381290123,23.229467440350387,0.3753655050000001,1.1577662150741257,0.0,742.0245978431761,216.0027704035257
2009-05-07,0.30282432599999987,0.9344461184599486,0.0,632.5726099559731,89.95168080889576,0.09476620199999998,0.2184563920708408,0.0,148.245666048938,9.546972743329354,0.02962806153000003,0.044167536496333086,0.0,22.835352649102827,2.0018937796689045,0.135162,0.2094825990629221,0.0,145.95230806004588,23.227362613266244,0.3753655050000001,1.1535090721617651,0.0,730.5119803533619,215.6040363529895
2009-05-08,0.30282432599999987,0.932690403287651,0.0,622.0416464313475,89.77069725051406,0.09476620199999998,0.2184563920708408,0.0,145.5484123542485,9.546972743329354,0.02962806153000003,0.044167536496333086,0.0,22.2658665232273,2.0018937796689045,0.135162,0.2094825990629221,0.0,143.494578119273,23.227362613266244,0.3753655050000001,1.1513916642498048,0.0,720.4321895985266,215.40671799796053
2009-05-09,0.30282432599999987,0.9314598088947238,0.0,611.6663534356207,89.66150875005607,0.09476620199999998,0.21843875667653703,0.0,142.76373684274193,9.546077425905684,0.02962806153000003,0.04416226128795162,0.0,21.70464733465498,2.001638411824052,0.135162,0.2094825990629221,0.0,141.0243569356581,23.227362613266244,0.3753655050000001,1.1478913936904125,0.0,709.4182290773911,215.0811899789391
2009-05-10,0.30282432599999987,0.926501230360899,0.0,597.9707597015059,89.25970285035557,0.09476620199999998,0.21770418812354536,0.0,139.34140253737704,9.508889009204323,0.02962806153000003,0.043942355806080885,0.0,21.022575082030652,1.9909983002675062,0.135162,0.2094825990629221,0.0,138.54139138068777,23.227362613266244,0.3753655050000001,1.1393329556276681,0.0,694.7860041039961,214.28423914323002
2009-05-11,0.30282432599999987,0.9263603298579544,0.0,588.3111708155127,89.25148077136161,0.09476620199999998,0.21762495132567844,0.0,136.5981325506297,9.504890477002997,0.02962806153000003,0.04391861302842201,0.0,20.48627346519795,1.9898501644036453,0.135162,0.2094825990629221,0.0,135.9716810336804,23.227362613266244,0.3753655050000001,1.1357182093999847,0.0,683.2804288962145,213.9500232772022
2009-05-12,0.30282432599999987,0.9260974892716374,0.0,578.630163191073,89.22834624833304,0.09476620199999998,0.21762495132567844,0.0,133.90506332796247,9.504890477002997,0.02962806153000003,0.04391861302842201,0.0,19.994277901175046,1.9898501644036453,0.135162,0.2094825990629221,0.0,133.3765557399741,23.227362613266244,0.3753655050000001,1.1334255285765538,0.0,673.2082618927791,213.7381411864088
2009-05-13,0.30282432599999987,0.9245329858716982,0.0,567.7625967386434,88.97132995637223,0.09476620199999998,0.21762495132567844,0.0,131.20644184298214,9.504890477002997,0.02962806153000003,0.04391861302842201,0.0,19.49404547985958,1.9898501644036453,0.135162,0.2094825990629221,0.0,130.7335306823372,23.227362613266244,0.3753655050000001,1.130664009885574,0.0,662.7418133796141,213.48196949449056
2009-05-14,0.30282432599999987,0.9244912714656328,0.0,558.1280089705389,88.96431515856052,0.09476620199999998,0.21762495132567844,0.0,128.53462054479044,9.504890477002997,0.02962806153000003,0.04391861302842201,0.0,19.003182365107506,1.9898501644036453,0.135162,0.2094825990629221,0.0,128.0928530798972,23.227362613266244,0.3753655050000001,1.1286088490320254,0.0,652.2175699152876,213.29045558291398
2009-05-15,0.30282432599999987,0.9242053967230008,0.0,548.2894715932738,88.94003056921008,0.09476620199999998,0.21762495132567844,0.0,125.83588558120233,9.504890477002997,0.02962806153000003,0.04391861302842201,0.0,18.52749708167665,1.9898501644036453,0.135162,0.2094825990629221,0.0,125.55741833657896,23.227362613266244,0.3753655050000001,1.1281991346071105,0.0,642.777325629953,213.25234617863174
2009-05-16,0.30282432599999987,0.9238338639108828,0.0,537.9970456409968,88.88517236597269,0.09476620199999998,0.21762495132567844,0.0,123.04552246515757,9.504890477002997,0.02962806153000003,0.04391861302842201,0.0,18.056058038945185,1.9898501644036453,0.135162,0.2094825990629221,0.0,122.9921629252263,23.227362613266244,0.3753655050000001,1.126577314098668,0.0,632.341162426861,213.10024060752045
2009-05-17,0.30282432599999987,0.9198118988721508,0.0,523.9890050665385,88.56021116414195,0.09476620199999998,0.21762495132567844,0.0,120.14198283942491,9.504890477002997,0.02962806153000003,0.04391861302842201,0.0,17.56968286837059,1.9898501644036453,0.135162,0.20942266429908715,0.0,120.35347091951672,23.221049616936362,0.3753655050000001,1.1229882631902612,0.0,619.9137166186849,212.76943918946097
2009-05-18,0.30282432599999987,0.9174183507668066,0.0,511.0256193357551,88.33505308802495,0.09476620199999998,0.21762495132567844,0.0,117.18423207535984,9.504890477002997,0.02962806153000003,0.04391861302842201,0.0,17.075546143675528,1.9898501644036453,0.135162,0.20940269109538476,0.0,117.56319574424953,23.218945780814174,0.3753655050000001,1.1194917825565387,0.0,607.7037577211025,212.44446249840672
2009-05-19,0.30282432599999987,0.917179959731158,0.0,499.88277544427336,88.29391140450693,0.09476620199999998,0.21762495132567844,0.0,114.33272948281478,9.504890477002997,0.02962806153000003,0.04391861302842201,0.0,16.60458135847836,1.9898501644036453,0.135162,0.20938272042204414,0.0,114.74211156554334,23.216842193192818,0.3753655050000001,1.1162403703188166,0.0,595.9521738094818,212.13761237693012
2009-05-20,0.30282432599999987,0.917081531150179,0.0,489.0047527388681,88.28501762130156,0.09476620199999998,0.21762495132567844,0.0,111.53554090344795,9.504890477002997,0.02962806153000003,0.04391861302842201,0.0,16.139439752009473,1.9898501644036453,0.135162,0.20938272042204414,0.0,111.97020372346915,23.216842193192818,0.3753655050000001,1.1150922926588938,0.0,585.7728901931348,212.03157722157397
2009-05-21,0.30282432599999987,0.9142106089319868,0.0,476.0375364546751,88.03813017522259,0.09476620199999998,0.21762495132567844,0.0,108.71197256884298,9.504890477002997,0.02962806153000003,0.04391861302842201,0.0,15.683332835744444,1.9898501644036453,0.135162,0.20938272042204414,0.0,109.2373942885941,23.216842193192818,0.3753655050000001,1.1119617772557024,0.0,574.6393828621802,211.73746423909878
2009-05-22,0.30282432599999987,0.9129836041813332,0.0,464.2684563952811,87.96020492837,0.09476620199999998,0.21762495132567844,0.0,105.89709907840566,9.504890477002997,0.02962806153000003,0.04391861302842201,0.0,15.230938190480273,1.9898501644036453,0.135162,0.20932282361365429,0.0,106.53888290177797,23.210532924377205,0.3753655050000001,1.1074369539688387,0.0,562.7515879087729,211.32467776913387
2009-05-23,0.30282432599999987,0.9117994806582256,0.0,452.8743748315318,87.90269913413702,0.09476620199999998,0.21762495132567844,0.0,103.11426236501772,9.504890477002997,0.02962806153000003,0.04391861302842201,0.0,14.78956969775906,1.9898501644036453,0.135162,0.20930286309122528,0.0,103.88581533268193,23.208430333803037,0.3753655050000001,1.1054265716865797,0.0,552.0740164866186,211.15250243924768
2009-05-24,0.30282432599999987,0.9117994806582256,0.0,442.80463833134706,87.90269913413702,0.09476620199999998,0.21762495132567844,0.0,100.48982754498348,9.504890477002997,0.02962806153000003,0.04391861302842201,0.0,14.367647768001031,1.9898501644036453,0.135162,0.20930286309122528,0.0,101.24813694935776,23.208430333803037,0.3753655050000001,1.1047902385880626,0.0,542.7099900056755,211.09817345920953
