datetime,FR1_contract,FR1_carryover,FR1_turnback,FR1_flood,FR2_contract,FR2_carryover,FR2_turnback,FR2_flood,SLS_contract,SLS_carryover,SLS_turnback,SLS_flood,SLF_contract,SLF_carryover,SLF_turnback,SLF_flood,ECH_contract,ECH_carryover,ECH_turnback,ECH_flood,CVC_contract,CVC_carryover,CVC_turnback,CVC_flood,KRR_contract,KRR_carryover,KRR_turnback,KRR_flood,TRR_contract,TRR_carryover,TRR_turnback,TRR_flood,WRR_contract,WRR_carryover,WRR_turnback,WRR_flood
1905-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2793236388034868,3.2793236388034868,3.2793236388034868,3.2793236388034868,0.041582128032575764,0.041582128032575764,0.041582128032575764,0.041582128032575764,3.9984666082176212,3.9984666082176212,3.9984666082176212,3.9984666082176212,0.0,0.0,0.0,0.0,0.2603793300384013,0.2603793300384013,0.2603793300384013,0.2603793300384013,0.5157157055540009,0.5157157055540009,0.5157157055540009,0.5157157055540009,0.33636936351023244,0.33636936351023244,0.33636936351023244,0.33636936351023244
1905-10-02,0.0324201753294886,0.0324201753294886,0.0324201753294886,4.354395109085066,0.09200801484768317,0.09200801484768317,0.09200801484768317,0.09200801484768317,6.745437812405006,6.745437812405006,6.745437812405006,6.745437812405006,0.09164160787206618,0.09164160787206618,0.09164160787206618,0.09164160787206618,7.933385346340229,7.933385346340229,7.933385346340229,7.933385346340229,0.0,0.0,0.0,0.0,0.26952049917907417,0.26952049917907417,0.26952049917907417,3.57118253071525,0.5370155167831767,0.5370155167831767,0.5370155167831767,4.040784548174089,0.33636936351023244,0.33636936351023244,0.33636936351023244,0.9468698982541337
1905-10-03,0.04062292673214281,0.04062292673214281,0.04062292673214281,5.921785902637109,0.09734975467766928,0.09734975467766928,0.09734975467766928,3.554077144830561,10.079518787028565,10.079518787028565,10.079518787028565,10.079518787028565,0.14566103290131024,0.14566103290131024,0.14566103290131024,0.14566103290131024,11.802426238595753,11.802426238595753,11.802426238595753,11.802426238595753,0.0,0.0,0.0,0.0,0.2786360625358911,0.2786360625358911,0.2786360625358911,6.866852046490993,0.6340364374133511,0.6340364374133511,0.6340364374133511,7.637931613336868,0.33636936351023244,0.33636936351023244,0.33636936351023244,1.5498922057463294
1905-10-04,0.04888248224391914,0.04888248224391914,0.04888248224391914,7.510489518470663,0.10250183618257958,0.10250183618257958,0.10250183618257958,6.957617325293971,14.091602472873442,14.091602472873442,14.091602472873442,14.091602472873442,0.19867757776202546,0.19867757776202546,0.19867757776202546,0.19867757776202546,15.593949311912905,15.593949311912905,15.593949311912905,15.593949311912905,0.0,0.0,0.0,0.0,0.2877250371178128,0.2877250371178128,0.2877250371178128,10.147386877569566,0.7311324973689197,0.7311324973689197,0.7311324973689197,11.231510930966735,0.33636936351023244,0.33636936351023244,0.33636936351023244,2.1454362859868197
1905-10-05,0.05719190615224799,0.05719190615224799,0.05719190615224799,9.115676066223719,0.10761175972350813,0.10761175972350813,0.10761175972350813,10.30845080269041,18.315153154320523,18.315153154320523,18.315153154320523,18.315153154320523,0.2486284564388059,0.2486284564388059,0.2486284564388059,0.2486284564388059,19.301302625322514,19.301302625322514,19.301302625322514,19.301302625322514,0.0,0.0,0.0,0.0,0.29678792861297454,0.29678792861297454,0.29678792861297454,13.412787554277319,0.8283158508989301,0.8283158508989301,0.8283158508989301,14.821534655312737,0.33636936351023244,0.33636936351023244,0.33636936351023244,2.7335021389756045
1905-10-06,0.06556380022754672,0.06556380022754672,0.06556380022754672,10.715046086973715,0.1126715841620002,0.1126715841620002,0.1126715841620002,13.628909643219265,21.774183302246648,21.774183302246648,21.774183302246648,21.774183302246648,0.2999063128922656,0.2999063128922656,0.2999063128922656,0.2999063128922656,22.93658699628092,22.93658699628092,22.93658699628092,22.93658699628092,0.0,0.0,0.0,0.0,0.3063413938943137,0.3063413938943137,0.3063413938943137,16.66187502692702,0.9255869672813175,0.9255869672813175,0.9255869672813175,18.408003255652808,0.33636936351023244,0.33636936351023244,0.33636936351023244,3.314089764712684
1905-10-07,0.07530050427331005,0.07530050427331005,0.07530050427331005,12.357912528410589,0.1184725225810072,0.1184725225810072,0.1184725225810072,17.045241330798067,25.48308890482913,25.48308890482913,25.48308890482913,25.48308890482913,0.3558797686972822,0.3558797686972822,0.3558797686972822,0.3558797686972822,26.51243137773112,26.51243137773112,26.51243137773112,26.51243137773112,0.0,0.0,0.0,0.0,0.31595069372244594,0.31595069372244594,0.31595069372244594,19.895597153953414,1.0866950363482235,1.0866950363482235,1.0866950363482235,21.695988122802305,0.33636936351023244,0.33636936351023244,0.33636936351023244,3.8871991631980585
1905-10-08,0.08444378151563502,0.08444378151563502,0.08444378151563502,14.095113786965214,0.12384860456356085,0.12384860456356085,0.12384860456356085,20.78987922442419,28.952328462987662,28.952328462987662,28.952328462987662,28.952328462987662,0.4125063318406934,0.4125063318406934,0.4125063318406934,0.4125063318406934,30.014605730636923,30.014605730636923,30.014605730636923,30.014605730636923,0.0,0.0,0.0,0.0,0.3255298583420841,0.3255298583420841,0.3255298583420841,23.114287196569215,1.3040036598672535,1.3040036598672535,1.3040036598672535,24.51625626243575,0.33636936351023244,0.33636936351023244,0.33636936351023244,4.452830334431727
1905-10-09,0.11169074101422748,0.11169074101422748,0.11169074101422748,15.861678162625585,0.13559469318071934,0.13559469318071934,0.13559469318071934,24.57522301607155,32.553542679418314,32.553542679418314,32.553542679418314,32.553542679418314,0.46933092436688695,0.46933092436688695,0.46933092436688695,0.46933092436688695,33.44301564899597,33.44301564899597,33.44301564899597,33.44301564899597,0.0,0.0,0.0,0.0,0.3374572867418654,0.3374572867418654,0.3374572867418654,26.32030487097435,1.7727688915594821,1.7727688915594821,1.7727688915594821,27.159750809311,0.33636936351023244,0.33636936351023244,0.33636936351023244,5.01098327841369
1905-10-10,0.19836786849721577,0.19836786849721577,0.19836786849721577,17.60568124616101,0.16702305780767468,0.16702305780767468,0.16702305780767468,28.548179288495298,36.240070881150174,36.240070881150174,36.240070881150174,36.240070881150174,0.5184890051120054,0.5184890051120054,0.5184890051120054,0.5184890051120054,36.77080587381282,36.77080587381282,36.77080587381282,36.77080587381282,0.0,0.0,0.0,0.0,0.34729511969355065,0.34729511969355065,0.34729511969355065,29.509189891152726,2.443142713867675,2.443142713867675,2.443142713867675,29.610965307399375,0.33636936351023244,0.33636936351023244,0.33636936351023244,5.561657995143948
