datetime,SHA_storage,SHA_tocs,SHA_available_storage,SHA_out,FOL_storage,FOL_tocs,FOL_available_storage,FOL_out,ORO_storage,ORO_tocs,ORO_available_storage,ORO_out,YRS_storage,YRS_tocs,YRS_available_storage,YRS_out,NML_storage,NML_tocs,NML_available_storage,NML_out,DNP_storage,DNP_tocs,DNP_available_storage,DNP_out,EXC_storage,EXC_tocs,EXC_available_storage,EXC_out,DEL_TRP_pump,DEL_HRO_pump,DEL_total_outflow,DEL_SWP_allocation,DEL_CVP_allocation,DEL_X2,DEL_SCINDEX,DEL_SJINDEX
2016-03-10,2287.530159695242,3252.0,-1179.6727033855614,4.73256197550144,685.029340922401,610.3768163265306,430.2190272886488,18.896324028012376,2069.254893868964,3019.309247032967,-508.54157736865915,3.371900820768,886.9669959529066,799.0,221.20074644454633,23.335547941242112,350.2446281270123,1970.0,0.0,0.396694214208,865.3396737169318,1690.0,0.0,0.52958677596768,170.79659757073472,674.6,0.0,0.5553718998912,7.979515138077647,6.528694203881711,134.82316657917096,888.2417382414782,1188.0479619021983,66.9096693053238,6.8632792240037706,1.6540098950190103
2016-03-11,2359.508341392213,3252.0,-1101.541869678311,4.72264462014624,684.1389672772898,611.8475102040817,427.70597939007916,19.489151177516028,2116.3365466822397,3000.9619461538464,-456.98545773851333,3.371900820768,892.3421917649684,799.0,226.06929709696647,24.410587103654485,354.10644630232713,1970.0,0.0,0.396694214208,871.5909398221071,1690.0,0.0,0.60892561880928,174.2605828210997,674.6,0.0,0.5553718998912,7.105333321367952,5.813454535664688,128.47648745003804,899.63898309778,1193.5144291417064,66.20394991836163,6.934967420773785,1.6803323998123332
2016-03-12,2458.7949527952624,3252.0,-994.074134849265,4.71669420693312,687.9675020109199,613.930612244898,443.8528289733589,21.046484981444003,2191.583488704284,2980.5041315750914,-351.46321685967064,3.371900820768,896.6423484146179,799.0,239.44151571839006,25.270618433584378,359.3031405084519,1970.0,0.0,0.396694214208,881.8034356726779,1690.0,0.0,0.54942148667808,180.86978849592018,674.6,0.0,0.5553718998912,8.166787865035007,6.681917344119551,131.83203440049783,918.8246562548684,1216.766612046354,65.56818416941003,7.073010286338754,1.694136854418001
2016-03-13,2573.2075145860626,3252.0,-865.6198044417919,4.71867767800416,696.2664715255128,615.9506938775511,493.0340463410337,25.93788171993592,2254.5686125651587,2975.28428021978,-193.9290702620533,3.371900820768,900.0824737343376,799.0,271.48298811313066,25.17556911868171,364.5514049624237,1970.0,0.0,0.396694214208,891.28752160712,1690.0,0.0,0.32132231350847995,186.6450822382607,674.6,0.0,0.5553718998912,6.695757564481921,5.47834709821248,163.3565360490493,957.5480459937286,1274.1146172790636,64.95073515217194,7.266918350739221,1.7836899934405974
2016-03-14,2721.8666878894396,3252.0,-677.3668903226858,4.88528924797152,717.8267715437718,617.5142857142857,618.2425478216812,33.21780119662859,2355.1662983461656,2986.1721305494502,18.228330129270375,3.371900820768,899.7022764747269,799.0,342.65708565814055,25.09952966675958,372.4753718912285,1970.0,0.0,0.396694214208,904.7909926587603,1690.0,0.0,0.31933884243744,197.74201974023458,674.6,0.0,0.5553718998912,6.743030291675039,5.517024784097759,279.42851506403963,1052.4288207662212,1406.0188763241931,64.2287829907348,7.329647859435434,1.7945643860681872
2016-03-15,2844.4253653690007,3252.0,-541.7481018785938,4.96066114867104,748.4965735453417,620.1227755102041,659.8708957028686,33.24016215424161,2459.5920832942793,2996.7345144322344,152.6610371227589,3.371900820768,899.3981186670383,799.0,350.593690119062,25.038698105221854,384.17586773929344,1970.0,0.0,0.396694214208,928.1473165863704,1690.0,0.0,0.32330578457952,209.9652933064274,678.3234042553191,0.0,0.5553718998912,6.382909080160272,5.222380156494768,324.9307606368679,1200.315157004729,1454.3902544970556,63.19986763215448,7.364053191366444,1.7966445705829492
2016-03-16,2926.668009858603,3252.0,-447.8637562415243,4.94082643796064,751.1929402562027,623.2315102040816,665.1163008839699,30.989671365879254,2519.576215424671,3006.9764483516483,236.8958828256948,3.3719008207679995,899.1547924208874,799.0,353.05823263338914,24.99003285599167,391.51669417321244,1970.0,0.0,0.396694214208,940.3327314418833,1690.0,0.0,0.32330578457952,216.1905503537953,682.0468085106384,0.0,0.5553718998912,8.528925605472,7.823471061205439,272.0960674942946,1292.2369253784868,1466.018568758317,62.13011422309872,7.3908443185604344,1.7943627169393994
2016-03-17,2982.3876791862585,3252.0,-384.0435844530293,4.88528924797152,745.2862440546953,626.4982857142857,661.1325121099075,28.435290407851273,2565.25158724858,3016.907950622711,300.6821027104327,3.371900820768,898.9601314239667,799.0,355.01009783711686,24.951100656607537,397.0842974696217,1970.0,0.0,0.396694214208,950.175666962498,1690.0,0.0,0.55338842882016,220.6763032718611,685.7702127659575,0.0,0.5553718998912,8.528925605472,7.4631404832998385,220.60556433658073,1365.798481528158,1470.5637055897269,61.233798203352606,7.415957890141236,1.7913666205379273
2016-03-18,3028.4161088608125,3252.0,-326.28489915497187,4.74247933085664,738.2486395612235,629.9072653061224,658.5042014204112,25.630253917245952,2602.207620244197,3026.549043076923,351.5840787525101,3.38578511826528,898.8044026264301,799.0,358.778583762528,24.91995489710023,400.6823139924882,1970.0,0.0,0.396694214208,959.2468735587922,1690.0,0.0,0.32132231350847995,224.59449883551076,689.4936170212766,0.0,0.5553718998912,7.803878774737057,6.384991724784864,154.55042902488475,1427.9320839789461,1476.4643205057023,60.5222538932595,7.433929765116723,1.79722003186163
2016-03-19,3066.901398052202,3252.0,-281.0919306156046,4.72264462014624,730.3565674322882,633.315918367347,653.4660040381278,23.187546229565957,2631.44993424454,3035.894736483516,391.5783123664762,3.371900820768,898.679819588401,799.0,361.6316780411656,24.895038289494394,404.990413158787,1970.0,0.0,0.396694214208,968.3632239566634,1690.0,0.0,0.32330578457952,228.38291469689966,693.2170212765958,0.0,0.5553718998912,7.769575744491793,6.356925609129648,128.44071110550036,1477.164403596335,1479.2300018981562,60.07965479021584,7.448736514069265,1.8030358281542858
