datetime,SMI_SOC_leiu,SMI_SOB_leiu,SMI_rate,ARV_SOC_leiu,ARV_OXV_leiu,ARV_LWT_leiu,ARV_KRT_leiu,ARV_rate
1905-10-01,0.4238580260470863,0.4238580260470863,0.0,0.0015231327937232932,0.0015231327937232932,0.0015231327937232932,0.0015231327937232932,0.7513190069992416
1905-10-02,0.8363089168509363,0.8363089168509363,0.0,0.002577502699858725,0.002577502699858725,0.002577502699858725,0.002577502699858725,0.7513190069992416
1905-10-03,1.2373526724115502,1.2373526724115502,0.0,0.002577502699858725,0.002577502699858725,0.002577502699858725,0.002577502699858725,0.7513190069992416
1905-10-04,1.6269892927289278,1.6269892927289278,0.0,0.002577502699858725,0.002577502699858725,0.002577502699858725,0.002577502699858725,0.7513190069992416
1905-10-05,2.0052187778030692,2.0052187778030692,0.0,0.002577502699858725,0.002577502699858725,0.002577502699858725,0.002577502699858725,0.7513190069992416
1905-10-06,2.3720411276339743,2.3720411276339743,0.0,0.002577502699858725,0.002577502699858725,0.002577502699858725,0.002577502699858725,0.7513190069992416
1905-10-07,2.7274563422216436,2.7274563422216436,0.0,0.002577502699858725,0.002577502699858725,0.002577502699858725,0.002577502699858725,0.7513190069992416
1905-10-08,3.0714644215660765,3.0714644215660765,0.0,0.002577502699858725,0.002577502699858725,0.002577502699858725,0.002577502699858725,0.7513190069992416
1905-10-09,3.404065365667273,3.404065365667273,0.0,0.002577502699858725,0.002577502699858725,0.002577502699858725,0.002577502699858725,0.7513190069992416
1905-10-10,3.7252591745252333,3.7252591745252333,0.0,0.003832307401391892,0.003832307401391892,0.003832307401391892,0.003832307401391892,0.7513190069992416
1905-10-11,4.035045848139958,4.035045848139958,0.0,0.006148233035333242,0.006148233035333242,0.006148233035333242,0.006148233035333242,0.7513190069992416
1905-10-12,4.333425386511445,4.333425386511445,0.0,0.008584757132278971,0.008584757132278971,0.008584757132278971,0.008584757132278971,0.7513190069992416
1905-10-13,4.620397789639697,4.620397789639697,0.0,0.01107130261557076,0.01107130261557076,0.01107130261557076,0.01107130261557076,0.7513190069992416
1905-10-14,4.895963057524713,4.895963057524713,0.0,0.01358030909356834,0.01358030909356834,0.01358030909356834,0.01358030909356834,0.7513190069992416
1905-10-15,5.1601211901664925,5.1601211901664925,0.0,0.016129562546549583,0.016129562546549583,0.016129562546549583,0.016129562546549583,0.7513190069992416
1905-10-16,5.412872187565036,5.412872187565036,0.0,0.018757107898457408,0.018757107898457408,0.018757107898457408,0.018757107898457408,0.7513190069992416
1905-10-17,5.654216049720342,5.654216049720342,0.0,0.021401582629780303,0.021401582629780303,0.021401582629780303,0.021401582629780303,0.7513190069992416
1905-10-18,5.884152776632413,5.884152776632413,0.0,0.024045873141428222,0.024045873141428222,0.024045873141428222,0.024045873141428222,0.7513190069992416
1905-10-19,6.102682368301247,6.102682368301247,0.0,0.026704475545582595,0.026704475545582595,0.026704475545582595,0.026704475545582595,0.7513190069992416
1905-10-20,6.309804824726846,6.309804824726846,0.0,0.026704475545582595,0.026704475545582595,0.026704475545582595,0.026704475545582595,0.7513190069992416
1905-10-21,6.505520145909208,6.505520145909208,0.0,0.026704475545582595,0.026704475545582595,0.026704475545582595,0.026704475545582595,0.7513190069992416
1905-10-22,6.689828331848334,6.689828331848334,0.0,0.026704475545582595,0.026704475545582595,0.026704475545582595,0.026704475545582595,0.7513190069992416
1905-10-23,6.862729382544224,6.862729382544224,0.0,0.026704475545582595,0.026704475545582595,0.026704475545582595,0.026704475545582595,0.7513190069992416
1905-10-24,7.024223297996877,7.024223297996877,0.0,0.026704475545582595,0.026704475545582595,0.026704475545582595,0.026704475545582595,0.7513190069992416
1905-10-25,7.174310078206294,7.174310078206294,0.0,0.026704475545582595,0.026704475545582595,0.026704475545582595,0.026704475545582595,0.7513190069992416
1905-10-26,7.312989723172475,7.312989723172475,0.0,0.026704475545582595,0.026704475545582595,0.026704475545582595,0.026704475545582595,0.7513190069992416
1905-10-27,7.44026223289542,7.44026223289542,0.0,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.7513190069992416
1905-10-28,7.44026223289542,7.44026223289542,0.0,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.7513190069992416
1905-10-29,7.44026223289542,7.44026223289542,0.0,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.7513190069992416
1905-10-30,7.44026223289542,7.44026223289542,0.0,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.7513190069992416
1905-10-31,7.44026223289542,7.44026223289542,0.0,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.7513190069992416
1905-11-01,7.44026223289542,7.44026223289542,0.0,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.7062398665792871
1905-11-02,7.44026223289542,7.44026223289542,0.0,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.7062398665792871
1905-11-03,7.44026223289542,7.44026223289542,0.0,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.7062398665792871
1905-11-04,7.44026223289542,7.44026223289542,0.0,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.7062398665792871
1905-11-05,7.44026223289542,7.44026223289542,0.0,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.7062398665792871
1905-11-06,7.44026223289542,7.44026223289542,0.0,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.7062398665792871
1905-11-07,7.44026223289542,7.44026223289542,0.0,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.7062398665792871
1905-11-08,7.44026223289542,7.44026223289542,0.0,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.7062398665792871
1905-11-09,7.44026223289542,7.44026223289542,0.0,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.7062398665792871
1905-11-10,7.44026223289542,7.44026223289542,0.0,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.7062398665792871
1905-11-11,7.44026223289542,7.44026223289542,0.0,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.02899240535984277,0.7062398665792871
