datetime,SLS_storage,SLS_tocs,SLS_available_storage,SLS_flood_storage,SLS_out,SLF_storage,SLF_tocs,SLF_available_storage,SLF_flood_storage,SLF_out,MIL_storage,MIL_tocs,MIL_available_storage,MIL_flood_storage,MIL_out,ISB_storage,ISB_tocs,ISB_available_storage,ISB_flood_storage,ISB_out
1905-10-21,938.5914353678244,0.0,0.0,0.0,0.0,277.9865664292203,0.0,0.0,0.0,0.0,432.4305175396314,449.7793333333333,1902.0776665818082,422.5764685538928,0.4235107430884608,230.26695230676285,214.2,781.6451557447804,122.52635478890937,3.256031122437787
1905-10-22,948.9224913680423,0.0,0.0,0.0,0.0,283.9364860265806,0.0,0.0,0.0,0.0,427.7014122757873,446.2433,1896.7145078976382,417.24318559532577,0.494479338010272,224.5174338614656,209.78,775.7877787831616,116.54473567721074,3.0164837969703173
1905-10-23,958.2387914312966,0.0,0.0,0.0,0.0,289.97694542143785,0.0,0.0,0.0,0.0,423.0378721380192,442.70726666666667,1891.6476563614633,412.20528483555654,0.47333553639298553,218.9430551388265,205.36,770.118737679948,110.75089018358045,2.781732349969684
1905-10-24,967.882670984826,0.0,0.0,0.0,0.0,296.1069267448943,0.0,0.0,0.0,0.0,418.80084711307364,439.1712333333333,1886.700129285808,407.27251373375486,0.4165289249184,213.36404974023188,200.94,764.4709825478143,104.9778095983168,2.552644658675945
1905-10-25,976.8103518664442,0.0,0.0,0.0,0.0,302.3107786484569,0.0,0.0,0.0,0.0,414.44653850308,435.6352,1881.8872405256639,402.5170662671909,0.4165289249184,207.8181487416156,196.52,758.697564917762,99.19542614328336,2.3286267730003147
1905-10-26,986.0148064017144,0.0,0.0,0.0,0.0,308.55105518649583,0.0,0.0,0.0,0.0,410.6429737241209,432.09916666666663,1877.7317805844098,398.3988636676434,0.4165289249184,202.4132850698642,192.10000000000002,753.0775589647926,93.51810356757125,2.123125113044563
1905-10-27,995.1381284037291,0.0,0.0,0.0,0.0,314.8537891177909,0.0,0.0,0.0,0.0,407.0168664792947,428.5631333333333,1873.746818426856,394.44910978756934,0.4165289249184,196.91764514488708,187.68,746.9022661456097,87.26450397693606,1.9045101859062528
1905-10-28,1004.3537007122407,0.0,0.0,0.0,0.0,321.27130197864335,0.0,0.0,0.0,0.0,402.87295628735325,425.0271,1869.429968338776,390.164489917277,0.4165289249184,191.40413988858074,183.26,740.9125941647426,81.18919036540524,1.6947228536382397
1905-10-29,1012.4545677436972,0.0,0.0,0.0,0.0,328.00154951439634,0.0,0.0,0.0,0.0,398.4877578700457,421.49106666666665,1864.8105194414543,385.58081950072824,0.4165289249184,185.95697774092767,178.84,735.0446466250073,75.24229905469085,1.479987944784449
1905-10-30,1015.9707171339495,0.0,0.0,0.0,0.0,334.80737724005564,0.0,0.0,0.0,0.0,394.70131128526396,417.9550333333333,1860.7075452615904,381.4959223011464,0.46512396615887996,180.50208074090907,174.42,729.6710896042955,69.75524187559436,1.310222429015579
1905-10-31,1015.8844855175084,0.0,0.0,0.0,0.0,341.6887851556213,0.0,0.0,0.0,0.0,390.3544183218583,418.043,1856.1312812643612,355.8544595966763,0.4165289249184,175.26808972188675,170.0,724.5370926813818,64.52107871418106,1.147424225211114
1905-11-01,1015.9906673053129,0.0,0.0,0.0,0.0,348.6457732610933,0.0,0.0,0.0,0.0,386.2328187378759,418.23275,1852.7338586149885,351.43340422772786,0.4316231397690144,170.03015986474472,170.0,719.1178363059829,58.67648893908601,0.099173553552
1905-11-02,1010.0478541488828,0.0,0.0,0.0,0.0,356.2854507993238,0.0,0.0,0.0,0.0,386.201838592203,418.4225,1850.5957597054705,349.7037335175961,0.3800727266326848,168.0553027220366,170.0,717.6035890552761,56.09594951411882,0.099173553552
1905-11-03,1009.7674834639546,0.0,0.0,0.0,0.0,363.8929324885581,0.0,0.0,0.0,0.0,386.65268319338134,418.61225,1848.781174949164,348.28504556427794,0.3464528919785568,166.2660824246776,170.0,716.4523882159776,53.76562207230022,0.099173553552
1905-11-04,1010.4816912107602,0.0,0.0,0.0,0.0,371.51812210722983,0.0,0.0,0.0,0.0,387.44241382114205,418.802,1847.0449091664684,346.9329095002565,0.3173553713664,164.45858044929295,170.0,715.5371090536371,51.62683975588411,0.099173553552
1905-11-05,1008.2939425727923,0.0,0.0,0.0,0.0,379.1377721420892,0.0,0.0,0.0,0.0,387.73510443341166,418.99175,1845.029643358942,345.273768449298,0.362776858893216,162.75013091665545,170.0,714.8532774847567,49.671240430866575,0.099173553552
1905-11-06,1011.9910114082602,0.0,0.0,0.0,0.0,386.7330971281951,0.0,0.0,0.0,0.0,387.94297824689966,419.1815,1842.871811034657,343.44937710093313,0.480198346298784,161.025344942362,170.0,714.0848823322938,47.64486347341364,0.099173553552
1905-11-07,1012.3318968153291,0.0,0.0,0.0,0.0,394.2999380643122,0.0,0.0,0.0,0.0,387.9422493289002,419.37125000000003,1840.9619896083334,341.8741741430188,0.40704793319882876,159.25812239339953,170.0,713.3908836143502,45.76447109411657,0.099173553552
1905-11-08,1010.711241740822,0.0,0.0,0.0,0.0,401.8625204715025,0.0,0.0,0.0,0.0,388.55630753597836,419.561,1839.4341365127634,340.6593549033106,0.3173553713664,157.63407084907996,170.0,712.9583161027304,44.18730474355872,0.099173553552
1905-11-09,1009.7295616178284,0.0,0.0,0.0,0.0,409.44108272426337,0.0,0.0,0.0,0.0,390.6248501739947,419.75075000000004,1839.8119762846086,341.3204116145277,0.3173553713664,156.11388416863056,170.0,706.5007001646829,36.62699385679736,0.099173553552
1905-11-10,1009.8435057832287,0.0,0.0,0.0,0.0,417.0432147844275,0.0,0.0,0.0,0.0,395.51522071897614,419.9405,1842.2605222657398,344.03462167055136,0.3173553713664,154.5346482771907,170.0,705.6799307727904,34.75422871671788,0.099173553552
1905-11-11,1009.5038023851251,0.0,0.0,0.0,0.0,424.6662796615651,0.0,0.0,0.0,0.0,396.5116406938765,420.13025,1841.2086410528093,343.23342707582424,0.3173553713664,152.93638199173392,170.0,705.1989513850153,33.321409237098386,0.099173553552
1905-11-12,1010.8505194286084,0.0,0.0,0.0,0.0,432.31036051708264,0.0,0.0,0.0,0.0,397.2956096745196,420.32,1839.9898783106057,342.2300809742894,0.3173553713664,151.3496766908483,170.0,704.4369779699626,31.63221427397614,0.099173553552
1905-11-13,1011.7152880432952,0.0,0.0,0.0,0.0,439.97522954193005,0.0,0.0,0.0,0.0,397.57322780053227,420.50975,1838.3402127847385,340.790492153345,0.3311206605994176,149.69499945540295,170.0,703.3263501409114,29.6573997319336,0.099173553552
1905-11-14,1009.8816045541961,0.0,0.0,0.0,0.0,447.66096064766134,0.0,0.0,0.0,0.0,397.99180864975494,420.6995,1836.6499259846507,339.2995887527327,0.3173553713664,148.033100340854,170.0,702.095146882131,27.583211091335002,0.099173553552
1905-11-15,1009.7812127698778,0.0,0.0,0.0,0.0,455.3673923053743,0.0,0.0,0.0,0.0,397.97899636587005,420.88925,1834.9808835983597,337.8196927613193,0.3173553713664,146.2895637826678,170.0,700.7244437494907,25.46841066451251,0.099173553552
1905-11-16,1009.7530847012106,0.0,0.0,0.0,0.0,463.13413187090714,0.0,0.0,0.0,0.0,398.1414507108365,421.079,1833.7110622779537,336.7241076249802,0.3173553713664,144.671750083223,170.0,699.5181820750948,23.5197146994432,0.099173553552
1905-11-17,1009.7862404766391,0.0,0.0,0.0,0.0,470.94009367132236,0.0,0.0,0.0,0.0,398.3236523242259,421.26875,1832.8084599963913,335.99428227325535,0.3173553713664,143.07934096278933,170.0,698.381625458131,21.654085676124907,0.099173553552
1905-11-18,1009.3593787664231,0.0,0.0,0.0,0.0,478.76807789502874,0.0,0.0,0.0,0.0,398.6351181661632,421.4585,1831.3850303992292,334.714633515234,0.3173553713664,141.38775993437207,170.0,696.9564218522723,19.56322175265864,0.099173553552
1905-11-19,1007.0266894769173,0.0,0.0,0.0,0.0,486.61755272345374,0.0,0.0,0.0,0.0,398.7365610694197,421.64825,1830.3700153641125,333.8493350309412,0.4788694206811872,139.72805126627847,170.0,695.4029568798882,17.387091645812404,0.099173553552
1905-11-20,1009.6702116730476,0.0,0.0,0.0,0.0,494.4861785428502,0.0,0.0,0.0,0.0,398.77602101902227,421.838,1828.9000051238577,332.5205813725938,0.4299966934907616,137.9333121195001,170.0,693.8551979931456,15.248035478788248,0.099173553552
1905-11-21,1009.8285088542601,0.0,0.0,0.0,0.0,502.37285085080305,0.0,0.0,0.0,0.0,399.21425787373124,422.02775,1828.066773864565,331.8173294043577,0.3173553713664,136.24634543908394,170.0,692.373347193812,13.149643711390597,0.099173553552
1905-11-22,1009.9545672897851,0.0,0.0,0.0,0.0,510.2798006455513,0.0,0.0,0.0,0.0,399.7390019121226,422.21750000000003,1827.2722768107385,331.14523859973747,0.3173553713664,134.5672837570528,170.0,691.0030810918179,11.191947254802864,0.099173553552
1905-11-23,1008.7971246922848,0.0,0.0,0.0,0.0,518.2054234438098,0.0,0.0,0.0,0.0,400.242379407742,422.40725,1826.3427925303222,330.33750496013465,0.5270876024181697,132.84384307604628,170.0,689.3407770060883,9.008569470381127,0.099173553552
1905-11-24,1009.7647498215885,0.0,0.0,0.0,0.0,526.1497731144029,0.0,0.0,0.0,0.0,400.28576832096365,422.597,1824.4582502491996,328.56184676092323,0.4095669414590496,131.03341278674068,170.0,687.5965394687665,6.740597258796123,0.099173553552
1905-11-25,1009.9745343433417,0.0,0.0,0.0,0.0,534.1425298578531,0.0,0.0,0.0,0.0,400.47542624452416,422.78675,1823.2732786601975,327.4739142976756,0.3173553713664,129.21156145279087,170.0,685.9845099325139,4.681631381162797,0.099173553552
1905-11-26,1008.6594896313345,0.0,0.0,0.0,0.0,542.2045184559908,0.0,0.0,0.0,0.0,400.90863468553414,422.9765,1822.1680401054261,326.4696588424953,0.3173553713664,127.67147218256441,170.0,684.5805331276879,2.8310825714884604,0.099173553552
1905-11-27,1010.0501808917287,0.0,0.0,0.0,0.0,550.2892179030589,0.0,0.0,0.0,0.0,401.2411205548604,423.16625,1821.3835654344587,325.77858735262066,0.3173553713664,126.14426566648596,170.0,682.9921983684874,0.8230845623963763,0.099173553552
1905-11-28,1011.0935031012045,0.0,0.0,0.0,0.0,558.3906318390887,0.0,0.0,0.0,0.0,401.6309217422479,423.356,1820.6506991880085,325.1406920056519,0.3173553713664,124.44106957032396,170.0,681.2611824897084,-1.3305585552084462,0.099173553552
1905-11-29,1011.7233000429666,0.0,0.0,0.0,0.0,566.3778580201588,0.0,0.0,0.0,0.0,402.0408984859531,423.54575,1819.872483574041,324.451819733086,0.3173553713664,122.7469896461334,170.0,679.5682914409507,-3.394801726062644,0.099173553552
1905-11-30,1011.942357669136,0.0,0.0,0.0,0.0,574.4039665678406,0.0,0.0,0.0,0.0,402.4468829592075,435.5,1819.329892702411,323.9982380648189,0.3173553713664,121.0994741251838,170.0,677.9807543891559,-5.337480734092052,0.099173553552
1905-12-01,1011.2557668836348,0.0,0.0,0.0,0.0,582.6309890865972,0.0,0.0,0.0,0.0,402.84475519924183,435.5,1818.7901240179929,323.35136216515565,0.3173553713664,119.51877256071542,170.0,676.4699546128861,-7.358965868066198,0.099173553552
1905-12-02,1010.7777541051078,0.0,0.0,0.0,0.0,590.9748615405362,0.0,0.0,0.0,0.0,403.0764294309486,435.5,1818.664203349467,322.3838201367342,0.3173553713664,117.81304621859084,170.0,675.0176181993995,-9.665167748785512,0.099173553552
1905-12-03,1009.6699504427205,0.0,0.0,0.0,0.0,599.2619876460769,0.0,0.0,0.0,0.0,402.87015995092906,435.5,1818.1131651923968,320.9979928970175,0.3173553713664,116.45738230918155,170.0,673.8984426139455,-11.655955282480631,0.099173553552
1905-12-04,1006.3620048669746,0.0,0.0,0.0,0.0,607.5521527346476,0.0,0.0,0.0,0.0,403.72041978109837,435.5,1818.5978687579438,320.6582455147765,0.3173553713664,115.08192670008005,170.0,672.6718606606772,-13.798103830106959,0.099173553552
1905-12-05,1006.2252408064677,0.0,0.0,0.0,0.0,615.8461848040647,0.0,0.0,0.0,0.0,403.3817779831546,435.5,1818.0162351564534,319.24921349986795,0.3293752060569024,113.57184156044934,170.0,671.3848633252006,-15.90809096042887,0.099173553552
1905-12-06,1000.4072916637052,0.0,0.0,0.0,0.0,624.1440984911159,0.0,0.0,0.0,0.0,402.82345311207814,435.5,1816.936695889926,317.35272022924363,0.33213223084564797,113.179742190811,170.0,671.0675964018141,-16.94166674534287,0.099173553552
1905-12-07,1003.7582807856567,0.0,0.0,0.0,0.0,632.4558329638462,0.0,0.0,0.0,0.0,402.4670184167652,435.5,1816.1901923712005,315.78115625193846,0.3245553713542752,112.84922058225017,170.0,670.6756269990584,-18.04594475820128,0.099173553552
1905-12-08,1007.4862756685734,0.0,0.0,0.0,0.0,640.7717353327605,0.0,0.0,0.0,0.0,402.12267822897496,435.5,1815.6021937771177,314.38322396962974,0.3227305779689184,112.47237808382707,170.0,670.1792543074702,-19.25178907414199,0.099173553552
1905-12-09,1012.2068320130182,0.0,0.0,0.0,0.0,649.091420754925,0.0,0.0,0.0,0.0,402.0326459591748,435.5,1815.1719914978921,313.1400453725727,0.3230677680509952,112.09558473314418,170.0,669.8174683403448,-20.298525653047967,0.099173553552
1905-12-10,1011.8121133963475,0.0,0.0,0.0,0.0,657.4148565243821,0.0,0.0,0.0,0.0,401.96629646329575,435.5,1814.7786434574334,311.95430338608554,0.32189752011908157,111.71120175003715,170.0,669.5193433679171,-21.26616770779102,0.099173553552
1905-12-11,1007.2411767300017,0.0,0.0,0.0,0.0,665.7420235584923,0.0,0.0,0.0,0.0,401.9657617068044,435.5,1814.2470988318014,310.62875860502794,0.3173553713664,111.36892744746771,170.0,668.8809680741434,-22.536582858447872,0.099173553552
1905-12-12,1004.0613248277014,0.0,0.0,0.0,0.0,674.0729022710801,0.0,0.0,0.0,0.0,402.2422773012566,435.5,1813.6736307819638,309.2747399876001,0.3173553713664,110.91579085831589,170.0,668.2922465807801,-23.708898284367955,0.099173553552
1905-12-13,1000.6098273848655,0.0,0.0,0.0,0.0,682.4074730426867,0.0,0.0,0.0,0.0,402.61775504877096,435.5,1813.707905726818,308.5308161036578,0.3173553713664,110.6578673446424,170.0,667.9539589842727,-24.663695392177516,0.099173553552
1905-12-14,1004.4333628239704,0.0,0.0,0.0,0.0,690.7457165845267,0.0,0.0,0.0,0.0,402.8346729475202,435.5,1813.5310480286487,307.5879131444139,0.3173553713664,110.63419142050218,170.0,667.7612137133547,-25.45037648913749,0.099173553552
1905-12-15,1011.8483352982705,0.0,0.0,0.0,0.0,699.0957623904114,0.0,0.0,0.0,0.0,402.7812112298134,435.5,1813.174173389292,306.4745584871971,0.3173553713664,110.54365534216474,170.0,667.9155546284192,-25.836952577592157,0.099173553552
1905-12-16,1012.3542297358924,0.0,0.0,0.0,0.0,707.4494040208608,0.0,0.0,0.0,0.0,403.0630268474014,435.5,1813.1479076954706,305.70478741640926,0.3173553713664,110.89186770381995,170.0,668.2439072883273,-26.111829116412903,0.099173553552
1905-12-17,1013.1702447872902,0.0,0.0,0.0,0.0,715.8066205503443,0.0,0.0,0.0,0.0,403.18693225381446,435.5,1812.6287007243761,304.45593503974294,0.3173553713664,110.9826499942435,170.0,668.2778431201878,-26.612001089036507,0.099173553552
1905-12-18,1012.2073934351254,0.0,0.0,0.0,0.0,724.1673907371714,0.0,0.0,0.0,0.0,403.49505829229787,435.5,1812.319842027252,303.4276660917816,0.3173553713664,111.13154747155082,170.0,668.2249246521907,-27.230391372945498,0.099173553552
1905-12-19,1012.3772260612988,0.0,0.0,0.0,0.0,732.5316930170907,0.0,0.0,0.0,0.0,404.9264730192407,435.5,1812.1834167036704,302.5845006855967,0.3173553713664,111.16529543447288,170.0,666.1922061225456,-29.762992002994523,0.099173553552
1905-12-20,1011.6014772451528,0.0,0.0,0.0,0.0,740.8995054967241,0.0,0.0,0.0,0.0,406.4714224225993,435.5,1810.6626632892194,300.3658695386556,0.3173553713664,111.2474628083541,170.0,662.3015744209109,-34.13453646842554,0.099173553552
1905-12-21,1011.7913341354877,0.0,0.0,0.0,0.0,749.2708059468356,0.0,0.0,0.0,0.0,407.91225705915537,435.5,1810.2643694370881,299.28512472603074,0.3173553713664,111.35471802298581,170.0,663.0079272393167,-33.894377046106676,0.099173553552
1905-12-22,1011.7942822064957,0.0,0.0,0.0,0.0,757.6455717954245,0.0,0.0,0.0,0.0,410.3116582570311,435.5,1811.0819230041209,299.44571108233646,0.3173553713664,111.38076686367098,170.0,663.6494456448884,-33.668707553858866,0.099173553552
1905-12-23,1011.7405429484514,0.0,0.0,0.0,0.0,766.0237801206426,0.0,0.0,0.0,0.0,412.672219210671,435.5,1811.8581419340494,299.5733187405333,0.3173553713664,111.62217990842258,170.0,664.2191285656677,-33.49072979881665,0.099173553552
1905-12-24,1011.6632665838853,0.0,0.0,0.0,0.0,774.4054076435255,0.0,0.0,0.0,0.0,415.1512091498039,435.5,1813.3540581044103,300.4372595420603,0.3173553713664,111.75736707513754,170.0,664.745418417177,-33.384025015334615,0.099173553552
1905-12-25,1012.2784073742839,0.0,0.0,0.0,0.0,782.790430720535,0.0,0.0,0.0,0.0,418.1514958447957,435.5,1815.5462589041374,302.0062921244602,0.3173553713664,111.8533637356038,170.0,665.1414856553671,-33.351363778865796,0.099173553552
1905-12-26,1012.2827333385862,0.0,0.0,0.0,0.0,791.1789579982652,0.0,0.0,0.0,0.0,420.06737394724,435.5,1816.6883873266538,302.5384918630884,0.3173553713664,112.01393319543176,170.0,665.4525273603462,-33.39077532267134,0.099173553552
1905-12-27,1012.2437087314192,0.0,0.0,0.0,0.0,799.5637535793228,0.0,0.0,0.0,0.0,421.83962886975536,435.5,1817.6040744886345,302.8563187455002,0.3173553713664,112.13227148785911,170.0,665.7327585099407,-33.43678695910082,0.099173553552
1905-12-28,1011.7772661058508,0.0,0.0,0.0,0.0,807.9517545512657,0.0,0.0,0.0,0.0,424.1118303378838,435.5,1818.8571403232327,303.51706056474166,0.3173553713664,112.29654925736548,170.0,665.8901547946468,-33.60904962633124,0.099173553552
1905-12-29,1011.9067674254063,0.0,0.0,0.0,0.0,816.3427536882768,0.0,0.0,0.0,0.0,425.9931909753842,435.5,1820.2447888005988,304.3251557367753,0.3173553713664,112.438710834644,170.0,665.9748713491937,-33.855905068640936,0.099173553552
1905-12-30,1011.9013567189761,0.0,0.0,0.0,0.0,824.7370350973225,0.0,0.0,0.0,0.0,427.85233731708036,435.5,1820.4816435509479,303.99706016784216,0.490611569421744,112.55439775097419,170.0,666.2877124059048,-33.8562736947466,0.099173553552
1905-12-31,1012.5375813910799,0.0,0.0,0.0,0.0,833.1345916216743,0.0,0.0,0.0,0.0,429.56789617870044,435.5,1820.8014608527258,303.7615102967425,0.4166479331826624,112.71033227131885,170.0,666.2223558490916,-34.237100253276225,0.099173553552
1906-01-01,1012.5914079852984,0.0,0.0,0.0,0.0,841.5355608693087,0.0,0.0,0.0,0.0,431.209752100562,435.5,1821.4051984975254,303.77841411242144,0.6124958721814551,112.81657985037492,170.0,666.0307197731947,-34.19323962055417,0.0297520660656
1906-01-02,1008.680038123343,0.0,0.0,0.0,0.0,849.9174079824149,0.0,0.0,0.0,0.0,437.84283582891845,435.5,1828.9841888517938,310.6270614351356,2.767925839597524,114.25210859469608,170.0,666.6972199785673,-33.4277114350239,0.0297520660656
1906-01-03,1009.9494243846794,0.0,0.0,0.0,0.0,858.1186350603966,0.0,0.0,0.0,0.0,446.49075185186933,435.5,1835.3299594683565,316.2667886548212,3.722447888468105,115.59500776287517,170.0,666.8239015460653,-33.22026039640438,0.0297520660656
1906-01-04,1010.1940836653381,0.0,0.0,0.0,0.0,866.2701937105778,0.0,0.0,0.0,0.0,450.3155667824326,435.5,1836.6221563848762,316.8571156130436,3.934260462289126,116.83938842930228,170.0,666.4859370173995,-33.45482865760599,0.0297520660656
1906-01-05,1009.5946474270027,0.0,0.0,0.0,0.0,874.3883869612946,0.0,0.0,0.0,0.0,451.1449019565131,435.5,1837.305395040354,316.85643229736985,4.044233282323319,117.81193092484776,170.0,666.5619483580246,-33.27346477810388,0.0297520660656
1906-01-06,1010.9237599666831,0.0,0.0,0.0,0.0,882.4765421758079,0.0,0.0,0.0,0.0,451.58109187952334,435.5,1836.705706472077,315.5859521532753,4.084978705020194,118.77584384410972,170.0,666.4323999890643,-33.32407665306791,0.0297520660656
1906-01-07,1011.0616341456625,0.0,0.0,0.0,0.0,890.5369627835908,0.0,0.0,0.0,0.0,451.73626610338823,435.5,1836.339989362107,314.55839285448235,4.0963771861898755,119.50948421225479,170.0,666.5907830016179,-33.1256883437571,0.0297520660656
1906-01-08,1010.4186866594985,0.0,0.0,0.0,0.0,898.5731613328131,0.0,0.0,0.0,0.0,451.7642580265487,435.5,1835.762297629747,313.33354646695943,4.071826810542155,120.26933070653702,170.0,666.6801006598242,-33.00127768505334,0.0297520660656
1906-01-09,1010.4789248846947,0.0,0.0,0.0,0.0,906.5833114090043,0.0,0.0,0.0,0.0,451.65520238059383,435.5,1833.0739698578616,310.0067766564507,4.036964441703742,120.94220051722964,170.0,666.6292229310282,-33.010808529040226,0.0297520660656
1906-01-10,1009.9480061445296,0.0,0.0,0.0,0.0,914.5608044654026,0.0,0.0,0.0,0.0,451.5090696719711,435.5,1829.6475735289353,305.9515574657513,4.009562693364546,121.5655812475753,170.0,666.4168323382892,-33.11857970910986,0.0297520660656
1906-01-11,1009.6579377260824,0.0,0.0,0.0,0.0,922.5121650018134,0.0,0.0,0.0,0.0,451.3816691905185,435.5,1827.624384856343,303.31852210414,3.9368363161618505,122.37617240130763,170.0,666.3802377047131,-33.111180583054036,0.0297520660656
1906-01-12,1008.8363699378333,0.0,0.0,0.0,0.0,930.4379195245449,0.0,0.0,0.0,0.0,451.0834175737419,435.5,1824.2776885963972,299.37481611037856,3.883374422548184,122.91303116928552,170.0,666.1423312598992,-33.305072732280756,0.0297520660656
1906-01-13,1011.1502324194266,0.0,0.0,0.0,0.0,938.3398541054422,0.0,0.0,0.0,0.0,450.84028187972456,435.5,1822.30234717382,296.8146294945073,3.8194745564977097,123.56274796408108,170.0,666.2657462267154,-33.08828262621828,0.0297520660656
