datetime,SLS_storage,SLS_tocs,SLS_available_storage,SLS_flood_storage,SLS_out,SLF_storage,SLF_tocs,SLF_available_storage,SLF_flood_storage,SLF_out,MIL_storage,MIL_tocs,MIL_available_storage,MIL_flood_storage,MIL_out,ISB_storage,ISB_tocs,ISB_available_storage,ISB_flood_storage,ISB_out
2000-12-18,969.9735265041272,0.0,0.0,0.0,0.0,709.9029320113697,0.0,0.0,0.0,0.0,258.0924854096939,435.5,1243.0308332376349,137.03094335418604,0.21223140460127998,69.22303915179572,245.0,365.84361578456026,-156.8645641858379,0.099173553552
2000-12-19,975.5770790930652,0.0,0.0,0.0,0.0,717.7742292745321,0.0,0.0,0.0,0.0,258.7121280995529,435.5,1218.6571539459262,137.35341223489473,0.20462875998598368,69.28917002661026,245.0,361.26739552585383,-157.05826802132958,0.099173553552
2000-12-20,975.4557582604294,0.0,0.0,0.0,0.0,725.6329938178036,0.0,0.0,0.0,0.0,259.2587179938911,435.5,1185.4648202957515,137.6365473282903,0.0694214874864,69.42354519960702,245.0,324.41360655198855,-157.20951268256258,0.099173553552
2000-12-21,975.9704507169682,0.0,0.0,0.0,0.0,733.4809211657819,0.0,0.0,0.0,0.0,259.92134732379503,435.5,1182.9005556412446,138.14877970830088,0.0694214874864,69.58518417498723,245.0,328.39984112424634,-157.24027040107325,0.099173553552
2000-12-22,975.4977162826929,0.0,0.0,0.0,0.0,741.3181606425868,0.0,0.0,0.0,0.0,260.4537344367869,435.5,1178.8217696114273,137.9297781368743,0.4355305777789632,69.60695372989186,245.0,331.6287083783511,-157.61122811823452,0.099173553552
2000-12-23,975.2303161100249,0.0,0.0,0.0,0.0,749.1403948544296,0.0,0.0,0.0,0.0,261.23357189421415,435.5,1171.328803387899,138.03161533951157,0.40050247866439675,69.84428394636697,245.0,327.41290896678277,-158.04993836936856,0.099173553552
2000-12-24,975.9487129007852,0.0,0.0,0.0,0.0,756.9466889209923,0.0,0.0,0.0,0.0,261.97174895276197,435.5,1174.4600997112732,137.84385825938938,0.2034704128804963,70.0091668910133,245.0,332.92124344998933,-158.5613726836084,0.099173553552
2000-12-25,979.9868539907567,0.0,0.0,0.0,0.0,764.75316786034,0.0,0.0,0.0,0.0,263.16150924796335,435.5,1172.8016198245778,138.8197505304242,0.0694214874864,70.17552851411955,245.0,331.7034952283503,-158.92046933801234,0.099173553552
2000-12-26,981.3608627565702,0.0,0.0,0.0,0.0,772.5552052458753,0.0,0.0,0.0,0.0,263.76598534354787,435.5,1170.2429326515949,139.1726726514923,0.0694214874864,70.32592022067381,245.0,331.4361415571541,-159.43429609339583,0.099173553552
2000-12-27,982.5895355351155,0.0,0.0,0.0,0.0,780.3568404762547,0.0,0.0,0.0,0.0,264.39294649469036,435.5,1156.303612439059,139.6492368527414,0.0694214874864,70.42820382891202,245.0,330.9096392555023,-159.99817430686187,0.099173553552
2000-12-28,983.0431640841373,0.0,0.0,0.0,0.0,788.1540883650202,0.0,0.0,0.0,0.0,264.9352852635547,435.5,1155.9342852531615,139.87853404388716,0.2756231400317184,70.59318595021782,245.0,327.7318637009462,-160.78233138316142,0.099173553552
2000-12-29,982.9988010288482,0.0,0.0,0.0,0.0,795.9476228474497,0.0,0.0,0.0,0.0,265.4248165261204,435.5,1154.0066555314081,139.96576753053745,0.5944661147013983,70.7694292293059,245.0,324.47191871571385,-161.50919872018616,0.099173553552
2000-12-30,981.9008299681109,0.0,0.0,0.0,0.0,803.736762726231,0.0,0.0,0.0,0.0,265.6794774727767,435.5,1147.9276730287327,140.0819323537266,0.15950479311982368,70.92242523648235,245.0,324.1820125656727,-162.01191483617927,0.099173553552
2000-12-31,980.7787129127238,0.0,0.0,0.0,0.0,811.5208593394178,0.0,0.0,0.0,0.0,266.1119153755559,435.5,1141.503343289135,140.31637000090745,0.0694214874864,71.11260240139745,245.0,326.8831984628689,-162.808943853933,0.099173553552
2001-01-01,979.9599481646296,0.0,0.0,0.0,0.0,819.3172864420466,0.0,0.0,0.0,0.0,266.6906406477341,435.5,1106.4793578148763,134.09172399885153,0.0694214874864,71.2546714679965,245.0,318.50389258197873,-163.5759558868387,0.0297520660656
2001-01-02,978.6544081263892,0.0,0.0,0.0,0.0,827.1087243049636,0.0,0.0,0.0,0.0,267.2323406553225,435.5,1084.783584671137,129.9379306826342,0.07925553705661631,71.49354276716899,245.0,299.7820191857802,-164.31412577810244,0.0297520660656
2001-01-03,977.2556440076813,0.0,0.0,0.0,0.0,834.8535582977166,0.0,0.0,0.0,0.0,268.02878039351657,435.5,1061.6264060991277,115.70993008501408,0.1786770244924963,71.62675947977795,245.0,286.89020890053683,-165.45724754061362,0.0297520660656
2001-01-04,976.2944527561941,0.0,0.0,0.0,0.0,842.5525231829072,0.0,0.0,0.0,0.0,268.72867790040044,435.5,1044.541914611399,99.5377317140949,0.17983537159798368,71.79968097445565,245.0,279.7432950327705,-164.66692720523318,0.0297520660656
2001-01-05,975.6461240526603,0.0,0.0,0.0,0.0,850.2068905105475,0.0,0.0,0.0,0.0,269.0158095544563,435.5,1028.1331604539,95.62655642576742,0.19371966909526367,71.98212958703414,245.0,279.126354737888,-163.89366391222714,0.0297520660656
2001-01-06,975.2769846027729,0.0,0.0,0.0,0.0,857.819098276758,0.0,0.0,0.0,0.0,269.2900934913047,435.5,1011.8791813703983,90.54982092525292,0.17966876002801632,72.21298531744792,245.0,267.63830719864865,-163.90455490546805,0.0297520660656
2001-01-07,974.5759969300201,0.0,0.0,0.0,0.0,865.3801012075758,0.0,0.0,0.0,0.0,269.8007603675261,435.5,1006.8671971812917,87.38275436891847,0.32463471019711676,72.38725907496472,245.0,268.2666268164985,-163.84875425396086,0.0297520660656
2001-01-08,976.0138897433023,0.0,0.0,0.0,0.0,869.5680403081142,0.0,0.0,0.0,0.0,270.3520679571255,435.5,990.3292290987088,85.16330127466001,0.2503338838759584,72.58309763631243,245.0,270.5469392745039,-163.76221436837585,0.0297520660656
2001-01-09,978.785437797101,0.0,0.0,0.0,0.0,877.0586266858702,0.0,0.0,0.0,0.0,271.6771757600017,435.5,991.4660586120169,83.42665608005159,0.13909090885668,72.8641049683261,245.0,268.1790200357748,-163.68907306315822,0.0297520660656
2001-01-10,982.7857353165693,0.0,0.0,0.0,0.0,881.035749598029,0.0,0.0,0.0,0.0,272.9817420955823,435.5,1025.3543409810202,82.05563925615071,0.3968528918936832,73.11483650921666,245.0,268.01200747252096,-164.2921250189158,0.0297520660656
2001-01-11,988.4202161692423,0.0,0.0,0.0,0.0,888.4499134630667,0.0,0.0,0.0,0.0,274.2275699821477,435.5,1090.595515625061,80.4675335790332,0.3112462804675968,73.46157867199457,245.0,302.87264100871965,-164.93578764564842,0.0297520660656
2001-01-12,996.8296391744066,0.0,0.0,0.0,0.0,892.2181432222918,0.0,0.0,0.0,0.0,275.6036957751231,435.5,1105.8972016881862,78.12405117123929,0.0694214874864,74.23286548383473,245.0,329.42450277948626,-165.47098604122664,0.0297520660656
2001-01-13,1001.3049776454081,0.0,0.0,0.0,0.0,898.5898007887465,0.0,0.0,0.0,0.0,276.2658959901928,435.5,1089.530034131581,75.74108452933977,0.0694214874864,74.42150601779105,245.0,326.92150577554366,-165.89354192307124,0.0297520660656
2001-01-14,1004.5333433450762,0.0,0.0,0.0,0.0,904.7419374101925,0.0,0.0,0.0,0.0,276.7459721353131,435.5,1079.5620792381133,72.47019735204618,0.0694214874864,74.63736999893025,245.0,321.1563245042205,-166.21512638014184,0.0297520660656
2001-01-15,1004.4973370873153,0.0,0.0,0.0,0.0,910.8483764792519,0.0,0.0,0.0,0.0,276.6885988275575,435.5,1071.8995379190576,69.47032484634353,0.0694214874864,74.79119648309353,245.0,320.1774362850282,-166.5756791020662,0.0297520660656
2001-01-16,1004.8776611454059,0.0,0.0,0.0,0.0,916.8827960368343,0.0,0.0,0.0,0.0,277.402631020494,435.5,1051.9375238416767,66.43438935729553,0.15388363610449632,74.92185192154304,245.0,331.3350377569406,-166.7973126728598,0.0297520660656
2001-01-17,1005.180533974941,0.0,0.0,0.0,0.0,923.0039535504801,0.0,0.0,0.0,0.0,277.59878800473047,435.5,1037.7660428451265,64.01017403138836,0.16297586749414367,75.0341838254678,245.0,325.5924115560327,-165.3841098404855,0.0297520660656
2001-01-18,1005.1486645045563,0.0,0.0,0.0,0.0,928.9969621170335,0.0,0.0,0.0,0.0,278.8261130262104,435.5,1034.0463783723674,63.413297434488086,0.3564495861765984,75.17927917520059,245.0,325.2118254590289,-165.76654445069866,0.0297520660656
2001-01-19,1005.4814636753406,0.0,0.0,0.0,0.0,934.8761667898713,0.0,0.0,0.0,0.0,280.35668510790634,435.5,1008.417533484715,61.94041158867482,0.4414809909920832,75.24129244850155,245.0,325.2563098294184,-166.21597805846523,0.0297520660656
2001-01-20,1006.008819737068,0.0,0.0,0.0,0.0,940.6528351965429,0.0,0.0,0.0,0.0,281.5145325360833,435.5,987.4767510964587,60.096174518093946,0.0694214874864,75.4735835538155,245.0,321.59152592046485,-166.53867989171232,0.0297520660656
2001-01-21,1006.3461610413592,0.0,0.0,0.0,0.0,946.3295704091654,0.0,0.0,0.0,0.0,282.8778152674892,435.5,966.6098540017035,58.174366175134494,0.0694214874864,75.62043688367524,245.0,311.99456657945507,-166.88773814097328,0.0297520660656
2001-01-22,1007.1574743244144,0.0,0.0,0.0,0.0,951.9004152521915,0.0,0.0,0.0,0.0,283.7518464459614,435.5,953.7364578201068,55.525902057004416,0.1747100823504163,75.70940624499184,245.0,307.0272615820082,-167.45709038997288,0.0297520660656
2001-01-23,1005.0723043599951,0.0,0.0,0.0,0.0,958.4962623745336,0.0,0.0,0.0,0.0,284.5155141497091,435.5,937.8305751443328,52.45696194155876,0.17140561954606368,75.89660044522718,245.0,301.24363153471575,-167.7546035603357,0.0297520660656
2001-01-24,1006.487962565439,0.0,0.0,0.0,0.0,965.0321850537621,0.0,0.0,0.0,0.0,284.78259489375574,435.5,1007.1873323475384,50.976595215309445,0.4734743793679584,76.12963370668479,245.0,296.8325747512559,-167.85619448595997,0.0297520660656
2001-01-25,1006.6571876587234,0.0,0.0,0.0,0.0,970.3232174144554,0.0,0.0,0.0,0.0,287.26927111900795,435.5,991.9857739049044,49.73144480705405,0.2953785118992768,76.36868396958668,245.0,307.052789824947,-168.08225465388017,0.0297520660656
2001-01-26,1007.4250580797983,0.0,0.0,0.0,0.0,975.5117433190644,0.0,0.0,0.0,0.0,288.3135322425271,435.5,997.1580112115232,46.810677385731694,0.08842909076017631,76.51773028556835,245.0,304.5987255995305,-168.3030794184906,0.0297520660656
2001-01-27,1009.6916386828022,0.0,0.0,0.0,0.0,980.6015021982265,0.0,0.0,0.0,0.0,289.1997923994766,435.5,995.934418395808,43.76576385783794,0.0694214874864,76.75669867847894,245.0,265.6477780993625,-168.18988846954733,0.0297520660656
2001-01-28,1010.6156255075825,0.0,0.0,0.0,0.0,985.571267964273,0.0,0.0,0.0,0.0,290.4553561926692,435.5,1001.5682817693905,41.29136679891427,0.0694214874864,76.98596290389182,245.0,268.58424545284515,-168.24101905861895,0.0297520660656
2001-01-29,1011.209492995928,0.0,0.0,0.0,0.0,990.4501196974427,0.0,0.0,0.0,0.0,291.03907634528264,435.5,992.4980529577756,38.57474846487558,0.0694214874864,77.24062399924485,245.0,267.44729772663493,-168.34038154823767,0.0297520660656
2001-01-30,1011.6443831656342,0.0,0.0,0.0,0.0,995.1839529373852,0.0,0.0,0.0,0.0,291.77267524598363,435.5,980.6708303301878,36.08356354585179,0.12966942126924,77.4437292373949,245.0,267.2989057985823,-168.49604228504617,0.0297520660656
2001-01-31,1009.694923408386,0.0,0.0,0.0,0.0,999.8425095992786,0.0,0.0,0.0,0.0,292.8173833053014,435.5,972.8096603739518,-50.97702294325184,0.3469487597463168,77.67950671737371,245.0,265.9144960181431,-169.0758651804967,0.0297520660656
2001-02-01,1006.8386231665802,0.0,0.0,0.0,0.0,1004.39765970528,0.0,0.0,0.0,0.0,293.0079910011512,436.9406779661017,961.6941683715651,-53.60190397570862,0.1351239667146,77.83595974515498,245.0,254.97283682958505,-168.88966008664983,0.0297520660656
2001-02-02,1003.3579793783468,0.0,0.0,0.0,0.0,1008.8688347480721,0.0,0.0,0.0,0.0,293.12494628455556,438.3813559322034,953.2001959598614,-55.735374996558036,0.13933884274056,78.05686691716002,245.0,252.36637018344413,-168.6390008485792,0.0297520660656
2001-02-03,998.3332206536287,0.0,0.0,0.0,0.0,1013.2787646315576,0.0,0.0,0.0,0.0,293.3943154481853,439.8220338983051,938.3666969285257,-58.11591045767541,0.14338909066762368,78.30613699378021,245.0,243.37829907508194,-168.35997870589338,0.0297520660656
2001-02-04,996.5041356686561,0.0,0.0,0.0,0.0,1014.7549651212215,0.0,0.0,0.0,0.0,293.5286598148386,441.26271186440675,923.6583353431274,-61.37926434649002,0.14619768570421632,78.54752997507657,245.0,245.75966889930544,-168.08883365853143,0.0297520660656
2001-02-05,996.2420444728754,0.0,0.0,0.0,0.0,1013.7937584894445,0.0,0.0,0.0,0.0,293.7125890530166,442.70338983050846,912.0321572367062,-64.31415222716849,0.1454538840525763,78.83883627417492,245.0,237.43366538130155,-167.7677752933675,0.0297520660656
2001-02-06,995.3817696263912,0.0,0.0,0.0,0.0,1016.3127236354309,0.0,0.0,0.0,0.0,294.11655307340413,444.14406779661016,908.6697891216652,-66.11862696804674,0.14776859479248,79.15864035392126,245.0,236.11868124181288,-167.41821914755553,0.0297520660656
2001-02-07,994.9397940678147,0.0,0.0,0.0,0.0,1017.0099606195727,0.0,0.0,0.0,0.0,294.97931044550063,445.58474576271186,907.7207775209982,-67.38478448986977,0.14876033032799998,79.51618915644873,245.0,250.52215852992842,-167.0309182789625,0.0297520660656
2001-02-08,996.5031171889199,0.0,0.0,0.0,0.0,1016.9315688441988,0.0,0.0,0.0,0.0,295.42346810308,447.02542372881356,895.5584895569463,-69.6188348050134,0.1576026443626963,79.741729944104,245.0,238.78510329384733,-166.7756254252416,0.0297520660656
2001-02-09,997.6487575382299,0.0,0.0,0.0,0.0,1016.8579582499764,0.0,0.0,0.0,0.0,295.7371021376,448.46610169491527,876.3460045209948,-71.90466282759282,0.1523960328012163,80.00894406024165,245.0,231.03671951985046,-166.47865924303835,0.0297520660656
2001-02-10,999.053282966741,0.0,0.0,0.0,0.0,1016.7982214787872,0.0,0.0,0.0,0.0,295.91070599944027,449.90677966101697,868.3956839573748,-74.17737624139149,0.15305851213894367,80.2418414116785,245.0,225.6948341519152,-166.21600982553593,0.0297520660656
