,0,FR1_contract,FR1_carryover,FR1_turnback,FR1_flood,FR2_contract,FR2_carryover,FR2_turnback,FR2_flood,SLS_contract,SLS_carryover,SLS_turnback,SLS_flood,SLF_contract,SLF_carryover,SLF_turnback,SLF_flood,ECH_contract,ECH_carryover,ECH_turnback,ECH_flood,CVC_contract,CVC_carryover,CVC_turnback,CVC_flood,KRR_contract,KRR_carryover,KRR_turnback,KRR_flood,TRR_contract,TRR_carryover,TRR_turnback,TRR_flood,WRR_contract,WRR_carryover,WRR_turnback,WRR_flood
0,2510.725285028137,676.3189797496133,0.0,0.49163666279642904,273.18059261554146,197.06358004062403,0.0,180.85893705958935,40.04770782082459,1526.4751742184299,0.0,92.03127892689157,768.6907650334307,579.4031707842566,0.0,39.594967513816776,531.1559783517253,943.0708981509273,0.0,0.0,146.19935607409172,0.0,0.0,0.0,0.0,623.2165747280255,0.0,0.0,11.291194501915465,65.23980250046401,0.0,0.0,49.90425788672536,81.92474679791775,0.0,31.40387715612863,150.18145924232186
1,2075.5080956783972,619.0940689501858,0.0,0.0,714.5002407781121,163.02352880241108,0.0,113.26158039300923,236.9428989515135,1275.0349651266913,350.07105268600907,58.55988867244597,393.0131825696204,478.2608363940107,16.0783905779442,79.62565279238733,617.7589067913904,888.9814840041064,70.49327650234129,0.0,138.7748759956356,0.0,0.0,0.0,0.0,332.0023819541954,26.048321207017906,0.0,205.51993342804982,82.65980530533793,0.0,0.0,139.56755185356866,49.0669682489342,1.008968480487963,17.56751356482073,243.58813499302636
2,2416.9309050207967,686.0238282289681,0.0,7.940609360404656,190.364281839556,174.84063868877294,0.0,56.08500405463724,0.378461120340653,1778.418128027443,124.92716980791197,74.25199737863527,441.40628786692446,180.21688256723365,18.19520545645312,26.019304415774595,706.3231284147976,1012.0643261494481,75.24604834373913,0.0,167.27209483711874,6.768397491537801,0.0,16.01207101748039,0.0,357.4044533675055,27.740171406689292,11.655485660991726,16.24971206966071,26.4079924617149,0.0,0.0,42.62346768624586,133.48916574636894,0.4521096652995138,21.46831894068996,50.92450326617477
3,3636.493878173665,669.4310271322938,0.0,2.8093049253602302,268.84272321761034,119.33870881842171,0.0,177.23988342883834,0.747172038502763,1970.3444925949068,324.8577575366789,109.57255328010922,768.3577923840976,132.55486665818609,3.4810187069672374,0.0,556.4321399849721,1028.1779788977708,69.42174510781592,0.0,166.46143352116752,0.0,0.0,0.0,0.0,342.28574102440405,89.66993465012385,0.0,0.0,40.715137488603204,0.0,0.0,31.436940466258182,154.33390151555912,0.39350136756160214,35.75070123188979,55.3470854504531
4,2595.189417117302,630.3729256444782,0.0,101.73958510723622,45.33097249106263,3.640518879896462,0.0,0.5564439260736919,0.0,1314.5535059799977,531.1400237922717,229.82734446562276,784.0392865287396,16.516564807249715,0.0,0.0,315.7051870879169,956.1819843252493,73.33861786767255,0.0,177.5306410264527,0.0,0.0,0.0,0.0,176.39906973551956,72.46185887580745,77.49724956383085,0.0,41.14262424039201,0.0,0.0,26.547302069459125,148.87436007640702,0.5990161815334433,68.69169908213286,25.22239229387676
5,2868.783466243351,669.8711404273555,0.0,1.9930118462388968,31.1092871672589,124.71379720263903,0.0,206.82812752287134,2.8541825187188317,2167.88006589512,273.93998871547313,93.12410841650842,394.97391058938496,4.387041408513739,0.0,0.0,38.336503986758586,961.282925840125,0.0,0.0,137.4873832309992,0.1117263091147381,0.0,0.0,0.0,252.7823833537051,13.886073374688003,17.135498177741045,0.0,19.362281745940315,0.0,0.0,18.251140401166605,130.8149428191202,5.713666002856336,39.122365157349456,54.741128619001714
6,3421.495531428281,715.330640850916,0.0,0.0,19.447498080905774,213.74784161409215,0.0,207.2621966335618,6.495511780195457,2400.425491000858,325.759224444142,104.41047788060975,146.9185943400301,4.387041408513739,0.0,0.0,0.0,984.2769106509825,0.0,0.0,48.447847171712084,0.0,0.0,0.0,0.0,393.1343021211121,1.6598466014613074,18.488370389389967,0.0,70.51922172099347,0.0,0.0,30.770065990496555,127.57482062698082,4.585931517571206,41.6151693451737,91.54745153072089
7,3207.7170193915963,639.9155886932954,0.0,45.30371176458428,26.987279631511623,85.4192949107598,0.0,66.43832602692144,0.0,2280.8708143149556,367.5718278316639,86.80167920659781,748.2837744944644,4.4817552333572275,0.0,0.0,255.10750188323965,728.9190636098588,55.722461194935825,0.0,200.4725591197936,0.0,0.0,0.0,0.0,288.59914026560716,84.20706138616373,18.703097545690998,0.0,15.922324779073737,0.0,0.0,19.05472626362492,154.5146555707897,0.7441913774337376,37.23581017069154,42.968177115830045
8,3592.3041261819667,670.817582520781,0.0,0.0,502.76081370672756,275.62263856860136,0.0,182.07746928497687,174.36731540675711,2029.6466953382153,293.7314825365647,82.38879097077667,483.62584824122507,0.0,0.0,0.0,64.32429142303381,559.089462350786,68.27408325095386,0.0,355.8573465308653,0.0,0.0,0.0,0.0,336.987962221976,31.524243231540098,0.0,163.55892858470511,86.29938577816982,0.0,0.0,26.80620122849076,90.03561634659847,6.757317113386442,26.69842867428953,196.41908327656262
9,3494.475366016132,673.6594050717111,0.0,41.44458544207619,394.2611613645669,182.16861975016963,0.0,108.46458574510426,164.08664384011422,1781.9065281200283,559.6334981570132,144.1811405234174,669.4386521936169,1493.7199876433597,297.8374462968314,0.0,169.73302752061838,2.5269160963032355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.41561240339837,27.94922206898552,0.0,194.2430557518845,72.00962613090788,0.0,0.0,62.50484158624451,39.6165192020226,0.7903259335667522,48.311401551476365,228.84481998007988
10,2917.293218227775,530.4746801474578,0.0,98.4536350094308,46.347379607620056,2.4403504780597878,0.0,0.0,0.0,2161.549180710423,476.38013192960443,90.9547957613236,292.07395767855013,0.0,29.74451936099086,0.0,0.0,96.13810362950176,0.0,0.0,0.0,0.0,0.0,0.0,1.828269005457982,244.3339109483172,83.27249279541087,70.3629289282263,9.649481007069939,17.557642862963263,0.0,10.567455365653561,26.666593414975544,125.7229867630436,0.8788862374818024,35.23351271692773,29.220505411180596
11,1502.0390057350287,617.2570314484277,0.0,88.27955134213876,5.8506393404518064,82.28947769522657,0.0,30.85414429613141,0.0,2038.460857230872,66.43527658699522,104.30858258026832,7.129360578039268,4.481755233357228,29.3862781745365,0.0,71.9244891337237,969.9109787116854,114.39601106416387,0.0,159.0312577135566,0.0,0.0,0.0,0.0,409.757003135451,12.227886741457795,0.0,0.0,20.842424058142235,0.0,0.0,5.390161467423454,160.08873499577945,7.45940742051981,44.87800591989654,52.982450970370536
12,1611.5523939803602,623.1755827932811,0.0,76.79959158959272,67.50447736693626,101.91723375649443,0.0,52.57709457388985,0.0,1468.221662826133,327.5926411229536,122.39370985224754,0.0,4.387041408513739,0.0,0.0,0.0,877.2864876381409,0.0,0.0,102.58893579548128,0.0,0.0,0.0,0.0,194.72196774340327,44.69717505110415,100.32828399518931,0.0,31.838644079743027,0.0,0.0,26.7676665639621,155.05475919813787,2.2186041087704664,59.681269241085666,51.65405827834228
13,2458.716690074397,763.3648667208749,0.0,0.0,159.3989657579094,386.3332676122808,0.0,191.16077475602557,35.1400567372004,2043.6549748425914,224.13186035331188,98.01555523929603,283.4158681404344,4.387041408513739,0.0,0.0,23.628278409890083,956.5206476605588,0.0,0.0,180.156551169637,0.0,0.0,0.0,0.0,460.80808043537036,39.37500662794711,0.0,6.542851740334525,92.2615513590081,0.0,0.0,29.352585829149927,136.34188490772587,0.5531401170732263,38.38033916488085,115.90043901556734
14,3967.0631338153366,668.2980916590398,0.0,0.0,307.77540349600554,159.18565970032742,0.0,175.80907171219695,328.6241743616193,2055.6148433140283,427.81664002920496,115.77839475803684,647.2877079484985,0.0,0.0,0.0,30.912916502873657,331.1599229239789,62.442057488878945,0.0,570.6280219547056,0.0,0.0,0.0,0.0,261.99750686929804,12.350880271332231,0.0,256.76536264271977,87.32043082062589,0.0,0.0,63.5797674864489,51.76078940673816,0.719198565742762,21.55215791176715,196.2919481136513
15,2619.7408220346374,597.2757809624742,0.0,47.21945582770558,143.88182530943072,2.6414248558841664,0.0,0.0,0.0,1950.5592994786537,452.9192316160374,159.03179751084755,456.13554101529036,1749.380915541441,354.9422085450516,0.0,196.30663852607734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.92005877991977,16.423680026668784,64.8510892993816,15.376154498924159,48.66880781194901,0.0,0.21899650012760719,25.866182408865143,78.37689599935001,0.6953011819777037,47.20227670983517,80.46897856277167
16,2191.0294177979085,665.9103160479134,0.0,53.82363512838732,11.955182585222447,2.0769524678845026,0.0,0.0,0.0,1915.1369949516493,294.69682264240015,154.8247859562955,152.74830033842568,4.49896565702031,0.0,0.0,4.405767577845878,14.222085325631097,0.0,54.180137538079734,0.0,0.0,0.0,0.0,0.06300969112730337,149.7001056622072,26.558961425535788,64.25128202182415,0.0,16.7251434555629,0.0,0.0,20.56386090099147,129.1025279126079,11.729483274505126,33.02143690761405,0.8705167254948745
17,907.3646265711717,481.1038176715848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.7008214954153,339.68594141939036,57.959051701393285,37.261171135751695,161.66152633941556,228.57123522656207,0.0,96.28644653053034,876.8802697973902,84.90995637131617,0.0,185.8961931155594,0.0,0.0,0.0,0.0,112.40461088133206,20.745188194206627,37.273939809644595,0.0,27.140946492549375,0.0,0.0,0.0,99.56358701153073,9.590149091381996,69.63712069848944,10.516000296422865
18,1119.330246048929,565.8072873698845,0.0,31.88325980416689,0.0,0.0,0.0,0.0,0.0,1008.8341765781867,74.88846936001528,83.82980670904605,0.0,4.49896565702031,0.0,0.0,0.0,764.9004997900345,0.0,5.0569940811781855,0.0,0.0,0.0,0.0,0.0,38.809834484606846,13.917603793813402,0.0,0.0,19.222776588031294,0.0,0.0,0.0,87.03177074505004,9.95943444149379,56.86530062017353,0.0
19,1948.0442942401555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
