,STOCK_RRB_leiu,STOCK_SOC_leiu,KRC_COB_leiu,KRC_BLR_leiu,KRC_BDM_leiu,KRC_BVA_leiu,KRC_CWO_leiu,KRC_HML_leiu,KRC_ID4_leiu,KRC_KCWA_leiu,KRC_KND_leiu,KRC_LHL_leiu,KRC_RRB_leiu,KRC_SMI_leiu,KRC_TJC_leiu,KRC_WRM_leiu,POSO_NKN_leiu,POSO_SFW_leiu,POSO_CWO_leiu,POSO_SMI_leiu,R21_RRB_leiu,R21_ARV_leiu,R21_DLE_leiu,R21_SOC_leiu,R21_BVA_leiu,PIO_BLR_leiu,PIO_BDM_leiu,PIO_BVA_leiu,PIO_HML_leiu,PIO_ID4_leiu,PIO_KCWA_leiu,PIO_KND_leiu,PIO_LHL_leiu,PIO_RRB_leiu,PIO_SMI_leiu,PIO_TJC_leiu,PIO_WRM_leiu,KWB_DLR_leiu,KWB_KCWA_leiu,KWB_ID4_leiu,KWB_SMI_leiu,KWB_TJC_leiu,KWB_PVT_leiu,KWB_WRM_leiu,BRM_BLR_leiu,BRM_BDM_leiu,BRM_LHL_leiu,BRM_WRM_leiu,B2800_COB_leiu,B2800_BLR_leiu,B2800_BDM_leiu,B2800_BVA_leiu,B2800_CWO_leiu,B2800_HML_leiu,B2800_ID4_leiu,B2800_KCWA_leiu,B2800_KND_leiu,B2800_LHL_leiu,B2800_RRB_leiu,B2800_SMI_leiu,B2800_TJC_leiu,B2800_WRM_leiu,WKB_WKN_leiu,IVR_SOC_leiu,IVR_RRB_leiu,NKB_NKN_leiu,NKB_CWO_leiu,NKB_DLE_leiu
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.02715547537957,1.1203171912826815,0.024062154263320812,36.88807713716704,11.301496391565028,5.414091413881133,5.386459386404733,37.39448147517268,10.189673816328801,7.194617794505553,9.116752038636022,14.83510864033984,4.583768410767817,8.23584232163194,4.25640042985377,4.149159494787845,4.0434703927768005,25.26940307962856,6.182663413411148,61.45077401069289,17.520469702819405,6.250031837801922,50.13112480473237,63.2075651300052,3.8875035157612805,19.381190714540896,2.160769798772042,3.4196401096214797,157.41335335200858,0.0,0.0,11.119362454980665,0.0,0.2738896791020441,1.17164256473175,0.0,0.7367962037058378,0.0,0.043100808609109156,0.0,0.0,0.0,30.683760825393087,0.0,0.0,74.62770590703632,43.72358150853665,43.62773327819355
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.6684912674236,0.0,0.0,41.57589457542104,16.213977864212794,2.930713697994026,3.257880596840784,36.42912349896261,7.405051425263787,6.961749504512148,5.252956548726107,9.76940496864242,2.851218774508494,5.209774376180674,2.647547998982203,2.4835840396263515,2.5804409793474568,13.309484219249306,4.1700277003749635,51.653811896303345,10.374069319735732,3.46430791107586,27.565190021201495,33.8507041870136,2.1227757396638784,11.683180577885132,1.5979443091150154,2.683459126811876,72.65663021714116,0.03822776446430965,0.26491766956679236,2.136694550560355,0.21844000228552132,0.9658933156129977,2.202990654616155,0.14677290995246065,3.282929483816588e-13,0.17247195807797447,0.3345004197864606,0.10211129580238888,0.05030359568993791,0.10229257821953072,26.52789832493039,0.0,0.0,33.334186944913625,15.124079753261867,18.33706072451644
