,alfalfa,almond,apple,citrus,corn,cotton,deciduous_misc,field_misc,grain,grape,melon,onion,pasture,peach,pepper,pistachio,squash,subtropical_misc,tomato,vegetable_small,walnut
0,12.281935322233739,0.9687533479661952,0.18960987575321286,0.22343609022556393,14.305930946620872,15.05722913591259,2.077636030104561,2.2639334914108664,9.889178594857029,2.584697572901156,0.0,0.0,0.0,0.14495376739721644,0.04057259713701431,0.3084178070009352,0.0,0.2174887218045113,0.0,1.050053094272469,1.8221736044020667
1,16.562229833121204,0.8565029168852538,0.16167886035009174,0.3111148238074234,16.200972241398347,11.427056263363179,2.2143850549661095,3.879871010692299,9.19246003687593,2.5902475103744718,0.0,0.0,0.0,0.17356119121990607,0.0,0.34737431991294887,0.0,0.182972439441005,0.0,1.4525650726777195,2.0030084249141127
2,15.217337607602468,0.9826634008127788,0.181,0.21900000000000003,16.314502355654945,9.583169765463733,2.144185891656484,3.813760730136588,10.623233414646629,2.834959978399157,0.01,0.0,0.094,0.18616043425814235,0.013928182807399348,0.391,0.0,0.20500000000000002,0.0,1.63384043703561,2.091257801526063
3,16.876895602801834,1.1406752395736075,0.03086426592797784,0.21547612239427094,15.318672942247021,11.20915899755551,2.146353698192373,1.694683024386384,11.51167768733482,2.945480241077836,0.0,0.0,0.131,0.2203555550005106,0.019637377963737802,0.6177746819663541,0.015,0.18637119113573408,0.0,0.9730917102750283,2.1628316621670085
4,14.532737822295132,1.0769794385675686,0.044,0.1715920926003433,15.255374924256499,9.069650119414911,2.2197368478205846,0.5283640152070808,12.505502521942947,2.803170561615317,0.0,0.057,0.0,0.2052016394569187,0.072,0.4379668732375096,0.034205344585091425,0.1920112517580872,0.158,1.1069824286487084,1.9845241185933005
5,12.500616372953841,0.8830288092189502,0.0423,0.2686450738728303,16.594897135630802,7.203973346015085,2.123470912584488,0.7661248148505515,13.341904828575835,2.391762429256876,0.0,0.0,0.002430379746835444,0.21001039959799875,0.04,0.7788864880621623,0.10570281124497993,0.2,0.0,0.7550116959064328,2.860034502482333
6,15.04265657177758,0.9536,0.026,0.3633440233236152,18.672969791264812,7.923749019875386,2.0165238331751807,0.8249262024892826,9.673448403496772,1.2864406108980526,0.0,0.0,0.094,0.2809188379475478,0.012,0.3607832059054957,0.0,0.211,0.146,0.5656345609065156,2.294404938939759
7,14.065600962527764,1.3193646408839779,0.016,0.2767437252311757,18.776740539098792,8.439023233338629,1.8797094345909762,0.5407581431064222,14.8877658622762,1.179398574475089,0.0,0.0,0.0,0.2349719188767551,0.02069857697283312,0.5426908850726552,0.0,0.2148127925117005,0.202,0.8972433666573252,2.3406773443797086
8,14.853784285925062,1.8582755698668705,0.0,0.245,24.3045817463997,8.270794842488504,1.6937288249966365,0.3828983743667121,10.896728342726435,1.0863291910258828,0.0,0.0,0.0,0.1458062015503876,0.0,0.788880341880342,0.025,0.20700000000000002,0.003,1.088452048323586,2.292320230449885
9,15.714201125197805,2.2420630930461267,0.0,0.23716833095577744,25.748969367506167,5.664310725327441,1.7029233816906608,1.0906397346394878,18.775752499005524,1.4817790549169856,0.0,0.0,0.0,0.09727656477438136,0.0,1.2249829727385355,0.012,0.20700000000000002,0.0027705627705627706,0.6801841094726,2.4927984779579466
10,14.381421218206167,2.417125362459664,0.0,0.30436708860759487,21.24514421224893,4.59327950308779,1.7457374236371583,0.8484527686112039,20.07341403057765,1.6348090547779506,0.0,0.0,0.0,0.087,0.0,1.7222956768393853,0.025,0.16699999999999998,0.003,0.4898040435458787,2.566969617400622
11,14.073518084219518,2.541775710048312,0.0,0.2947690531177829,26.962233316968735,2.305924547479428,1.4997655305659172,0.7534444270660186,20.46281237191264,1.4941089419291504,0.0,0.0,0.03,0.03,0.0,2.2098040221994846,0.028785607196401802,0.16699999999999998,0.0,0.6739180270575861,2.3278803602390106
12,10.937742004230644,2.6579000284729926,0.0,0.41436708860759486,24.670945727302975,1.8233988985797724,1.6567456092498574,0.7374748158689758,19.482650827834274,1.37691862319239,0.0,0.0,0.0,0.03,0.0,2.4761308954103125,0.02,0.17179817905918057,0.0,0.7891481205992393,2.67969918159179
13,12.5945268800348,2.8617066049770488,0.0,0.2947690531177829,23.20464664895297,2.985839009271328,1.5744762772521286,0.5937846084703821,20.290504399609883,1.2726967930029154,0.0,0.0,0.0,0.018,0.0,2.597926434343377,0.019,0.17383969465648855,0.0,0.6212137404580153,2.461989855852892
14,11.475833992577257,3.326518417707781,0.0,0.32798507462686566,23.914394951742644,5.170688309075169,1.5118177952190708,0.7283491066703864,20.19669168704369,1.2438777040359947,0.0,0.0,0.0,0.018,0.0,3.3732233866292822,0.0,0.165,0.0,0.6649492870643382,2.443190287607517
15,12.584481298943773,3.7878463949410706,0.0,0.36518789144050107,24.97137579621946,3.3157746898676677,1.2412956362956926,0.962618696075035,21.433669121064742,1.2373638669762612,0.0,0.009182209469153515,0.0,0.018,0.0,3.8555463697769126,0.0,0.13999999999999999,0.0,0.5865528411599561,2.268485187769782
