datetime,PAR_fnf,CNS_fnf,DNP_fnf,FOL_fnf,ISB_fnf,KWH_fnf,EXC_fnf,MIL_fnf,yuba_fnf,NHG_fnf,NML_fnf,ORO_fnf,PFT_fnf,SHA_fnf,SUC_fnf,YRS_fnf,ORIG_PAR_fnf,ORIG_CNS_fnf,ORIG_DNP_fnf,ORIG_FOL_fnf,ORIG_ISB_fnf,ORIG_KWH_fnf,ORIG_EXC_fnf,ORIG_MIL_fnf,ORIG_yuba_fnf,ORIG_NHG_fnf,ORIG_NML_fnf,ORIG_ORO_fnf,ORIG_PFT_fnf,ORIG_SHA_fnf,ORIG_SUC_fnf,ORIG_YRS_fnf
10/6/2009,0.185233781,0,1.618771191,0.111486952,2.041598742,0.187792617,0.616556747,3.878031933,0.095502068,0,0.212705719,0.215162761,2.568163191,39.70867834,0.055852669,0.082583458,0.706263951,0,3.766337458,0.221484375,1.984482127,0.576508869,1.457232152,8.590359297,0.095502068,0,0.434941548,0.283038522,5.476508653,19.67245041,0.118788102,0.171386719
10/7/2009,0.185233781,0,1.695327373,0.111486952,2.140058044,0.201775296,0.625656806,1.908659173,0.095502068,0,0.163804939,0.213580379,2.652632772,9.814305846,0.055852669,0.074579215,0.706263951,0,3.944458008,0.221484375,2.080186891,0.619434617,1.478740147,4.227935291,0.095502068,0,0.334949028,0.280956959,5.656636766,4.862197714,0.118788102,0.154775391
10/8/2009,0.185233781,0,1.414297598,0.111486952,2.175999241,0.2036198,0.625656806,1.874713903,0.095502068,0,0.163804939,0.205298565,2.669326039,7.26627453,0.055852669,0.047009045,0.706263951,0,3.290596008,0.221484375,2.115122582,0.625097101,1.478740147,4.152741979,0.095502068,0,0.334949028,0.270062544,5.692234512,3.599853516,0.118788102,0.097558594
10/9/2009,0.135640207,0,1.12768109,0.111486952,2.181050157,0.2036198,0.625656806,1.668697961,0.095502068,0,0.141827777,0.205298565,2.664991946,7.086467125,0.055852669,0.047009045,0.517172342,0,2.623735555,0.221484375,2.120032192,0.625097101,1.478740147,3.69638912,0.095502068,0,0.290010034,0.270062544,5.682992226,3.510773436,0.118788102,0.097558594
10/10/2009,0.101598882,0,0.887260499,0.111486952,2.181050157,0.2036198,0.625656806,1.48977048,0.095502068,0,0.043157141,0.205298565,2.606133078,6.730664858,0.055852669,0.047009045,0.387378735,0,2.064357503,0.221484375,2.120032192,0.625097101,1.478740147,3.300040824,0.095502068,0,0.088247904,0.270062544,5.557477967,3.334502083,0.118788102,0.097558594
10/11/2009,0.017098503,0,0.833357137,0.111486952,2.146385069,0.2036198,0.575474565,1.470250256,0.095502068,0,0.007862637,0.205298565,2.590130817,6.485291486,0.055852669,0.047009045,0.065193595,0,1.938942464,0.221484375,2.086336908,0.625097101,1.360134397,3.256800917,0.095502068,0,0.016077553,0.270062544,5.523353766,3.212939349,0.118788102,0.097558594
10/12/2009,0.000320597,0,0.794828222,0.00209038,2.017116732,0.2036198,0.522314488,1.316380279,0.095548193,0,0.006107194,0.232030535,2.590130817,6.609839671,0.055852669,0.04731967,0.00122238,0,1.849298604,0.004152832,1.960685036,0.625097101,1.234490531,2.915958342,0.095548193,0,0.012488016,0.305227445,5.523353766,3.274642939,0.118788102,0.098203239
10/13/2009,23.10198513,58.26796674,83.13773481,130.9841347,14.6381215,17.45136445,46.83485949,68.1131376,144.8784054,66.46814958,66.28987541,474.6539819,56.19155565,1536.871542,3.68356611,132.9565813,88.08382127,58.26796674,193.4336159,260.2182461,14.22859933,53.57434465,110.6942118,150.8797078,144.8784054,32.35345126,135.5498159,624.3894673,119.8263186,761.3960087,7.834250967,275.9268357
10/14/2009,73.91966132,99.56221338,310.0513688,353.9805271,112.3185021,128.6235515,153.5182413,265.6145554,313.3685264,59.13300878,227.0839922,770.259084,328.3492473,1419.037829,44.08203355,331.4714726,281.8427161,99.56221338,721.3855119,703.2316708,109.176233,394.8643957,362.8404334,588.3717579,313.3685264,28.78306271,464.3423019,1013.246865,700.1920673,703.0188987,93.75417833,687.9078395
10/15/2009,23.39024816,24.4802283,68.21707764,82.17931651,42.40431583,15.62649297,29.34408783,53.29893902,62.85216213,19.42391566,62.4378576,172.2712403,49.77586431,616.7003882,7.236473675,70.24007354,89.1829177,24.4802283,158.7182526,163.2606701,41.21799507,47.97212977,69.35476498,118.064277,62.85216213,9.454614165,127.6731937,226.6163396,106.145105,305.5253489,15.39061583,145.7703037
10/16/2009,9.991754574,11.33243652,34.61767522,36.73445011,28.79097046,10.38565864,17.10894988,34.20416911,26.80049547,7.180255168,28.10521488,84.50031373,34.81567014,253.5711089,3.334359051,29.81217086,38.09680939,11.33243652,80.54371589,72.97810684,27.98550231,31.88317206,40.43701086,75.76680832,26.80049547,3.494997786,57.46966153,111.1569857,74.24306968,125.6240518,7.091553359,61.86965618
10/17/2009,7.656737059,7.270503171,28.33017922,23.97714284,36.67685403,6.886656081,15.08302432,26.93154564,16.52015088,4.418324765,19.72645596,55.67728004,33.08540589,169.0365034,2.173175539,18.61947903,29.19379676,7.270503171,65.91482217,47.63393726,35.65076712,21.14150372,35.64873487,59.65697484,16.52015088,2.150624861,40.33674008,73.24136856,70.55334812,83.74396654,4.621934847,38.64129089
10/18/2009,5.147006497,5.17840799,29.91048082,19.65796856,41.04948509,6.419892115,14.10811754,29.42955732,12.89188909,2.893962779,18.3454255,42.81344716,36.87950239,136.608658,1.621426804,14.16547501,19.62463389,5.17840799,69.59165379,39.05329536,39.90106764,19.7085743,33.34454225,65.19040475,12.89188909,1.408639842,37.51280319,56.31948005,78.64411212,67.67858216,3.448469262,29.39782791
10/19/2009,4.221409487,4.628622553,33.70964459,15.44873206,32.00969644,6.051469012,15.41696627,36.00829837,10.67957161,2.560811766,18.61957207,32.74339373,39.1839632,151.2774292,1.316870272,12.22747314,16.09549468,4.628622553,78.43103326,30.69106018,31.11417987,18.57754375,36.43800683,79.76319587,10.67957161,1.246478188,38.07337924,43.07270337,83.55828565,74.94577631,2.800734911,25.37586285
10/20/2009,3.473038096,3.660112672,23.24974395,11.83687082,24.61660898,5.097746008,12.03997706,25.92798398,8.110641031,2.211003657,13.14637845,29.86415879,29.37993688,130.7419508,1.180153596,9.428418938,13.2420857,3.660112672,54.0943538,23.51559425,23.9279245,15.64968759,28.45649127,57.43395157,8.110641031,1.076208673,26.88176992,39.28517807,62.65157881,64.77210151,2.509964304,19.56694267
10/21/2009,3.252482186,3.35751677,19.38390277,10.02306551,22.13771821,4.450655193,9.427520086,21.83240917,6.545782152,2.05121643,11.25230296,25.35352189,26.11830967,104.9685709,1.038424893,7.612822833,12.40114466,3.35751677,45.09983838,19.9122171,21.51838421,13.66316863,22.28194803,48.36170572,6.545782152,0.998432049,23.0087564,33.35160481,55.69628495,52.00346855,2.208534062,15.79900818
10/22/2009,2.39960548,2.453289707,17.53521565,8.665292958,23.9770261,4.564645395,8.967681952,23.092647,4.984647713,1.636581768,10.6048462,22.35782981,26.03103481,95.37000778,0.863729602,6.121073542,9.149275224,2.453289707,40.7985637,17.21481262,23.30623485,14.01310977,21.19512039,51.15330102,4.984647713,0.796608132,21.68483408,29.41088451,55.5101747,47.24815398,1.836990099,12.70315796
10/23/2009,2.021090274,1.932698984,16.55114217,7.282608891,26.46249432,4.72751353,9.194512101,23.85352888,4.61102654,0.952981627,9.972935542,19.89306212,25.91368065,79.2407212,0.75954335,5.503240974,7.706063071,1.932698984,38.50895487,14.46791794,25.72216858,14.5131024,21.73123355,52.83875614,4.61102654,0.463864946,20.39270052,26.16857529,55.25992149,39.25739217,1.615405574,11.42096054
10/24/2009,1.773080646,1.595914554,15.36424866,6.786405082,26.65111475,5.139027702,10.50629219,23.16524471,4.61102654,0.501828795,9.673002899,18.42403888,27.76756768,75.1913181,0.726748346,5.299552095,6.760445815,1.595914554,35.74745188,13.48213989,25.90551209,15.77641921,24.83162638,51.31411466,4.61102654,0.244265766,19.77939699,24.23613045,59.21326385,37.25123923,1.54565678,10.99824188
10/25/2009,1.635736492,1.478982141,14.41953414,6.275678526,27.03125149,5.613012014,8.394429251,23.89853527,4.229451597,0.450038266,8.680877332,16.7585398,28.25317241,65.0884993,0.576321785,4.888609838,6.236776624,1.478982141,33.54941813,12.46751038,26.27501397,17.23151454,19.84023737,52.9384513,4.229451597,0.219056664,17.75069446,22.04522903,60.24879716,32.2461066,1.225727832,10.1454071
10/26/2009,1.515815661,1.289087439,13.8523357,6.135475686,25.15280667,5.301577025,7.292552485,21.65646206,3.603396198,0.416601313,7.311074,14.92231068,28.892695,93.63092802,0.5185393,4.246410521,5.779539507,1.289087439,32.22973766,12.18897789,24.4491213,16.27543311,17.23595113,47.97195935,3.603396198,0.202781187,14.94971485,19.62973865,61.61255435,46.38658009,1.102835374,8.812640991
10/27/2009,1.442446097,1.289612804,12.91525846,6.070071457,22.43662238,4.492158274,6.403556393,18.48531994,3.28766667,0.405242966,5.740063371,12.23941283,26.49059551,66.04777266,0.482287773,3.946381113,5.499794216,1.289612804,30.04947332,12.05904327,21.80892611,13.79057989,15.13480846,40.9474555,3.28766667,0.197252498,11.73730571,16.10048741,56.49017011,32.72134925,1.025735208,8.189985352
10/28/2009,1.394382845,1.281718026,10.56297025,5.421665056,17.08009776,3.474666963,5.112286205,14.20689358,3.141146392,0.402737018,5.044662492,11.4973581,19.79983394,63.11682078,0.477451664,3.761191238,5.316537459,1.281718026,24.57648786,10.77089355,16.60225785,10.66695994,12.08289078,31.470169,3.141146392,0.196032725,10.31534707,15.12434231,42.22237989,31.26929877,1.015449716,7.805657959
10/29/2009,1.392335313,1.255114311,9.42074717,4.979026327,14.75830665,3.01154803,4.672434709,12.30916414,2.991310444,0.398616046,4.840857295,10.59597958,17.38383204,58.65455058,0.477451664,3.526775755,5.308730576,1.255114311,21.91891797,9.891529999,14.34542213,9.245220488,11.04330157,27.26644453,2.991310444,0.194026837,9.898605347,13.93861275,37.07034931,29.05860345,1.015449716,7.319171906
10/30/2009,1.392103111,1.087002754,9.767850352,4.573698303,16.20512233,2.747535198,5.602509304,12.76778015,2.990004596,0.398616046,4.950085613,10.15649611,18.26084582,56.22409036,0.44739293,3.526313649,5.307845231,1.087002754,22.72651062,9.086289368,15.75176109,8.434721427,13.2415333,28.28234032,2.990004596,0.194026837,10.12195587,13.36048877,38.94054728,27.85450626,0.951520453,7.318212891
10/31/2009,1.392103111,1.025558489,10.76027379,4.525945831,17.265568,2.681856171,6.612739907,13.99827775,2.9316497,0.398616046,4.794237499,9.505461272,20.51103594,53.91191235,0.401252666,3.496337442,5.307845231,1.025558489,25.035547,8.991422424,16.7825393,8.233091875,15.62921379,31.00805705,2.9316497,0.194026837,9.803276992,12.50407692,43.73899066,26.70900837,0.853388806,7.256002808
11/1/2009,4.649375147,0.954862611,26.977002,6.158987084,30.93975994,15.11047107,10.36944569,33.40980312,2.76740579,0.630861554,7.927848734,11.1988456,56.45361927,54.29226311,2.969879113,5.731683266,5.307845231,0.954862611,28.78587087,8.766430664,16.25119804,8.539630391,15.44176647,33.27828204,2.76740579,0.119829537,9.566617826,11.05023324,46.85270483,24.57313877,0.829349732,7.080908203
11/2/2009,4.649375147,0.954862611,32.0135486,6.150613358,32.66928685,16.41987336,9.255112372,38.06599629,2.726520713,0.226996662,7.747842522,10.71564662,53.93053771,50.13040069,2.968186183,5.6599646,5.307845231,0.954862611,34.16012929,8.754511871,17.15963703,9.279634562,13.78234557,37.91614564,2.726520713,0.043117075,9.349402451,10.57344647,44.75871693,22.68944454,0.828876975,6.992307129
11/3/2009,4.394579995,0.954862611,34.66851271,6.143704238,37.37533603,17.34807543,7.776722836,41.17317995,1.509164548,0.226996662,7.180519283,10.4239505,49.78104938,46.6334804,2.779766961,4.45127059,5.016964588,0.954862611,36.99311473,8.744677734,19.63150292,9.804204746,11.58078662,41.01109755,1.509164548,0.043117075,8.664807576,10.28562125,41.31492087,21.10670876,0.77626021,5.499089355
11/4/2009,4.085834092,0.957240584,31.55154132,6.107132342,34.19020384,17.93175353,6.777348237,40.16844639,0.910253213,0.22719972,7.186106575,10.1989922,46.93869658,46.84595442,2.571582149,3.475539784,4.664492392,0.957240584,33.66714338,8.69262291,17.95850306,10.1340684,10.09255768,40.01031923,0.910253213,0.043155645,8.67154982,10.06364822,38.95595933,21.2028763,0.718123831,4.293673782
11/5/2009,5.148229309,1.775553912,29.28929039,9.414250806,28.79861538,17.43901948,6.807552562,35.56288107,11.82518828,1.915631505,8.616103735,63.44848568,43.40381995,354.5786758,2.569768891,19.09040292,5.877349864,1.775553912,31.25320342,13.39982952,15.12655569,9.855601462,10.13753676,35.42288418,11.82518828,0.363866263,10.39714232,62.60650342,36.02224961,160.4853161,0.717617472,23.58423946
11/6/2009,23.91839241,9.091391511,54.92462386,70.73818889,25.07928819,16.54136124,11.40046584,38.45230804,130.4287239,16.23177641,29.8370717,512.4731342,42.93267606,876.3402441,3.372397271,195.5669792,27.30584672,9.091391511,58.60744386,100.6856192,13.17296837,9.348293017,16.9771207,38.30093663,130.4287239,3.083158639,36.00470589,505.6724472,35.63123189,396.6390273,0.941754417,241.6029922
11/7/2009,21.36142682,7.791413575,46.03525084,72.12127663,24.07149052,16.24703003,11.30052894,37.11014373,68.34961735,9.486402006,26.88281818,218.9521419,42.00385687,381.9291313,2.983323461,121.5463493,24.38674959,7.791413575,49.12201831,102.6542453,12.64361974,9.181952753,16.82829865,36.96405589,68.34961735,1.801902735,32.43977733,216.046575,34.86037447,172.8643642,0.833104116,150.1580778
11/8/2009,16.99340745,5.690419252,40.11909761,40.16243067,23.00654816,16.53019096,11.02636702,34.98233985,30.43474372,6.986392699,22.76054246,109.7343731,40.38521436,227.3438002,2.983373577,54.64650621,19.40010729,5.690419252,42.80917365,57.16543304,12.0842557,9.34198017,16.42002761,34.84462832,30.43474372,1.327036331,27.46538418,108.2781619,33.51701011,102.8977322,0.833118111,67.51016693
11/9/2009,12.78964347,4.107935872,35.3651828,27.89464338,21.8051201,18.37934864,9.94181452,32.27084039,19.64000964,5.450707913,18.27184298,74.8128568,39.42454609,172.1990152,2.959408563,35.40731101,14.60098313,4.107935872,37.73649813,39.70400551,11.45320215,10.38702523,14.80495512,32.14380296,19.64000964,1.035339372,22.04882366,73.82006559,32.7197201,77.9387348,0.826425792,43.74210983
11/10/2009,10.5745896,3.438324464,33.71637288,21.75177806,18.81326284,19.94354779,8.491814802,31.02168237,14.39281788,4.55763295,16.2885282,59.79929359,36.32687565,152.7541186,2.94019064,26.33919239,12.07222115,3.438324464,35.97713178,30.96052185,9.881720503,11.27102696,12.64567316,30.89956237,14.39281788,0.865703485,19.65553702,59.0057373,30.1488621,69.13780967,0.821059116,32.53937714
11/11/2009,9.04964178,2.920844724,31.64013627,19.03839649,17.49615265,19.86634689,7.500416296,30.29412772,12.9889462,3.320307773,14.70589594,53.84934005,32.95821818,148.3056848,2.503743145,23.12818392,10.33130183,2.920844724,33.76167882,27.09841415,9.189904583,11.22739714,11.1693219,30.17487182,12.9889462,0.630678697,17.74575815,53.1347416,27.3531031,67.12441084,0.699179538,28.57250473
11/12/2009,9.531460186,3.121822534,34.06283769,19.88004321,16.21317885,17.91869576,9.493298617,31.79644645,13.32293567,2.676183202,15.49722345,52.17466294,33.57936364,130.9457887,2.638414052,24.15121892,10.88135801,3.121822534,36.34682784,28.29637699,8.516018898,10.12668885,14.13704306,31.67127652,13.32293567,0.508329905,18.70066131,51.48228801,27.86861203,59.26717461,0.736786887,29.83635979
11/13/2009,9.759238744,3.438155081,33.47714969,20.708965,15.57247327,17.20459566,9.692000662,32.14528095,13.13988966,2.541208395,16.30437179,48.34298412,36.66489476,120.0073174,2.902875142,24.69225832,11.14139582,3.438155081,35.72186813,29.47622772,8.179486448,9.72311765,14.43294225,32.01873779,13.13988966,0.482692,19.67465564,47.70145683,30.42939521,54.3163297,0.810638625,30.50475861
11/14/2009,8.731755522,3.181977821,30.42878599,18.28833227,15.0731956,16.76056575,8.883687373,29.99759825,11.60979576,2.227508277,14.20817966,40.94319019,35.90644809,121.954313,3.224804988,21.33849616,9.968394772,3.181977821,32.46910477,26.03080582,7.91723941,9.472175685,13.22923422,29.87950966,11.60979576,0.423105963,17.14515872,40.3998606,29.79993552,55.19755642,0.900538726,26.36152863
11/15/2009,7.655438461,2.526341624,27.75486529,15.01262364,15.07871974,15.79115182,8.256968239,27.65605869,9.81012681,1.815567178,15.60227539,36.38020958,35.14329104,120.220222,2.972022175,18.19307171,8.739643768,2.526341624,29.61589165,21.36830658,7.920140984,8.924314759,12.29594899,27.54718781,9.81012681,0.344859459,18.82742859,35.89743224,29.16656652,54.41269215,0.82994819,22.47567856
11/16/2009,7.838748412,2.205271426,29.38427508,17.26610924,15.29515788,14.82612358,8.402054866,31.27196285,8.196588903,1.364865523,15.64280129,33.12952366,36.14786986,103.4589653,2.796347379,16.51153406,8.948915083,2.205271426,31.35455704,24.57581863,8.03382574,8.378932389,12.51200623,31.1488576,8.196588903,0.259250548,18.87633161,32.68988399,30.00029934,46.82640522,0.780890353,20.39831085
11/17/2009,8.272160674,1.727309438,26.52722271,15.62280543,15.14434911,13.83116639,11.62743136,29.36001582,7.602661482,1.357371103,14.30634917,36.13853886,35.48203421,104.780362,2.458780346,14.61071538,9.443709573,1.727309438,28.30593287,22.23681244,7.954613,7.816635782,17.31510873,29.24443714,7.602661482,0.257827014,17.26362089,35.65896857,29.44770056,47.42448057,0.68662351,18.05004387
11/18/2009,7.99456977,2.868919056,25.71941997,18.54710138,14.56263217,13.09716004,9.124767342,27.25524902,11.6118663,5.438784062,12.97605154,50.65278854,35.54682256,121.1677881,2.395277635,21.87178536,9.126804719,2.868919056,27.44396513,26.39912636,7.649064498,7.401814634,13.58824093,27.14795597,11.6118663,1.033074486,15.65833685,49.98060938,29.50147053,54.84156858,0.668890143,27.02035286
11/19/2009,7.456275883,2.291508607,25.6642601,16.46683118,14.27124498,11.74565351,8.854125222,26.04680463,11.62536471,1.616705976,12.74928514,47.69013184,37.33034451,137.8978716,2.391181414,19.35800426,8.51227469,2.291508607,27.38510666,23.43816147,7.496012538,6.6380154,13.18521144,25.94426874,11.62536471,0.307086598,15.38469547,47.05726811,30.98167372,62.4137463,0.667746258,23.91483353
11/20/2009,8.766721812,5.403371997,24.71442185,20.49839926,14.0020291,11.39124006,8.782449767,24.86609094,12.079154,13.20836734,13.50164048,51.99361386,36.16393084,175.9110983,2.376371991,24.03718788,10.00831318,5.403371997,26.37157962,29.17651772,7.354606124,6.437719865,13.0784752,24.76820305,12.079154,2.508874621,16.29257051,51.30364151,30.01362887,79.61885512,0.663610672,29.69548611
11/21/2009,8.059845884,4.401444925,24.2425344,19.4526081,13.54512325,10.87321024,8.749007631,23.58916725,17.62206159,5.718166411,13.16326122,60.09058549,32.28879557,161.178441,2.376371991,28.03250115,9.201325595,4.401444925,25.86805105,27.6879847,7.114615007,6.144957109,13.0286745,23.4963061,17.62206159,1.086142005,15.88424473,59.29316367,26.79752738,72.95072946,0.663610672,34.63128685
11/22/2009,8.563058752,3.915272308,24.12713787,21.73745739,13.44496611,10.4001305,8.536983829,23.05348861,16.84534085,5.950061327,13.16020177,62.85972515,30.39686923,154.1499194,2.356291427,26.57981372,9.775806238,3.915272308,25.74491692,30.94013844,7.062007179,5.877597733,12.71293708,22.96273622,16.84534085,1.130189483,15.88055285,62.02555593,25.22735584,69.76956097,0.6580031,32.83664017
11/23/2009,9.829733157,5.678814512,24.25931167,22.14865054,12.83067103,10.16745647,8.480174873,23.36467169,20.85084753,5.794047714,15.37389127,72.56347175,29.01175189,158.5016965,2.347000724,34.67863725,11.22187404,5.678814512,25.88595327,31.52541264,6.739346922,5.74610281,12.62833944,23.27269429,20.85084753,1.100555344,18.55183508,71.60053062,24.07780166,71.73921217,0.655408637,42.84190796
11/24/2009,8.753699448,4.960878465,25.08093875,27.82085509,12.89395507,9.919654532,9.14433394,24.90998014,21.22435414,5.303626314,15.57472791,73.97754216,27.20007922,200.4265324,2.347000724,32.86977073,9.993446518,4.960878465,26.7626723,39.5989785,6.772587043,5.606058402,13.61737873,24.81191948,21.22435414,1.007401832,18.79418675,72.99583585,22.57423527,90.71474851,0.655408637,40.60723846
11/25/2009,11.31041052,4.373586093,23.63176786,24.68942238,13.57824584,9.571511262,9.428098724,26.0499762,16.99832368,3.494803105,14.09216864,69.48719237,26.96732498,214.0071316,2.301312083,26.50258068,12.91225308,4.373586093,25.21633123,35.14183525,7.132012746,5.409306439,14.03994997,25.94742783,16.99832368,0.663823362,17.00516701,68.56507448,22.38106491,96.86144289,0.642649915,32.74122665
11/26/2009,8.482829646,3.276133326,22.18018492,21.41402024,13.73894487,9.459240971,8.90569307,26.54974917,16.79836186,1.836457031,14.60909772,62.91501371,26.74025051,214.7802012,2.053288033,25.62739225,9.684214644,3.276133326,23.66741638,30.47977226,7.216420371,5.345857273,13.26200423,26.44523339,16.79836186,0.3488274,17.62895072,62.08011079,22.19260838,97.21134074,0.573388281,31.6600209
11/27/2009,7.816189598,3.046387455,21.10436207,21.30126101,13.87026933,9.01645795,8.534664737,24.65392179,17.55437502,2.017558741,14.0337407,70.92658298,25.72353492,235.2726675,2.015962045,28.34647772,8.923161365,3.046387455,22.51945718,30.31927574,7.285398925,5.095619982,12.70948358,24.55686913,17.55437502,0.383226919,16.9346614,69.98536391,21.34880287,106.4864048,0.562964861,35.01917278
11/28/2009,7.598374465,3.27827884,20.39636701,22.39874675,13.63479204,8.989728588,7.988347312,22.48243024,19.36634837,1.661251333,13.07472491,70.840733,24.54355829,215.3304126,1.805009947,29.67748415,8.674498055,3.27827884,21.76398945,31.88138855,7.161713799,5.080513976,11.89592938,22.39392587,19.36634837,0.315547804,15.77740704,69.90065318,20.36950167,97.4603711,0.504055707,36.66349503
11/29/2009,7.107725811,2.931832761,19.82650209,19.93002691,13.82686141,9.412728153,7.369076604,21.39490112,14.59181555,1.530150473,12.23550246,56.00496861,24.56526883,181.1332021,1.759575341,22.92326964,8.11436104,2.931832761,21.1559138,28.36752159,7.262598788,5.319570715,10.97373605,21.31067792,14.59181555,0.290645739,14.76470854,55.26176426,20.38751996,81.98242356,0.491367925,28.3193541
11/30/2009,5.733538877,2.033399649,19.12774323,16.48372319,13.08162344,9.245906802,7.009018265,20.99161137,14.40134983,1.367751072,11.59168115,52.17613147,23.84105367,177.3627467,1.759575341,21.84580035,6.545554193,2.033399649,20.41030159,23.46220482,6.871160397,5.225292206,10.43755148,20.90897576,14.40134983,0.259798646,13.98780265,51.48373705,19.78647011,80.27588348,0.491367925,26.98825104
12/1/2009,4.835537224,1.834689706,16.04458853,12.93665194,7.395400005,2.356834854,5.984901714,12.41436346,11.55900045,0.41710128,9.03061656,43.37757059,11.86053321,132.281354,0.196582669,14.47306848,6.3691034,1.834689706,20.72729416,21.12226593,7.010207058,5.185234763,9.972242883,20.28134518,11.55900045,0.238727307,12.3419236,48.60939965,19.40472051,71.98946281,0.491367925,23.20766144
12/2/2009,4.818684093,1.422917231,14.84235364,12.83716074,7.693603758,2.33507796,5.856210967,12.31499102,11.96146772,0.344576066,9.440736486,39.20400419,11.58055858,123.5179532,0.172646419,15.20640426,6.346905383,1.422917231,19.17418009,20.95982208,7.292878726,5.137367769,9.757814067,20.11900042,11.96146772,0.197217607,12.90242451,43.93245361,18.94666104,67.22029091,0.431538108,24.38357025
12/3/2009,4.92701114,1.288446874,14.47139453,12.58169812,7.106469698,2.132588285,5.801125108,12.87568386,10.83594428,0.344427766,8.960543912,37.05816084,11.74069171,115.2825382,0.163693166,13.89702688,6.489587805,1.288446874,18.69495443,20.54271652,6.736325824,4.691873464,9.666028172,21.03500429,10.83594428,0.197132728,12.24615702,41.52779711,19.20865083,62.73845665,0.409159017,22.28397491
12/4/2009,5.059458772,1.281718026,14.71139609,11.33984605,7.114039216,2.073221371,5.7586519,12.36976908,10.89851155,0.344427766,9.03134636,33.43718342,11.66065477,108.2272338,0.163693166,13.19364301,6.664040534,1.281718026,19.00500183,18.51508759,6.74350108,4.561261264,9.595257895,20.20849134,10.89851155,0.197132728,12.342921,37.47008857,19.07770441,58.89885599,0.409159017,21.15609421
12/5/2009,4.949142714,1.281718026,14.49360945,10.80150384,7.070638956,2.073221371,5.580971432,12.07062339,9.203142154,0.344427766,8.427334427,30.88780783,11.58845957,98.16950821,0.143431422,11.73070289,6.518738296,1.281718026,18.7236529,17.63611153,6.702361343,4.561261264,9.299200773,19.71977703,9.203142154,0.197132728,11.51743261,34.61322925,18.95958766,53.42529348,0.358513804,18.81026001
12/6/2009,4.636199907,1.281718026,14.33172874,10.50720725,7.078282807,2.073221371,5.181614203,11.56159598,9.14196538,0.344427766,8.212242738,29.204812,11.58845957,89.87524229,0.14196799,11.48856161,6.106547261,1.281718026,18.51452637,17.15559998,6.709607061,4.561261264,8.633778436,18.88817897,9.14196538,0.197132728,11.22347204,32.72724495,18.95958766,48.9114317,0.354855884,18.42198486
12/7/2009,4.829582733,2.280506581,15.21524945,11.43323589,7.060937977,2.232397183,5.622189117,11.66514583,9.12448534,2.748438884,8.719247571,28.26340499,11.8054376,85.03611981,0.537785731,12.15805513,6.361260472,2.280506581,19.65590769,18.66756947,6.693165645,4.911461429,9.367879054,19.05734835,9.12448534,1.573064972,11.91638319,31.67229354,19.31457996,46.27790991,1.344221545,19.49552216
12/8/2009,4.577019266,1.581785848,14.27409236,9.564639158,6.969679076,2.111012282,5.187753498,10.73776293,8.748983495,0.672670802,8.342835065,27.71896138,11.37438174,82.49658295,0.15399282,11.11825732,6.028597779,1.581785848,18.44006848,15.61662575,6.606660007,4.644404444,8.644007934,17.54228295,8.748983495,0.385002149,11.40194939,31.06218383,18.60934029,44.89585652,0.38491253,17.82819946
12/9/2009,4.969435369,1.740454509,14.22713831,9.681763167,6.921991498,2.127750592,5.094435225,10.39811605,8.400976393,8.999777881,8.293646217,27.21744393,11.40344879,78.97298454,0.14196799,12.25553298,6.545466664,1.740454509,18.37941062,15.8078595,6.561456259,4.681230133,8.488517914,16.98740185,8.400976393,5.151009697,11.33472419,30.50017766,18.65689617,42.97826232,0.354855884,19.65182854
12/10/2009,4.485296749,2.804279148,20.75280494,10.94731563,7.412674594,2.255582642,10.67634989,11.72297025,8.368952882,1.099516831,11.00375625,27.69897028,12.10001271,78.89274009,0.715007585,13.19257889,5.907785929,2.804279148,26.80963066,17.87418514,7.026581892,4.962471388,17.78929033,19.1518161,8.368952882,0.629306849,15.03856554,31.03978157,19.7965269,42.93459211,1.787196175,21.15438789
12/11/2009,10.77613497,11.97185647,38.04913092,32.21267615,21.7075562,7.922962313,15.81067779,20.3193545,13.60325608,20.81920303,17.83830157,34.33830013,22.5660017,78.57350063,7.085965222,26.11737386,14.19373168,11.97185647,49.15398906,52.5951162,20.57690775,17.43118299,26.34427875,33.19572878,13.60325608,11.91584038,24.37917209,38.47989022,36.91966863,42.76085729,17.71171412,41.87938248
12/12/2009,36.90693141,61.94281814,101.7670699,158.6620782,22.26381695,22.90399954,42.7366871,52.56636961,45.89848512,49.72366767,51.60431865,105.7283181,49.55864238,105.0297539,16.95121093,97.72168005,48.61177805,61.94281814,131.4683757,259.054864,21.10419539,50.39072401,71.20929368,85.87767629,45.89848512,28.45926841,70.52636484,118.4803574,81.08165012,57.15874033,42.37037476,156.6973631
12/13/2009,46.45813448,69.44296417,122.5403323,169.8851469,33.66797023,46.09860257,53.75184621,78.84062001,62.3081489,64.42312475,61.49614367,182.8283319,78.43157363,147.5406443,31.71791623,130.7532823,61.19209687,69.44296417,158.3044345,277.3792838,31.91435789,101.4208001,89.56311924,128.8019183,62.3081489,36.87248115,84.04528106,204.879511,128.3199278,80.29379353,79.28047164,209.6637567
