datetime,DNP_fnf,DNP_precip,DNP_snow,EXC_fnf,EXC_precip,EXC_snow,FOL_fnf,FOL_precip,FOL_snow,ISB_fnf,ISB_precip,ISB_snow,KWH_fnf,KWH_precip,KWH_snow,MIL_fnf,MIL_precip,MIL_snow,NML_fnf,NML_precip,NML_snow,ORO_fnf,ORO_precip,ORO_snow,PFT_fnf,PFT_precip,PFT_snow,SHA_fnf,SHA_precip,SHA_snow,SUC_fnf,SUC_precip,SUC_snow,YRS_fnf,YRS_precip,YRS_snow
2040-02-23,16236.502422656251,0.92742919921875,1.4184364080429077,11498.92523166504,0.464599609375,0.7390762567520142,25578.996601464845,3.3841552734375,0.40234988927841187,13342.40697685547,0.00201416015625,1.6687705516815186,7457.926868188477,0.3985595703125,0.4070890545845032,17063.941555004883,0.0,2.4395437240600586,11389.920224487305,1.75,0.5851459503173828,51683.14026416016,15.745361328125,0.23000983893871307,15125.576095312501,0.1717529296875,2.8063690662384033,104455.89879550782,17.24169921875,0.5674208402633667,4265.205682196045,0.0008544921875,0.04538772255182266,21639.354746044923,13.044921875,0.2224617302417755
2040-02-24,15739.197138061525,0.17132568359375,1.4184364080429077,11098.321729907228,0.173828125,0.7390762567520142,28593.08028208008,2.5711669921875,0.40234988927841187,12808.6206173584,0.4166259765625,1.6687705516815186,6983.399275708009,0.0595703125,0.4070890545845032,16117.204647656252,0.0850830078125,2.4395437240600586,11530.438416137697,1.372802734375,0.5851459503173828,54644.896496484376,11.25048828125,0.23000983893871307,14447.78290510254,0.0628662109375,2.8063690662384033,92806.69167187501,6.1866455078125,0.5674208402633667,3971.2993310302736,0.14178466796875,0.04538772255182266,23929.907083447266,9.132568359375,0.2224617302417755
2040-02-25,135706.5973810547,44.78106689453125,1.4184364080429077,66482.94331054688,67.2835693359375,0.7390762567520142,270953.9256902344,40.174560546875,0.40234988927841187,31947.883435839845,21.8135986328125,1.6687705516815186,42323.05753007813,44.9395751953125,0.4070890545845032,65575.6748390625,15.863525390625,2.4395437240600586,123920.23030839844,68.8887939453125,0.5851459503173828,294083.34615703125,65.935302734375,0.23000983893871307,74810.6924279297,43.595947265625,2.8063690662384033,290615.6047265625,47.664306640625,0.5674208402633667,22579.735361572268,28.21307373046875,0.04538772255182266,215707.73488945313,94.005615234375,0.2224617302417755
2040-02-26,137434.89311425784,22.2481689453125,1.473416805267334,96462.56309414063,33.562744140625,0.7390762567520142,194383.1550011719,16.4354248046875,0.40234988927841187,67528.0001991211,10.1976318359375,1.6687705516815186,76737.94319472657,38.74853515625,0.4070890545845032,121241.01536250001,22.6956787109375,2.4648618698120117,102284.19532734375,31.094482421875,0.5851459503173828,165463.05542226564,9.6318359375,0.23000983893871307,141230.55806601563,34.267578125,2.8678410053253174,175944.62018203127,1.021240234375,0.5674208402633667,37422.34905410156,24.6199951171875,0.04538772255182266,95499.20277890626,15.966796875,0.2224617302417755
2040-02-27,35374.88773725586,0.0037841796875,1.5083390474319458,24700.80012216797,0.024658203125,0.7422832250595093,57109.16681308594,4.353759765625,0.40234988927841187,25251.130796630863,0.11456298828125,1.6687705516815186,18380.001783105472,1.6502685546875,0.4070890545845032,32281.3627003418,0.0,2.541253089904785,24663.951372070314,0.154296875,0.5851459503173828,78821.0112890625,0.95458984375,0.23000983893871307,32379.51915161133,0.8118896484375,2.966503620147705,108354.08527265626,0.699951171875,0.5674208402633667,12128.802007104494,1.43536376953125,0.04538772255182266,39724.27367080079,2.84716796875,0.2224617302417755
2040-02-28,25933.082778076176,0.0018310546875,1.5083390474319458,18216.45045058594,0.1458740234375,0.7425686120986938,39393.96881132813,0.0,0.40234988927841187,17886.231096972657,0.0,1.6687705516815186,12140.431872802736,0.0614013671875,0.4070890545845032,24128.83432763672,0.0,2.541339874267578,17882.215528051758,0.0,0.5851459503173828,57983.91740625,0.0,0.23000983893871307,23214.714699169923,0.244873046875,2.9682369232177734,80457.53358339844,0.0,0.5674208402633667,7902.155459399415,0.16363525390625,0.04538772255182266,27890.62185791016,0.0,0.2224617302417755
2040-03-01,21908.016293847657,0.0003662109375,1.5083390474319458,15124.157766870117,0.0,0.7425686120986938,32034.74456308594,0.78564453125,0.40234988927841187,14702.773134814453,0.0,1.6687705516815186,9916.633959814453,0.0,0.4070890545845032,20616.326304492188,0.0,2.541339874267578,15315.343524316408,0.0152587890625,0.5851459503173828,49784.31164501954,3.364013671875,0.23000983893871307,19753.706855126955,0.0,2.9682369232177734,74092.72537851564,5.778564453125,0.5674208402633667,6268.439360485841,0.0,0.04538772255182266,23085.92149848633,2.101806640625,0.2224617302417755
2040-03-02,19609.924477294924,0.847900390625,1.5083390474319458,13335.35701875,1.38818359375,0.7425686120986938,32171.28031933594,1.6702880859375,0.40234988927841187,13018.496886840821,0.0189208984375,1.6687705516815186,8538.464947521974,1.4769287109375,0.4070890545845032,18236.326287597658,0.02294921875,2.541339874267578,13483.905279418947,1.1490478515625,0.5851459503173828,55629.83849062501,19.57421875,0.23000983893871307,17315.30740510254,0.2022705078125,2.9682369232177734,91780.21093125001,2.888427734375,0.5674208402633667,5296.517771081543,0.281005859375,0.04538772255182266,23776.223127099613,5.774658203125,0.2224617302417755
2040-03-03,17616.249552465822,0.2669677734375,1.508345603942871,11799.723087890627,0.03369140625,0.7425686120986938,29554.925005957033,0.388671875,0.40234988927841187,11426.798901635742,0.12677001953125,1.6687705516815186,8111.1317797119145,2.61767578125,0.4070890545845032,16589.148894360354,0.1685791015625,2.541339874267578,12167.643043725588,0.78369140625,0.5851459503173828,49274.16231152344,0.778076171875,0.23000983893871307,16110.75002409668,1.0968017578125,2.9682369232177734,72445.98513398437,0.004638671875,0.5674208402633667,5061.076318469239,1.9141845703125,0.04538772255182266,20123.367924023438,1.031494140625,0.2224617302417755
2040-03-04,16818.231917504883,0.0780029296875,1.5130565166473389,10971.176654663086,0.9599609375,0.7427619695663452,22769.93031987305,0.0,0.40234988927841187,10146.7206079834,0.0555419921875,1.6687705516815186,6769.409639978028,0.1907958984375,0.4070890545845032,14638.916290209962,0.41156005859375,2.541339874267578,11107.950758496094,0.251220703125,0.5851459503173828,38605.79717607422,0.00439453125,0.23000983893871307,13875.85131291504,0.89599609375,2.9682369232177734,60962.85604101563,0.0,0.5674208402633667,4426.27173347168,0.4044189453125,0.04538772255182266,15832.958588159181,0.00048828125,0.2224617302417755
