datetime,PAR_fnf,CNS_fnf,DNP_fnf,FOL_fnf,ISB_fnf,KWH_fnf,EXC_fnf,MIL_fnf,yuba_fnf,NHG_fnf,NML_fnf,ORO_fnf,PFT_fnf,SHA_fnf,SUC_fnf,YRS_fnf
12/21/2006,4.495250927,3.803774029,10.44754091,31.24605091,2.935694659,2.848006744,5.308066501,10.10794263,28.06764028,1.087963869,8.198334526,83.86873756,8.388504794,51.80433242,0.665900148,51.8291559
12/22/2006,12.6084476,14.08670787,23.40303067,68.08055415,2.922414233,3.052001393,9.65894494,11.89029751,37.24952051,9.345830696,18.04766613,113.9462225,8.676151013,51.57300126,0.816829975,77.89837461
12/23/2006,6.527095741,5.434773091,15.07208481,30.41303772,3.429440788,3.067073461,6.630290869,11.48688433,17.98643628,2.119568763,11.38514976,61.47110287,8.414282814,45.0079128,0.663729062,36.02514376
12/24/2006,4.998771244,3.951112635,13.23998923,24.00857153,3.933198718,3.178652982,5.828977739,10.85575924,16.15102115,1.461472244,9.867976838,53.29185456,8.378245139,54.24555871,0.771719981,30.12674228
12/25/2006,5.362424905,4.795037219,12.5336592,36.33526733,3.473269779,3.283422312,5.537964819,10.35642534,40.05327003,1.472762035,9.734454956,108.4782536,8.467418996,270.9149029,0.722083652,66.95287692
12/26/2006,60.43292338,83.61604425,87.3504036,499.6753952,3.505875905,3.502957183,31.87942795,22.69504751,380.9290063,39.83997416,68.52753134,1353.709834,9.923047476,1347.633902,0.780734114,775.8589117
12/27/2006,125.1686501,161.1784389,211.9852899,649.8227249,4.656378721,13.35851066,95.9149279,72.9297315,363.8691568,78.14377508,143.5521691,1295.019755,25.90992682,1192.490732,5.618578959,765.1163552
12/28/2006,33.28264835,39.07960997,70.56213718,140.7526154,3.692522077,11.28936989,34.1258959,36.42793022,71.21407331,18.44606655,46.84809912,266.9638651,16.70920472,309.8514405,4.469318933,149.2711572
12/29/2006,16.28334786,17.67857614,39.44562778,74.71451837,4.354461093,7.594082925,18.46331042,23.69634396,45.27132019,8.861258947,26.48912483,152.2064685,12.74275763,191.5943181,3.304047255,88.2179032
12/30/2006,12.87899191,13.50144538,32.25050931,61.16654479,4.480262234,7.616696388,15.15462841,20.56017862,41.1100342,5.300458203,20.0580545,118.3866804,12.16960638,155.1806558,4.171851557,73.7769065
12/31/2006,9.374259307,9.435517267,27.67939121,48.02239748,4.452374406,5.786885378,12.48719779,18.39959846,34.61340746,3.8505281,17.24312665,99.17575261,11.51805658,137.9876195,2.394828528,62.63536795
1/1/2007,7.666045241,7.359099256,23.50681731,42.2340767,4.476048392,5.151964763,10.75831687,16.71872488,31.85711515,3.005041747,16.02356028,89.56471282,10.75446743,131.8080309,2.124587734,57.3655988
1/2/2007,7.858734273,6.778680694,23.67746879,40.89281413,5.119556078,4.635520176,10.52000787,16.79292246,34.05196079,2.501739835,15.09201827,89.89951464,10.89105368,127.4743966,2.101447149,58.18265231
1/3/2007,8.527142341,6.763226365,26.01204444,43.29979075,5.443159324,4.6649141,11.06431409,17.509735,38.73239226,2.351078713,19.70172112,98.44825821,11.90265411,157.4079687,2.180095166,64.97112796
1/4/2007,18.49323886,22.21499309,34.35599488,132.2896877,5.306212936,5.342245082,12.86115656,19.23833505,95.83075549,7.635183719,28.37490364,218.9002433,12.31078467,262.3227924,2.206142533,173.9007168
1/5/2007,16.08999267,17.06683931,35.47276382,85.13174635,5.553085971,5.910257315,13.816836,18.4543794,49.15547132,5.805532899,26.87356075,140.166844,11.85199776,177.6589172,2.829026175,95.24581778
1/6/2007,10.1776603,10.27581809,26.42484285,56.21991063,5.402658357,5.132498125,10.81987035,16.20165231,37.10609999,3.668519323,18.7277039,102.6068444,11.05294981,137.8492004,2.421469149,68.85296193
1/7/2007,7.88868822,7.756147315,22.77367354,45.53889848,6.020197748,4.616097239,9.391856641,14.56430706,32.47712769,2.769993333,15.5949494,87.50670673,10.75310128,123.9240601,2.142303547,59.81036855
1/8/2007,7.307671985,7.061632292,23.28517361,41.99328361,7.169427418,4.47290486,8.543149832,14.44810028,30.36651321,2.256658541,14.5158259,78.24425537,10.29100758,115.890622,2.071917257,54.95428223
