datetime,DNP_fnf,FOL_fnf,ISB_fnf,MIL_fnf,NML_fnf,ORO_fnf,PFT_fnf,SHA_fnf,YRS_fnf,PAR_fnf,CNS_fnf,KWH_fnf,NHG_fnf,SUC_fnf,EXC_fnf
1/1/2008,15.17314532,20.00942139,3.581146338,8.741408637,12.7006847,53.77526693,9.439738802,115.8510035,27.5066824,4.01395376,3.539329327,1.299407329,1.1853434,0.615946398,3.568937189
1/2/2008,16.07844565,19.40850205,3.83072589,9.562799147,13.00030742,55.08689696,9.459692524,117.0329711,28.56290061,4.867361281,3.545555399,1.302330811,1.554451512,0.636126365,3.220540195
1/3/2008,16.22788809,22.92594218,3.626961748,9.421031071,13.49291982,68.59740776,9.915030465,130.714205,34.85549671,4.86915249,4.771155599,1.454344359,1.922026927,0.689816235,4.008546976
1/4/2008,133.4287816,413.8439463,9.071043129,121.4652991,82.63991312,675.2299435,97.29697973,641.2154332,426.9354739,108.720436,121.4859726,59.59260717,54.37868619,24.04046693,103.2860037
1/5/2008,150.7092222,318.379407,49.98511975,150.2809997,94.19565775,351.0326735,143.0267265,354.6131631,261.4500993,86.65800258,95.58246588,97.51124468,45.33358952,83.12751384,82.91340123
1/6/2008,100.4139106,224.505895,13.35850978,68.40419175,59.98754126,238.3768228,75.55285271,256.5497486,201.0381204,51.73931584,71.50626829,52.40679912,37.49408039,50.39197459,54.55027285
1/7/2008,52.69765811,119.0227582,9.198421486,37.7231484,33.77857061,147.1063169,40.69036822,202.134253,118.4627752,25.73325471,35.72184801,27.42065906,17.75850968,28.24098704,26.40919057
1/8/2008,44.74759885,85.94484259,7.619006184,30.06036579,28.69161616,110.2541578,31.18229406,169.7988834,78.34263814,19.37552038,27.56830594,17.15075044,16.88302992,15.13431675,24.73246789
1/9/2008,44.06231588,80.83245696,11.30330964,32.20104987,26.9258443,105.4880849,33.56755489,161.5851932,73.54596829,18.33317397,28.03559448,20.52253428,16.28679153,15.21181396,24.82512522
1/10/2008,48.68183663,142.4329933,10.65740699,24.72038778,31.92582816,151.5916664,24.85705675,241.3741684,126.1305281,33.54143346,49.11236175,13.23267631,22.72967124,9.655159384,22.7549134
1/11/2008,50.29241693,125.3081138,11.16147742,24.68006772,33.58039957,135.2351326,25.03567985,210.5932938,116.3919079,31.97267643,41.9691338,12.16996093,16.84173198,8.778583989,21.6533988
1/12/2008,38.14144115,81.64192203,8.931062601,23.03584907,24.72871496,111.4132252,23.05308333,188.4904606,80.63936769,19.33118284,23.37116839,10.88337228,9.421735309,8.027507153,14.95233885
1/13/2008,33.66373268,70.66329469,7.803421916,20.90669313,22.5869992,107.5820442,20.69985382,189.5658683,73.26518719,16.33203341,18.78352303,11.31910318,6.992826759,8.13159818,13.83658533
1/14/2008,31.50635181,66.62913316,7.709304047,20.04254586,21.80291414,109.2953528,19.21983839,188.7095046,74.63550825,16.13205844,16.6278703,10.44569126,5.821747013,8.662461711,11.70889996
1/15/2008,30.96130583,64.28893393,8.692108121,19.794368,21.94742237,105.7414175,18.53961171,182.4034316,71.54918525,14.68912424,16.4869639,9.92290641,5.273967134,7.13650382,10.61783147
1/16/2008,29.5610746,55.20673904,7.979424324,19.22291627,20.48405264,90.6782362,17.96292452,168.7051666,61.89650149,12.98079287,13.49923793,9.084347671,3.861467286,6.333220164,9.844113359
1/17/2008,26.63125396,47.47748727,7.370812057,17.31019791,18.57630397,84.81382589,16.5194575,164.5021827,54.9496833,10.75531243,10.82061703,8.145060864,3.174968616,5.417087255,8.551044118
1/18/2008,24.42005505,46.45120585,7.027634707,16.10287781,17.59366373,80.71028507,15.43034768,168.8955351,56.53255469,9.815862745,9.701191556,7.260515859,2.77699187,4.639768366,7.608235324
1/19/2008,23.35160825,45.62529523,7.021029579,15.65836878,17.21978383,79.58073854,14.71383057,174.2865586,54.56751379,9.532105876,8.994136289,6.936829996,2.495454473,4.363542081,7.06643992
1/20/2008,22.3243059,43.16150111,6.758829069,15.44072436,16.67195417,78.38973245,14.34690516,168.0226682,52.26564749,9.181102415,8.36380982,6.187286301,2.241940114,4.316337101,6.370920922
1/21/2008,21.80909245,42.39376999,6.247580902,14.65238909,16.17177028,76.23897971,13.91261956,161.5392463,50.02290504,8.375681406,7.876331039,5.776117838,2.344622005,4.139641191,6.009667433
1/22/2008,22.82460204,46.3118112,5.882379879,14.78265722,16.74472719,74.5815176,14.57494814,156.6263338,49.95953338,8.542433896,9.979867107,5.531535273,4.611291987,3.891692278,6.398179095
1/23/2008,24.87156428,48.53977659,5.931092021,21.43673114,17.06413476,73.30720354,24.70210949,152.6499902,49.53815782,8.655826744,11.39895797,8.818242431,5.132432285,7.342924849,8.940240669
1/24/2008,27.1278175,57.47590826,5.600724718,21.3111894,18.81593192,73.65191016,24.28304127,151.0150475,53.94416496,9.729025369,14.69874875,10.23934565,7.457152482,6.230431994,9.940356623
1/25/2008,34.61786033,67.95415671,5.558315802,24.54436357,21.38584521,103.7585592,23.00472978,178.5037469,78.03320235,12.92479904,18.50459071,9.62692317,14.55712547,5.707185815,19.84285957
1/26/2008,68.78081322,142.6775125,5.604181801,32.59241105,37.40773851,237.8975456,24.49215927,271.2684295,223.8646998,36.92676471,38.5904656,10.39633856,24.97945938,6.476950502,45.3693911
1/27/2008,97.01573108,197.2348844,6.647560466,54.36542411,52.20476444,278.6478382,46.97458147,408.8310761,205.8828359,49.44769436,48.63589783,21.39413834,30.59899623,10.91200049,67.07640642
1/28/2008,100.3010155,210.5915386,7.979535536,76.39026119,56.98374679,309.7727269,73.70894274,266.4180797,207.4677584,48.66677461,61.93233774,33.70553869,40.34407957,18.80456848,64.13531349
1/29/2008,49.47998507,98.65282158,7.501135501,36.42135663,29.96048493,143.8259582,34.23979905,209.8133274,100.2094535,22.66671804,29.67477331,18.63706656,17.39072614,12.1702646,27.55507739
1/30/2008,37.96967575,83.56289021,6.64132755,26.39943217,24.18538518,126.1289209,24.7978289,191.5079489,89.20056686,17.00133473,23.17819343,12.50997736,12.1094456,7.955764706,20.51642053
1/31/2008,37.66358283,129.9893731,6.654176347,23.16923801,25.78866601,162.4847572,21.37752886,252.4470926,148.5035783,19.12105153,33.78007074,9.997703575,18.93942361,6.247442584,18.55998347
2/1/2008,58.67967321,172.8764652,6.51463177,31.8924582,36.72534216,142.5558341,29.24240179,219.84469,141.1825767,29.2135943,62.15211726,12.70133613,43.24005068,6.170188348,34.39992453
2/2/2008,39.50817507,92.42613277,6.395701164,25.18113777,24.31463616,117.3948923,23.59686532,192.5105971,93.32106361,17.17815403,28.35636795,11.65783457,17.0667674,6.406758806,20.05468803
2/3/2008,56.98325801,121.3479375,14.67331188,35.06477891,37.26460467,143.3829843,35.79963477,194.9202498,128.1644449,23.49145616,38.43862205,22.97645866,35.44625559,16.63604101,34.09782514
2/4/2008,51.16079081,105.1512859,11.39960352,33.0633845,30.27981691,126.1966625,32.30896748,185.3296455,104.9240258,21.43035572,34.099455,19.68929311,28.31072193,15.91389293,30.79324766
2/5/2008,38.95841527,80.1623248,9.765535654,24.33953851,23.4691477,107.7189022,23.7552595,176.1683467,84.17693626,16.05352465,23.26865249,13.97544701,16.12751918,10.67400714,19.39280374
2/6/2008,35.79601068,76.19376288,8.854435151,21.10255903,21.41941163,107.3188411,20.47323091,177.3505236,82.84531251,14.34300066,19.90972896,11.54092563,13.19193082,8.548118455,16.16059884
2/7/2008,34.12490499,75.09607787,8.719886115,19.85347591,21.21222932,104.1358676,19.2316366,177.5405954,84.05626463,14.40622489,19.45881404,10.25187381,12.75468215,7.158305132,14.86903881
2/8/2008,37.18056336,80.83393917,9.986888704,20.45307386,22.26381865,106.1798298,19.453513,181.0100193,88.25552492,16.2992735,21.26791463,10.01805967,15.49944016,6.289885368,15.74482929
2/9/2008,40.20573494,105.7299565,11.74970188,22.85828303,25.1635503,133.6037454,21.39347636,210.0161199,110.0446244,21.77903819,27.77087791,11.27751231,13.56417316,6.751278552,17.90393966
2/10/2008,44.03746308,114.0658142,13.11366647,26.47247963,28.55775644,148.949361,24.3101632,237.0883345,115.2738171,27.08785876,29.87695106,12.76441248,11.38480023,8.19186809,22.4912739
2/11/2008,49.01932088,121.5825939,14.81923235,30.53149675,32.4865367,170.5329633,27.26737093,267.7338728,125.2722869,31.93717898,33.10203373,14.08238565,10.52292234,9.592461714,22.324904
2/12/2008,52.63073266,133.0753845,18.50920027,32.74166908,36.00536517,189.9982228,30.28684527,279.2951321,130.2227131,35.64056863,34.68914694,17.25414962,10.03833311,10.63022441,21.74277611
2/13/2008,52.10178853,122.2765196,19.89656891,34.13840083,34.59136571,166.7687754,29.8152313,257.0729784,115.8784935,34.08981029,32.80023514,17.58904735,9.43707546,10.87364038,21.55248513
2/14/2008,45.89522853,96.15834745,17.19616602,31.83884379,29.15474986,137.7732809,26.94064374,221.5101949,94.22340993,25.56735775,24.55815753,14.56820025,7.903208222,9.717897604,19.1073689
2/15/2008,38.43026222,84.69597805,13.68890145,25.91611082,24.92187515,125.0076964,22.55787573,215.1924825,90.34315076,20.85293441,20.73294141,11.48183913,7.155779212,7.399363082,16.26354694
2/16/2008,39.90307869,93.76388315,14.0050923,25.82032339,25.76308294,133.3248486,21.44494521,233.6769265,97.86270024,22.42580703,22.08838835,10.42159999,7.324488739,6.09800149,17.57418876
2/17/2008,43.12114001,105.7473956,15.52551213,27.55994802,28.00139297,143.8606767,22.16192519,249.0197806,107.1507371,25.8481764,24.03175412,10.30441565,7.722259472,5.791264625,19.84359136
2/18/2008,47.33149236,113.5345762,17.13880709,30.2560961,30.10792238,148.9538158,23.71967771,256.9437976,108.3661556,26.5727847,25.79908329,10.84483658,7.707904598,5.939654119,20.02309666
2/19/2008,50.85638844,110.3475774,20.042566,33.5959159,31.50898829,152.4381794,26.25788646,263.6027394,106.2112837,26.5191108,27.25571058,11.80863082,7.722332139,6.482679941,19.59992771
2/20/2008,54.09505766,116.552599,20.47948342,36.00171818,31.94799971,165.961058,28.99802211,290.4873536,111.4650743,28.51883532,28.88230716,13.03138348,8.047594099,6.860214574,20.50001949
2/21/2008,52.61148529,119.1248513,18.32369588,34.66112025,31.75736812,173.679646,29.1267565,347.904702,120.7733119,29.08762992,31.50603868,13.10841362,12.71158946,7.227236832,22.09483629
2/22/2008,72.98373076,195.5462981,23.12033914,51.93358747,44.76104853,215.0962208,55.2448986,310.033627,188.3945204,49.12869959,56.81299069,47.04004728,35.8605905,35.85500119,41.05257367
2/23/2008,61.01216616,154.1514865,19.41226946,46.7415553,36.98835172,170.8953967,49.21536945,255.4968074,138.2643813,36.14506026,44.12081596,32.83464871,27.51116324,26.19269553,36.38470067
2/24/2008,97.42658706,252.179502,19.43704461,74.59158198,55.7352705,315.086664,78.01234468,439.4720744,277.2672595,60.71415394,75.39090223,58.21866456,54.36989731,33.28054566,74.4974073
2/25/2008,103.7095727,243.1186597,20.7957117,78.4674491,61.36222559,271.9685017,72.23655943,404.9638278,218.6641284,66.94759917,81.19053526,50.85894326,50.2575132,36.13601436,69.27839451
2/26/2008,67.21446796,152.8010204,17.55752045,46.17071733,38.84714912,206.8634994,39.90490147,328.7114498,154.1337388,38.42664889,45.02389434,26.34301727,23.85418527,18.27241725,39.61371108
2/27/2008,60.93069696,143.9536789,17.2492636,42.41595208,35.13862334,201.0153593,34.95269854,334.145464,148.0332425,37.17574192,40.56596617,22.20509442,17.50803333,13.97506162,31.26832093
2/28/2008,64.34400076,150.0957948,19.99921966,45.85285632,36.58915127,207.9487578,35.13207058,340.4356698,151.5503573,38.45717275,38.17567874,21.90317003,13.87015511,13.07084161,29.9970963
2/29/2008,63.7511368,158.1228418,23.38019063,50.85991614,38.94842076,225.226403,37.47122485,365.9444986,153.5957149,41.60370077,38.29805259,22.46053137,11.94804185,13.31473441,31.32659722
3/1/2008,60.79220755,157.5810797,24.42434021,50.22141389,37.75541567,231.2719996,37.86653884,389.8481764,155.4274403,37.89957124,36.29287755,21.31008694,10.74282149,12.23991057,30.5003233
3/2/2008,53.21211154,126.5799126,21.75588882,44.60232007,32.84502307,187.5586347,35.04655662,313.9247178,124.8963372,31.40137578,30.63576657,19.2562344,9.845980321,10.87187756,26.6181713
3/3/2008,50.04485376,112.152976,19.48561707,40.30259068,30.71672651,164.8391256,31.22252887,286.2237124,112.5202519,28.14582207,27.96495363,17.13982958,8.987343943,9.346744452,24.26072948
3/4/2008,50.42600474,110.6384891,21.10988786,41.07206187,31.49377245,163.6141382,29.97865626,277.1961431,109.9685929,27.53279012,27.79088153,16.7195009,8.422044442,8.711987958,23.63844205
3/5/2008,51.75063368,103.8928873,23.60756246,43.29797967,31.07637326,152.3611675,29.83672162,261.7842959,102.3958907,26.80909337,26.9699565,16.79081723,7.836612862,8.632392871,23.0960046
3/6/2008,51.99852115,99.50529308,23.4598359,42.29362097,29.651513,141.6184031,28.6947343,257.3499811,98.20699134,26.13035333,26.10270661,15.83134676,7.444823848,8.121750023,22.26233163
3/7/2008,55.62040118,104.82768,24.04408222,44.2772267,30.5519258,152.5117294,29.5490335,271.8083911,102.6149951,26.0407555,26.48486237,16.3434796,7.253871905,8.033459301,23.46553276
3/8/2008,58.73652123,115.6240025,28.36245016,51.11905212,33.52472294,185.7866167,33.96190233,318.9088149,112.9083644,26.9932328,28.28523154,18.49222842,7.033137363,9.217675885,27.68633141
3/9/2008,58.60058169,124.4679478,30.14221083,56.04002362,36.494949,209.2659958,37.74855516,330.1720175,120.1871948,28.5317989,30.13908512,20.0314037,6.688467002,10.36860808,30.23494784
3/10/2008,63.5713926,141.0045439,33.61030417,59.01576492,40.77702171,248.4139375,43.26412304,360.2835295,135.4286744,31.87356197,28.3040653,22.10497437,6.44045206,11.67466757,34.85814741
3/11/2008,73.88949511,161.1659796,43.46147184,69.67397639,47.87668932,283.0604273,54.15329679,397.0665523,148.5402727,37.40700229,27.87776575,26.51306632,6.301035474,14.14770501,43.0172815
3/12/2008,81.85127792,163.136578,51.57018401,77.48902442,53.36939222,270.3259573,62.56654704,393.0371522,135.0235332,40.64692779,26.84584718,30.13314585,6.139677507,14.41875133,48.2054658
3/13/2008,86.73430527,269.637114,55.05882943,77.87249083,59.27342503,366.5494759,63.90602469,526.5948268,215.1301837,52.16876041,47.3850411,31.16379806,10.17275996,13.57984939,50.64150572
3/14/2008,83.51298277,270.3647597,47.23922143,73.92180051,56.07004225,312.5537334,68.61744922,440.8706395,192.5207283,52.08747372,48.63052041,34.54681583,13.13054161,14.46972409,46.26107913
3/15/2008,66.89713849,211.8617291,31.8347024,54.12225975,45.31520131,237.054901,48.49869535,366.0157578,163.2402383,46.0707667,46.99185674,24.96034434,15.90837423,10.31926701,36.95790742
3/16/2008,56.69838895,147.7401175,23.70970054,44.96007473,37.68948038,188.7983772,39.44842275,317.6026492,121.6174223,33.30601619,32.77208644,21.43389838,11.52770421,8.978180634,29.57783336
3/17/2008,48.00438312,126.5059697,20.85577984,38.27884274,32.21339675,172.8017278,34.40634748,300.8065527,110.4457927,27.03083724,25.63472891,19.7273838,8.760445205,8.154428605,26.17798192
3/18/2008,50.12407595,137.8759184,25.62421274,38.66039572,33.42103205,208.9396838,34.24431313,351.962533,123.9079236,28.9928509,25.89001571,17.69193903,7.759206475,7.292271881,28.83192403
3/19/2008,57.25512747,162.6994343,30.7656026,44.49151713,37.60967667,272.3503616,38.5913215,421.4965001,144.8209651,33.23736739,28.62728182,16.15395667,7.288504707,7.672512458,30.6647215
3/20/2008,57.22626268,174.0650858,32.42846378,45.6662265,37.72091898,284.8558344,40.89646322,377.8258553,155.5901249,36.28620242,33.74250926,16.28694963,7.057928389,8.461730773,29.20815492
3/21/2008,54.11234588,140.8531579,34.87203923,44.9509688,34.94733206,236.8036908,40.27148372,320.4267684,126.1997686,31.15079167,26.55961232,16.18918992,6.459044427,8.816649275,27.28591089
3/22/2008,53.96161133,139.4804203,40.06249288,47.27900554,35.07338269,234.6291704,39.73793867,320.179731,124.0116396,31.43015729,23.21499124,16.1480572,6.00004996,9.082552083,27.39921222
3/23/2008,58.46364317,146.8457089,45.91533726,53.46407225,38.20896183,256.7858862,42.90724261,340.4534539,123.2513637,35.21136687,22.43355795,17.38371355,5.681962729,10.18972848,30.40598859
3/24/2008,63.14392718,147.5603095,45.13168029,59.03382605,40.76885498,267.3728012,47.46910293,348.1456062,118.8197903,37.58959174,21.6740447,19.0035372,5.378743365,11.23035145,33.09426347
3/25/2008,67.39399989,143.8480871,46.33513053,63.45235409,42.1677067,258.2462041,50.85981931,340.7804561,117.0496206,38.55556313,20.97971186,19.86368287,5.178589498,11.57501528,35.50737955
3/26/2008,66.13981956,131.798818,48.73531557,64.17424037,40.63070651,230.1841161,51.53682327,307.8314975,108.6057119,34.40914686,19.68548858,20.29123628,4.941506566,11.17292358,35.31212313
3/27/2008,59.16093175,116.9263409,49.38879679,59.32052385,36.14613793,194.6888628,47.9958477,277.4267401,95.84613302,28.6053082,17.92495187,19.06065641,4.719872316,9.262791891,31.29371623
3/28/2008,54.99944041,124.6484802,50.66363773,55.17594214,35.1937067,174.6204047,47.43887853,259.6454394,100.6269864,28.61969239,23.64605343,18.45252433,7.860553169,7.951040039,28.60941563
3/29/2008,56.27873973,160.4637764,46.82519994,57.73183496,35.99528757,183.7970679,52.94025441,256.0431351,123.2660492,32.49098763,31.44692952,19.62344392,10.08687867,7.572895767,28.79576523
3/30/2008,56.02857159,123.1050378,39.48748795,57.35423555,34.91951702,169.5235641,52.05033587,247.8337748,102.6825472,27.96391818,24.67816075,19.95029254,8.002195168,7.338336765,27.73538845
3/31/2008,50.07629047,101.8308228,32.10855023,49.0222649,31.10189937,155.5739572,41.68307329,239.2819487,88.7791427,23.81738708,19.96662216,16.90142171,6.414140299,6.559485975,24.87689434
4/1/2008,48.67751715,93.89631925,32.87774907,44.17473713,29.87047107,158.8265097,38.13030269,242.4681412,86.1859219,22.35653786,18.14027889,15.94513773,5.610278887,6.361045636,23.36386784
4/2/2008,50.60578173,95.53133242,33.24742157,43.05224791,30.06150682,189.1226454,37.75078505,254.7311075,91.2699484,22.16413956,17.48679121,16.30926795,5.174380964,6.519955345,23.62247318
4/3/2008,53.70108571,101.3934114,32.35368327,44.70868666,31.29936395,218.2524972,39.31764963,280.1859297,98.10858871,22.87390025,17.48775918,17.55432815,5.084839057,6.85789458,24.80758204
4/4/2008,58.54030701,102.9028926,34.21177907,47.40069837,35.16125728,240.2393014,42.29172652,304.5744189,104.0732296,25.00038574,17.85927385,20.49846645,4.803802478,7.755166797,25.73540859
4/5/2008,58.89287394,97.44198231,37.22311205,47.18863645,35.70391066,238.4131896,41.90181353,294.8498049,100.7261607,24.96573319,16.98785985,21.46913546,4.523417987,7.769577203,25.45199428
4/6/2008,57.94171485,92.88258628,40.40892631,43.62847282,34.60842859,228.4154675,41.04121777,281.7815677,98.43936748,23.90668686,16.51383173,21.08162118,4.418552892,7.435910042,24.18045071
4/7/2008,61.01475326,113.6196263,38.9466185,42.00479736,37.39768219,233.5124417,41.93996411,270.2368958,105.6041267,27.41099469,20.3269746,21.3969061,4.901821537,7.565701821,24.05734193
4/8/2008,58.89031087,95.01131556,33.76459473,40.34128223,35.8808355,216.1646313,41.161367,256.7961936,94.87104283,24.99273791,17.74268946,20.45632553,4.53409796,7.250795735,23.14035859
4/9/2008,57.63131983,84.45544986,28.01909461,38.72516998,34.60894677,212.8039241,38.98364477,254.5280618,90.53816048,22.95877518,15.8851899,18.37506733,4.182219146,6.283075043,21.83795986
4/10/2008,59.77043139,88.93947402,31.0034402,40.57620847,37.4592982,233.7589003,40.20121129,269.2544987,101.0966272,26.22712144,16.88815439,18.80709851,4.282429187,6.097542852,23.20361313
4/11/2008,70.62206164,103.5880689,43.31938089,53.54557544,46.74325721,277.9815598,52.51378133,307.1681127,128.5726783,35.59123256,20.00054663,26.45180149,4.409384178,8.382813854,32.75061061
4/12/2008,84.09267255,130.0615247,57.98262911,71.23490907,53.95023257,340.0099868,71.91099538,363.8793438,160.1897713,47.58039522,22.94932467,35.68570268,3.46806763,10.9554516,45.36287496
4/13/2008,103.5872289,165.0356756,68.48854518,91.5301882,65.78996576,395.1761353,96.13132297,417.3351744,180.405696,61.80033419,26.35033386,45.41510754,2.927783477,13.49254074,57.3445494
4/14/2008,119.3789736,166.9199135,78.31072023,109.4105494,71.59286328,383.3672262,113.5627415,406.4062108,174.8607388,57.68205137,26.33872671,53.37192721,2.536892346,15.44643327,64.4257839
4/15/2008,100.87517,136.8145096,65.65025255,95.26945791,59.81761511,293.0465448,96.94193785,328.7193962,137.0720719,44.65674701,21.45949273,43.12609244,2.321053429,12.67061053,53.9996009
4/16/2008,87.49928614,115.9502334,55.42128856,79.7826275,49.61518691,252.8403703,80.94295864,304.7412394,117.9872392,35.88921726,20.0459739,34.53195438,2.233063683,10.40574877,41.75043652
4/17/2008,94.71014184,138.2244837,64.26501269,93.27410542,58.81769945,296.6625241,91.44859952,344.8832434,133.9353728,41.84422887,23.6348815,39.82443052,2.070930845,11.89912445,50.65816724
4/18/2008,103.9891689,157.8448632,72.42314373,106.3480456,67.17459488,332.6752168,108.2298068,372.3092579,148.3957154,47.94783714,25.7386426,46.68545973,1.879708064,12.95691155,61.59360827
4/19/2008,95.45055729,141.51465,60.71295499,95.21497582,61.50981839,293.4384339,101.143141,317.3570175,130.4357531,43.2211612,23.43832599,45.3359668,1.768735407,11.43026908,58.7359127
4/20/2008,74.35179411,109.2208447,44.93574204,72.73381919,49.10636827,231.9751481,77.83129967,259.5199242,102.4319985,32.8285665,18.97332243,38.1697553,1.690880359,8.607222248,46.2792824
4/21/2008,62.92089976,90.54163582,37.10859993,59.08421881,42.14512353,204.3990027,64.26206018,241.624633,86.67653251,26.79706239,16.59921059,33.91891821,1.629309432,7.082523279,37.2456625
4/22/2008,62.81510565,115.7436584,42.15696608,64.48739979,43.07780334,253.3163842,71.63206088,280.3497549,118.8771595,28.57558805,21.75725556,35.84002137,2.410188551,7.131592966,34.90432759
4/23/2008,123.3541648,333.9313315,40.93787846,92.85961375,93.91239642,403.8545448,81.3668258,338.9210585,254.5747951,93.78865846,88.23216022,36.1430445,37.35618832,8.715846768,81.08242605
4/24/2008,88.25838269,160.6863416,36.21525832,70.20665216,56.68917928,267.6416556,65.10452649,302.0754228,137.7729437,47.03914338,38.79237124,31.93228408,10.18316097,8.34924663,48.44405574
4/25/2008,78.50085811,135.0871943,36.48911878,61.52655503,51.88462732,260.0684482,58.67290156,308.7266325,124.5855964,38.3641125,31.93523817,32.93203894,6.283693504,8.437553505,38.80314363
4/26/2008,88.81747049,161.1589139,41.72414807,73.95123719,61.16247494,316.0498988,69.15647265,356.8721988,154.9327776,45.62559797,36.31801891,41.13768365,4.612128896,9.948195571,44.62820625
4/27/2008,112.8630385,213.0782086,53.47752596,101.851647,74.53053252,365.1110378,95.10251212,401.6233987,195.8540311,61.29501098,42.49513751,53.29548451,3.633048297,12.67138175,61.65301286
4/28/2008,139.4952931,233.5537619,64.49016622,130.6440432,86.58773352,388.8297936,125.1693592,463.0580327,214.6803541,67.48694894,38.89977877,56.37643789,2.979689792,14.19482095,77.99648902
4/29/2008,137.8905698,207.3913527,67.42333099,132.5729771,79.7196524,350.4370813,130.5235484,395.8621021,194.6987622,58.87442443,32.35641439,53.80864198,2.57075831,14.76965781,77.85441619
4/30/2008,113.0019823,166.0273157,51.26858384,107.6874315,64.35948657,270.8285422,112.0327853,322.0560654,151.8232418,45.69630748,24.23192523,47.29385841,2.317008761,12.2857589,60.72222313
5/1/2008,104.8943992,152.6590811,49.07955509,92.57111476,58.61425904,245.8099376,105.9642949,308.6389058,137.6735398,40.65778925,19.27384175,47.04605812,2.160699087,11.29213105,49.28723245
5/2/2008,129.812842,178.8766613,53.19167886,110.0164893,69.51468977,274.4779746,130.7718183,351.7704188,153.7487301,48.4963351,17.71473404,54.3161313,1.85553533,12.33021246,59.05967646
5/3/2008,161.8014794,215.1794593,45.80076559,136.4033932,84.10207403,331.9647066,147.4735788,403.5921753,183.5000946,61.32692195,17.25218106,49.76589398,1.706951632,11.94068294,75.63988025
5/4/2008,168.9364473,231.9538065,42.2956889,141.0105347,89.08756057,364.7172018,143.9877591,400.6502962,201.6176048,70.37215714,17.71848596,46.11554946,1.615794493,10.63605472,79.09371848
5/5/2008,205.5567606,271.9733839,44.02299922,164.9927671,108.4692369,403.7650146,156.542026,422.9083595,241.6707753,86.95974968,19.90845623,51.32940147,1.511454445,10.60393187,93.44267754
5/6/2008,239.324176,293.1271223,48.96219354,195.2866085,128.3169147,408.5838692,184.7212508,440.7573397,264.6274555,91.48188306,19.43156941,62.44353091,1.421581118,13.52973715,112.9325263
5/7/2008,205.1510856,272.4169565,48.60961139,191.7063042,127.0272812,396.8047489,178.1539506,448.1482564,258.9294345,86.06670159,18.02132505,61.08873637,1.307160881,15.72817077,108.6463402
5/8/2008,195.2813534,268.1432949,49.16209822,189.8726136,132.5182547,354.119503,176.2808727,403.2975591,244.0706066,86.73971853,17.73926655,62.18571909,1.225247859,14.93413937,108.8952654
5/9/2008,190.8674775,251.2635459,55.09204685,189.1137362,131.8946189,323.6581774,180.7210637,377.8376048,227.0995428,83.59329113,16.90611242,63.4524635,1.104011282,9.994818051,108.8367002
5/10/2008,200.3493767,261.5890413,63.89611117,206.6113157,140.7126998,331.6753854,207.218787,388.4700007,242.8965108,90.2462058,17.17860815,68.65879193,1.058590092,7.29805062,114.2719406
5/11/2008,214.0213869,266.5077108,71.79609348,223.0276359,148.018321,326.8245931,232.2369528,406.0397338,242.3737702,95.741835,17.35540133,66.60116403,0.957655875,6.23103707,124.430689
5/12/2008,197.8077785,237.2988028,51.13789345,198.8697277,138.1696265,277.690665,207.1039987,346.949192,200.8880456,86.4581209,16.05435671,57.8588154,0.882001769,5.451604578,117.1523967
5/13/2008,185.2335089,235.4519805,41.55274247,178.7527177,129.2521157,273.7509028,175.6887888,366.0680252,195.6905842,84.34145161,16.23305525,56.13020959,0.812554465,4.908805657,115.8911863
5/14/2008,264.874676,343.8870484,42.98412516,241.2734444,155.0220892,340.8514275,223.5339857,428.6647672,278.2146575,116.0781358,19.42178471,68.30934844,0.767372284,4.417408975,162.1129298
5/15/2008,387.4065979,489.370334,44.33838111,289.1952224,219.5133579,415.894897,287.1746824,462.8583983,411.6847258,190.2953689,17.5133384,74.11122163,0.714621364,3.909853986,203.8368348
5/16/2008,416.4985644,520.6812454,49.98363804,284.1045891,227.766917,410.0746214,335.1045976,491.0799099,449.4439,217.9529457,15.64652821,73.4319482,0.705013188,3.4566876,216.8880463
5/17/2008,385.6672709,470.9117604,51.12788292,277.2859611,229.2905891,369.606672,350.0377187,459.378224,388.3298303,201.1596085,13.17592254,74.7120608,0.673957632,3.018504324,218.8200224
5/18/2008,395.787705,507.8559735,55.03326763,319.8046152,253.1958582,346.0145048,401.1451568,450.7642418,392.0996015,224.780191,13.49949208,74.23094539,0.595139368,2.702391633,231.2716209
5/19/2008,365.7241061,420.4004319,65.63232257,344.5501469,212.3638107,305.8072175,415.9669322,454.9891098,335.2762614,202.6902947,12.187331,70.1582932,0.565205392,2.419238205,238.669896
5/20/2008,359.2949958,385.6444136,57.52712413,337.3044948,192.8966373,258.0441749,341.0379,409.5060495,309.4935598,172.344504,8.010655504,68.30292402,0.559254496,2.227252386,251.6056093
5/21/2008,310.6895067,310.1296757,50.63348559,265.1431823,167.2278452,192.1043507,272.0806967,294.316046,231.196092,145.5362754,5.74942842,59.28418045,0.554376674,2.080329864,231.6131854
5/22/2008,204.3910918,199.220604,37.94513224,175.4705099,114.9350643,157.3291396,199.1829002,248.3517927,166.6311922,92.58928299,5.035357982,44.50404973,0.538030908,2.010490518,162.2970164
