dv,seed,project,share_FRS,share_COF,share_TUL,share_KWD,share_EXE,share_LDS,share_LND,share_PRT,share_LWT,share_TPD,share_SAU,share_TBA,share_PIX,share_DLE,share_KRT,share_SSJ,share_SFW,share_NKN,share_ARV,share_DLR,share_ID4,share_SMI,share_TJC,share_BLR,share_LHL,share_BDM,share_WRM,share_COB,share_BVA,share_CWO,share_HML,share_KND,share_RRB,share_CNS,share_ALT,share_CWC,share_MAD,share_SOC,share_SOB,share_CCA,obj0,obj1,obj2,obj3,obj4,share_OTL,share_OFK
2,0,3,0.16864006486981578,0.0,0.0,0.03526129016643488,0.03953776823253439,0.02821181285662349,0.0,0.09473873386450872,0.07822037817152669,0.0422000534860145,0.03644241104517096,0.013109737990621751,0.0,0.0,0.038591635652445264,0.017397888229334846,0.013826375059176197,0.0,0.01499187582456175,0.0,0.1685415380009894,0.0,0.0,0.0,0.0,0.0,0.016054215181994916,0.06616748675122583,0.0,0.0,0.0,0.04524151269983875,0.02344630508793437,0.05937891682924743,0.0,0.0,0.0,0.0,0.0,0.0,-86.362805,-45.93953,12.007015,353.005412,-19.0,,
2,0,3,0.09713170624942678,0.0,0.04315603831894954,0.041970473526864914,0.03189409772356371,0.08412807487917014,0.09689005626881135,0.054515631988693664,0.03913055076918104,0.048486844680205164,0.02046323580812641,0.01563899868504245,0.0,0.0,0.035700133598752376,0.01776390232200123,0.01184737223657864,0.0,0.012723231715070333,0.0,0.08527732402146848,0.0,0.06861915047861689,0.07668161417513723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529036065821483,0.03891694075408425,0.03383820199952215,0.021697383734911722,0.0,0.0,0.0,0.0,0.0,-69.693664,-45.578011,1.459775,1044.016341,-22.0,,
2,0,3,0.0,0.0,0.0,0.08905619474019648,0.0,0.14269967080975574,0.0,0.0,0.06339062243109847,0.04264480282579831,0.022590528200148237,0.016366093599094283,0.01148907682100517,0.09188047432639264,0.0805063606774386,0.031987840392972734,0.03644297235073904,0.0,0.015613623436099107,0.0,0.1713959619494858,0.0,0.0,0.0,0.0,0.0,0.013773506304343718,0.0,0.0,0.0,0.0,0.09687192449232988,0.07329034664310187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.635756,-60.769764,9.828535,309.676758,-16.0,,
2,0,3,0.18267745178984543,0.0,0.0,0.017139138195878624,0.04218894798601982,0.03233028814248313,0.0,0.07584836421007729,0.06312986811274217,0.04117956122795531,0.041049323768466414,0.01369927148769451,0.011510130282048635,0.0,0.06628176326285525,0.014270569901287068,0.013078181862770962,0.0,0.0206689263454217,0.0,0.18571099991899637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10878413577691755,0.0,0.07045307772853981,0.0,0.0,0.0,0.0,0.0,0.0,-79.297935,-57.592895,-10.668916,411.511048,-17.0,,
2,0,3,0.12192190813839385,0.0,0.0,0.017394669367857933,0.058627773733025225,0.03350716976354025,0.0,0.0,0.03927067835776012,0.03578724953309487,0.03305324301225032,0.015374315469595771,0.03442293691241176,0.07912949890791682,0.07020179798043746,0.01385141337722769,0.03176046975404387,0.0,0.012962077806970338,0.0,0.15111360830616316,0.0,0.0,0.0,0.0,0.0,0.01935487955430344,0.061476053306321415,0.0,0.0,0.0,0.028111329176031145,0.0,0.1076230571998354,0.03505587034281916,0.0,0.0,0.0,0.0,0.0,-86.892056,-62.825038,7.742268,433.121132,-20.0,,
2,0,3,0.10112856901851221,0.0,0.0,0.020241000045262088,0.03329468911117603,0.09164924762065432,0.10207824992079134,0.058360936349159974,0.048382394693637386,0.04009614078978229,0.02421449703533323,0.02407006982705768,0.03558978558114464,0.0963058935353394,0.07333250352838551,0.03729009706660522,0.011340519032708031,0.0,0.01750058634977719,0.0,0.0,0.0,0.08463516699653129,0.0,0.0,0.0,0.010484242621250962,0.01378734636607154,0.0,0.0,0.0,0.03139995638380605,0.0,0.0331540680330331,0.011664040093980555,0.0,0.0,0.0,0.0,0.0,-80.419959,-68.476123,16.288426,1320.894222,-22.0,,
2,0,3,0.19235036349962398,0.0,0.0,0.022525344697919277,0.0,0.04970829781900225,0.0,0.0,0.09355728252694911,0.015118776635748307,0.0481520180496365,0.012727600902481826,0.04385460015041364,0.10855452494359488,0.0,0.030434895963900727,0.01679759338179995,0.0,0.023879869641514163,0.0,0.20000601654550013,0.0,0.0,0.0,0.0,0.0,0.023173326648282776,0.0,0.0,0.0,0.0,0.042881925294560044,0.0,0.07627756329907244,0.0,0.0,0.0,0.0,0.0,0.0,-84.707578,-63.208638,-2.309976,297.81833,-16.0,,
2,0,3,0.12904620062617653,0.0,0.0,0.0,0.045827715067748236,0.11401601432498622,0.0,0.0,0.07022021795665837,0.024723031580452526,0.0659669460475891,0.10484800690251152,0.046619711100862306,0.06927087889217508,0.060205239225049015,0.07155099877619078,0.011692672499823295,0.0,0.020366850287699433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016518174745008152,0.0,0.0,0.0,0.0,0.06281521076518815,0.0,0.05219442074068217,0.03411771046119924,0.0,0.0,0.0,0.0,0.0,-76.081837,-68.112656,7.767549,418.376356,-17.0,,
2,0,3,0.1214932885806927,0.0,0.0,0.027479367768529134,0.055770379257363716,0.11185531476004233,0.0,0.023462351604768495,0.07179989969643107,0.03426580800195646,0.031200287560526233,0.045254896887576716,0.035168569658111326,0.0,0.05556229956269298,0.018665885740175952,0.011823179812164143,0.0,0.01928347926970968,0.0,0.14499713798120462,0.0,0.0,0.0,0.0,0.0,0.015141969718718784,0.023033934859388927,0.0,0.0,0.0,0.033127350680298026,0.04852820166570085,0.051480156965043204,0.020606239968904712,0.0,0.0,0.0,0.0,0.0,-93.241401,-61.281029,15.579309,454.785853,-21.0,,
2,0,3,0.15456262683989158,0.0,0.0,0.061638340473350005,0.053881513110585526,0.028402910258819334,0.0,0.0,0.07024536635334107,0.021722547837626165,0.032871753064671896,0.015440822185503831,0.016424223325931925,0.0,0.07880901640949496,0.022956654765829622,0.013181880494102426,0.0,0.013656424954888332,0.0,0.16137797223526465,0.0,0.0,0.0,0.0,0.0,0.019134079365133314,0.06093817698857516,0.0,0.0,0.0,0.04911632279187519,0.0,0.08124113769606722,0.04439823084904776,0.0,0.0,0.0,0.0,0.0,-87.23177,-59.198149,4.873971,414.125118,-19.0,,
2,0,3,0.2472883755889713,0.0,0.0,0.02730078469649807,0.0,0.044858574578586614,0.0,0.0,0.07739233179000878,0.024000001995033368,0.026556138493221127,0.02484240483316783,0.01885306529395071,0.0,0.10277713631913352,0.016185705685695464,0.04203684926375788,0.0,0.02100121746911065,0.0,0.2463023303485972,0.0,0.0,0.0,0.0,0.0,0.02512619832925931,0.0,0.0,0.0,0.0,0.05547888531500829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.497367,-60.453998,-8.491316,322.536871,-15.0,,
2,0,3,0.2056015700432392,0.0,0.0,0.04374081692624155,0.0,0.03187880441627136,0.0,0.0,0.08454682842869737,0.0479870702321481,0.04736555980017632,0.020400486965282735,0.015317786826749507,0.0,0.08686956886780572,0.014097644935141262,0.016635531673733262,0.0,0.0295566936736493,0.0,0.2097787666344822,0.0,0.0,0.0,0.0,0.0,0.0273472986020738,0.03750745140842114,0.0,0.0,0.0,0.045814617354435164,0.0,0.03555350321145208,0.0,0.0,0.0,0.0,0.0,0.0,-89.916717,-59.791823,2.900225,322.472993,-17.0,,
2,0,3,0.23027187123615073,0.0,0.0,0.02718994705347145,0.0,0.0,0.0,0.0,0.08040564339455411,0.015799490698770416,0.0,0.022296222451182162,0.05112141090981302,0.09642842101325202,0.0,0.0625822179379159,0.06037240681888608,0.0,0.02896283108050399,0.0,0.2332242466536961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04599781136466895,0.0,0.04534747938713504,0.0,0.0,0.0,0.0,0.0,0.0,-82.662058,-59.679287,-6.719678,235.481777,-13.0,,
2,0,3,0.0,0.0,0.0,0.03045101674666758,0.0,0.0,0.0,0.0,0.08392629282475306,0.0,0.0,0.03837715542157841,0.0346938841050103,0.11145943504082831,0.0,0.06349019863919945,0.038089462573702895,0.0,0.021022987595219644,0.0,0.2566838408145963,0.0,0.0,0.0,0.0,0.0,0.028476239514599277,0.11833248408188783,0.0,0.0,0.0,0.05823197624379654,0.11676502639816048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.142739,-55.816928,17.645066,156.83614,-13.0,,
2,0,3,0.21506513941214248,0.0,0.0,0.0221183864942076,0.0,0.0,0.0,0.0,0.06679525393449874,0.0,0.0,0.061351122566848174,0.019312865862471027,0.10692252273006346,0.0,0.10558615691051522,0.09991295909729565,0.0,0.01497277390989691,0.0,0.21530398573441983,0.0,0.0,0.0,0.0,0.0,0.025861471306385067,0.0,0.0,0.0,0.0,0.04679736204125587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.29622,-64.421837,-4.55202,253.498555,-12.0,,
2,0,3,0.19820899418735435,0.0,0.0,0.024083936015272922,0.0,0.029216568360973583,0.0,0.0,0.07831916110006629,0.04928767220027144,0.04161907433291053,0.023594159820578057,0.048646936230703035,0.09574896480475008,0.0,0.024550502888469487,0.01611421207924178,0.0,0.028947578275916378,0.0,0.19810782535005408,0.0,0.0,0.0,0.0,0.0,0.016050931963361804,0.0,0.0,0.0,0.0,0.05916968553154702,0.0,0.06833379685852906,0.0,0.0,0.0,0.0,0.0,0.0,-85.443329,-64.037225,-0.536129,301.584183,-16.0,,
2,0,3,0.22512286811276863,0.0,0.0,0.023036814132707042,0.0,0.0,0.0,0.08338309792675477,0.07795553682446235,0.0,0.0,0.01604813955766264,0.06263897932393554,0.1254716699101758,0.0,0.019847505244422536,0.024822020182428853,0.0,0.024467895578692344,0.0,0.24277319668061048,0.0,0.0,0.0,0.0,0.0,0.017943204441213494,0.0,0.0,0.0,0.0,0.04344455081955419,0.013044521264611286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.663554,-62.610984,6.786918,272.432314,-14.0,,
2,0,3,0.11569624951474217,0.0,0.0,0.027741505394142968,0.03633188773153421,0.07516885929603331,0.10098730047339373,0.032268878457125234,0.05469465878476948,0.040481834809595205,0.024812512830570857,0.022836358595024815,0.044015914486585324,0.054366033886964864,0.049732596703527136,0.015268712579795864,0.012421441551656648,0.0,0.015184556785860715,0.0,0.08942109507552982,0.0,0.049423793624955185,0.0,0.0,0.0,0.011504421598735206,0.03193051652531159,0.0,0.0,0.0,0.027523813133798324,0.0,0.05279315514329263,0.015393903017054764,0.0,0.0,0.0,0.0,0.0,-84.785032,-64.867995,12.975125,819.170345,-23.0,,
2,0,3,0.11358385464735421,0.0,0.06397194221926586,0.03702419238177179,0.04636457300891524,0.10296629415060717,0.03548548690824305,0.04293997734708175,0.058166200152998795,0.03222083878967972,0.0223634713165161,0.011351600959937942,0.0,0.0,0.0900795252615414,0.062481751640378294,0.013525801016917676,0.0,0.011772442402775961,0.0,0.1252356415178845,0.0,0.0,0.0,0.0,0.0,0.013790864165243753,0.0,0.0,0.0,0.0,0.03706045221188123,0.0,0.04554083052698673,0.03407425937401889,0.0,0.0,0.0,0.0,0.0,-73.605263,-51.49867,-3.341591,520.96668,-20.0,,
2,0,3,0.0,0.0,0.11829363286072672,0.05735676957537505,0.0,0.0,0.0,0.0,0.11242717029843055,0.0,0.020566649180520757,0.07349949113296671,0.0,0.0,0.0,0.013428667916171474,0.06398372086920084,0.0,0.1752013766662908,0.0,0.2830321611463221,0.0,0.0,0.0,0.0,0.0,0.029208881193318423,0.0,0.0,0.0,0.0,0.05300147916067653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.544821,-45.147049,-8.603714,170.013115,-11.0,,
2,0,3,0.13086744261017993,0.0,0.0668441387673337,0.014372844372816728,0.04281866555776222,0.022286294012113437,0.12565306428973577,0.027956134035797445,0.06061774033865025,0.05134580376945897,0.03274282591871956,0.031057880889392965,0.01252072120386163,0.0,0.027123534245915355,0.09114973408803073,0.021962337002959312,0.0,0.019615656140630777,0.0,0.13114651163066213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034674852340237254,0.0,0.0346539221637011,0.02058989662204063,0.0,0.0,0.0,0.0,0.0,-75.928094,-61.275039,-4.205086,761.155665,-20.0,,
2,0,3,0.13006519295474828,0.0,0.0,0.03203199737635614,0.0,0.10684613364248856,0.0,0.0,0.04011191402152892,0.03697351853900553,0.03261913840555409,0.05882646386722146,0.05758152345393146,0.15490577495927702,0.06888308339841823,0.04492030162462285,0.021648996045492648,0.0,0.016322866821905223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013105944570802424,0.05907526310795101,0.0,0.0,0.0,0.047751356868597966,0.0,0.07833053034209816,0.0,0.0,0.0,0.0,0.0,0.0,-82.065842,-68.167072,12.957288,393.003634,-17.0,,
2,0,3,0.16419813378031212,0.0,0.0,0.09674349298016324,0.0,0.0,0.0,0.0,0.05715674730279258,0.019681027501991327,0.01704541693542515,0.051082376528613686,0.0,0.09639468920977284,0.07821166082078658,0.029064161506626354,0.019633404846993375,0.0,0.015947521672904807,0.0,0.1728803505615796,0.0,0.0,0.0,0.0,0.0,0.017820066531974845,0.06686533342845608,0.0,0.0,0.0,0.03833770824338965,0.0,0.058937908148217893,0.0,0.0,0.0,0.0,0.0,0.0,-82.739209,-50.527857,4.472622,284.307495,-16.0,,
2,0,3,0.13809141140588743,0.0,0.0,0.04280212538260862,0.050419924409709035,0.02244465766515013,0.0,0.0379343538308408,0.07728838342937358,0.06058228998518281,0.038637722345590576,0.016099375744854316,0.015792431461711075,0.0,0.06402134424136514,0.10387109898992103,0.02908753056387177,0.0,0.013217154896182214,0.0,0.15500608354527662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01535952934170662,0.04143856944322115,0.0,0.04334492883304272,0.034561084484504304,0.0,0.0,0.0,0.0,0.0,-78.195331,-59.48405,-5.715676,471.713166,-19.0,,
2,0,3,0.16606226146944106,0.0,0.0,0.05012501039063123,0.0,0.13299705349944355,0.0,0.0,0.0886786910145049,0.07890968180860738,0.0,0.07089618488302368,0.07768237676307826,0.1985879636541772,0.0,0.018174323721226023,0.0273870810759771,0.0,0.015870024703473574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017091075194274538,0.0,0.0,0.0,0.0,0.05753827182214144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.29319,-68.204771,2.515542,351.814564,-13.0,,
2,0,3,0.1748190314786394,0.0,0.0,0.046324095187132486,0.0566531445430489,0.019244491243068516,0.0,0.0,0.09133093819720044,0.04188203693500558,0.05250570349969954,0.024514887784746243,0.015330206214202573,0.0,0.08382137156404663,0.0319009372435606,0.026951923269465904,0.0,0.018045799692416462,0.0,0.18892913385514548,0.0,0.0,0.0,0.0,0.0,0.01802835264371362,0.0,0.0,0.0,0.0,0.04110881545840237,0.0,0.06860913119050532,0.0,0.0,0.0,0.0,0.0,0.0,-82.572403,-61.545601,-4.617797,367.38497,-17.0,,
2,0,3,0.21102642730151633,0.0,0.0,0.02629044194830081,0.0,0.033814042656511244,0.0,0.0,0.05304313627645546,0.02258161251705069,0.045150468771046476,0.020804167795451807,0.05466253306088261,0.10426688350872473,0.0,0.03023191102441657,0.01903407414069812,0.0,0.03183790292224366,0.0,0.21590775189457534,0.0,0.0,0.0,0.0,0.0,0.01804276115583851,0.0,0.0,0.0,0.0,0.03859461439222136,0.0,0.07471127063406627,0.0,0.0,0.0,0.0,0.0,0.0,-86.369292,-63.399434,-3.441278,320.132435,-16.0,,
2,0,3,0.25980036123422184,0.0,0.0,0.04014898327187231,0.0,0.0,0.0,0.0,0.0911801843978125,0.017820395998954398,0.011984528660228642,0.0873356834725744,0.0,0.0,0.054799201917524576,0.029071527624966214,0.031064961609633696,0.0,0.023103040363419935,0.0,0.29505067764645415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05864045380233723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.704742,-42.522269,-20.322575,241.918979,-12.0,,
2,0,3,0.11690678779925985,0.0,0.053128668186370735,0.01932378754813721,0.038272121555076075,0.10110457634977832,0.06466999754736497,0.04741378249638872,0.04790864526308056,0.013907014782252768,0.026661068455937936,0.030222252325169483,0.029779770249150454,0.0,0.05099676235771231,0.01956963696431516,0.018217816723596,0.0,0.016151298871213696,0.0,0.11684632149861743,0.0,0.08258934979860386,0.0,0.0,0.0,0.012534101645960671,0.050941920829222664,0.0,0.0,0.0,0.02822604412469698,0.0,0.0,0.014628274628094167,0.0,0.0,0.0,0.0,0.0,-82.777673,-62.230856,5.938486,2303.868204,-22.0,,
2,0,3,0.271858528111743,0.0,0.0,0.06622896539135588,0.0,0.0,0.0,0.0,0.15518240479795936,0.01229118062240732,0.012951524141964462,0.0151899141922519,0.0,0.0,0.0,0.02074981872429551,0.027303929480143894,0.0,0.016133789355114826,0.0,0.3241551847535808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07795476042918302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.795189,-38.385405,-22.321275,233.483475,-11.0,,
2,0,3,0.0,0.0,0.0,0.05980762738067989,0.0,0.0,0.0,0.0,0.10403529045090093,0.012027690438174527,0.025507488656662844,0.08783321487272201,0.05077156932972916,0.0,0.054891280341438385,0.031267114623846626,0.02223847001402067,0.0,0.025484630546528147,0.0,0.3049102000609755,0.0,0.0,0.0,0.0,0.0,0.03000930077967778,0.0,0.0,0.0,0.0,0.0962239946524378,0.09499212785220564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-102.099823,-55.150562,8.530892,301.754139,-14.0,,
2,0,3,0.0,0.0,0.0,0.08085594875948712,0.0,0.0,0.0,0.0,0.13885407637650515,0.0,0.027266675763051276,0.10126760485620746,0.0,0.0,0.02731478669898249,0.021861293805598696,0.05872334082339107,0.0,0.0505862830200733,0.0,0.378496225657641,0.0,0.0,0.0,0.0,0.0,0.037474869923014624,0.0,0.0,0.0,0.0,0.07729889431604783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.587825,-42.117683,-11.118274,190.626341,-11.0,,
2,0,3,0.10920900797564508,0.0,0.054860137150890845,0.04122340935620664,0.035807822166557084,0.06734687189945468,0.09548054815202703,0.013768133652141403,0.05182585644233381,0.04348613273657465,0.012826592600085725,0.03392517844729129,0.04161576379298459,0.0,0.04608783719877344,0.016043131808185146,0.01439622953962029,0.0,0.014313922784866033,0.0,0.08361905978944595,0.0,0.046728755842985005,0.0,0.0,0.0,0.010845312290568489,0.030621948635981992,0.0,0.0,0.0,0.026022962817402955,0.04467886830513733,0.049914388919472315,0.015352127695368124,0.0,0.0,0.0,0.0,0.0,-86.753003,-61.471435,14.831579,1539.232039,-24.0,,
2,0,3,0.27166779944152836,0.0,0.0,0.04607855179510696,0.0,0.05423152826341521,0.0,0.0,0.08473701880952188,0.02633906271751325,0.028779032473789233,0.027191236962853176,0.020228902409398484,0.0,0.0,0.017716052921057882,0.04601140417680023,0.0,0.019191935734816045,0.0,0.2695987793327274,0.0,0.0,0.0,0.0,0.0,0.027501862936971322,0.0,0.0,0.0,0.0,0.06072683202450071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.939659,-59.286071,-10.900993,314.97416,-14.0,,
2,0,3,0.20754508968855362,0.0,0.0,0.06948197985610062,0.0,0.037073785872589776,0.0,0.0,0.11106202876225643,0.0,0.0,0.02993771575782517,0.010170869500102568,0.12200613403508506,0.0,0.02236216984254634,0.020446699715448227,0.0,0.022212405752451283,0.0,0.2513549874588306,0.0,0.0,0.0,0.0,0.0,0.019485189086602656,0.0,0.0,0.0,0.0,0.07686094467160762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.006964,-62.402181,-8.223612,345.230977,-13.0,,
2,0,3,0.15485866144036614,0.0,0.0,0.03248251923423326,0.05397566936169405,0.029266774960646287,0.0,0.0,0.07066936088339092,0.0,0.03585310044344974,0.04107540169646156,0.01760439211586537,0.09328106600447258,0.07398822169211963,0.13739354150010885,0.023926603077055776,0.0,0.013468867804764079,0.0,0.15757860325410492,0.0,0.0,0.0,0.0,0.0,0.014894178277139956,0.0,0.0,0.0,0.0,0.0496830382541268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.47645,-66.832979,-3.384272,364.94472,-16.0,,
2,0,3,0.0,0.0,0.0,0.12988949398447674,0.0,0.0,0.0,0.0,0.1586392546445525,0.0,0.0,0.02842475628066437,0.0,0.0,0.0,0.02807802458898036,0.06104378913462379,0.0,0.058269935601151734,0.0,0.45010616960611555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08554857615943501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.7238,-34.190537,-17.952179,185.221727,-8.0,,
2,0,3,0.25748677524207175,0.0,0.0,0.04820630881448446,0.0,0.0,0.0,0.0,0.08061311889768553,0.0,0.0,0.07677717481137654,0.11215511867694905,0.0,0.0,0.06791351689696322,0.026037578054441082,0.0,0.016903181144337306,0.0,0.2545019101996318,0.0,0.0,0.0,0.0,0.0,0.02148475856040433,0.0,0.0,0.0,0.0,0.03792055870165495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-84.55943,-60.167085,-8.322083,222.701705,-11.0,,
2,0,3,0.1691910906436869,0.0,0.0,0.02415587385236334,0.0,0.015308912458333221,0.0,0.0,0.062341209805574234,0.0,0.03692999272354708,0.04230020996244783,0.0,0.17371082259369652,0.03394177242339561,0.09865558447820032,0.02006812036192598,0.0,0.0231687224197175,0.0,0.17698283342063303,0.0,0.0,0.0,0.0,0.0,0.014882606264130809,0.0,0.0,0.0,0.0,0.061047224268078355,0.0,0.047315024324269234,0.0,0.0,0.0,0.0,0.0,0.0,-79.191952,-55.61253,-1.946634,269.888689,-15.0,,
2,0,3,0.09079456052332026,0.0,0.05017548994669061,0.0262349897428617,0.032999664603803665,0.08243994711031907,0.08180263959361221,0.0,0.04084497944010368,0.03894373190493726,0.02029484573782236,0.015193648420845949,0.027891441849635205,0.0,0.04802278650371545,0.06372108028961589,0.011152379725427666,0.0,0.023021536523331932,0.0,0.08941200922759242,0.0,0.04547720601465013,0.06179957759786981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08901639499818068,0.0,0.027695185805478233,0.03306590444018579,0.0,0.0,0.0,0.0,0.0,-72.352875,-58.03964,-4.395817,1012.530131,-21.0,,
2,0,3,0.13775430124337223,0.0,0.0,0.025308410859501786,0.04913366048409512,0.08953977905128117,0.0,0.04822788897085037,0.042562028399030595,0.06593253194212269,0.015292835117201156,0.036281158202441106,0.0,0.0,0.11150360138226272,0.01841831871554351,0.017414983497540306,0.0,0.01919813934439671,0.0,0.13670273538036135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938870137885902,0.0,0.04837960879986032,0.04446300482154868,0.0,0.0,0.0,0.0,0.0,-70.534801,-46.351875,-10.262806,403.640301,-17.0,,
2,0,3,0.14274677188782092,0.0,0.0,0.023842412338303833,0.04293708813240199,0.12968541160609479,0.08129525458792901,0.05608735951464999,0.07769624365128253,0.06356853128159831,0.03309279878197603,0.0402980846340698,0.0,0.0,0.030292825513418022,0.02531917922850734,0.022438139956532353,0.0,0.019961994862914192,0.0,0.14020060203856302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028324723097128114,0.0,0.021746609174695782,0.020465969712113993,0.0,0.0,0.0,0.0,0.0,-71.177447,-48.611002,-5.288516,379.761172,-18.0,,
2,0,3,0.146876464914018,0.0,0.0,0.03770252324983294,0.05929152661673076,0.027371896163332302,0.0,0.0,0.054200037615786095,0.0233239246373425,0.014055872265909413,0.04697520635250836,0.0,0.1676962325795453,0.07583356724462943,0.028106579485433148,0.016871891176390964,0.0,0.014795720634395932,0.0,0.1768889465157666,0.0,0.0,0.0,0.0,0.0,0.015051301377963134,0.0,0.0,0.0,0.0,0.03726171325657244,0.0,0.057696595913842755,0.0,0.0,0.0,0.0,0.0,0.0,-78.961122,-54.866466,-4.773164,350.833288,-17.0,,
2,0,3,0.15203501406269107,0.0,0.0,0.026645073727224557,0.0,0.13730979063913912,0.0,0.010567399013573554,0.06396247528838707,0.03647016900705173,0.03618643128643052,0.0365709579953532,0.038892926109729754,0.0849063633677088,0.0,0.08284838915949945,0.024587736416255657,0.0,0.024710179910732485,0.0,0.15856416612318106,0.0,0.0,0.0,0.0,0.0,0.010730126258508948,0.0,0.0,0.0,0.0,0.03778233654669221,0.0,0.03723046508784087,0.0,0.0,0.0,0.0,0.0,0.0,-83.714269,-66.462357,1.151527,368.346816,-17.0,,
2,0,3,0.1266791659825137,0.0,0.0,0.028306240875308506,0.0453708618291005,0.12180672391913376,0.0,0.0,0.060012499315847026,0.016974758255339895,0.017229708659021976,0.03028920260219973,0.04241048415119845,0.12321639726949773,0.05114804052222193,0.06435874818460803,0.017247401173306455,0.0,0.016784213695024332,0.0,0.12324936389683357,0.0,0.0,0.0,0.0,0.0,0.015258966222571831,0.0,0.0,0.0,0.0,0.04115597033258108,0.0,0.045335222231980686,0.013166030881710906,0.0,0.0,0.0,0.0,0.0,-81.760439,-66.390369,1.523078,428.025613,-19.0,,
2,0,3,0.13119640885839642,0.0,0.0,0.032027474608593495,0.07338721700507474,0.10353799524651944,0.0,0.0,0.06860545875768857,0.0369030205448452,0.03199322717781847,0.055216284307717245,0.05713806788877628,0.15344844135700889,0.07730493456776993,0.014729851395999112,0.016157875000333832,0.0,0.01303476067094173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010618902916545766,0.0,0.0,0.0,0.0,0.046581218803221955,0.0,0.07811886089274882,0.0,0.0,0.0,0.0,0.0,0.0,-76.541683,-69.367237,4.251511,420.777258,-17.0,,
2,0,3,0.16291325613471788,0.0,0.0,0.034589753989474455,0.027559241505231678,0.025596124712413012,0.0,0.0699163171342487,0.0822156068579956,0.03671521257412253,0.03998624952657671,0.013657201969440879,0.013442924936264504,0.0,0.0810481238305738,0.022753818476792365,0.014179910742045072,0.0,0.019754999915207766,0.0,0.17306871562381643,0.0,0.0,0.0,0.0,0.0,0.01622693651323041,0.0,0.0,0.0,0.0,0.09489840477549841,0.07147720078234963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.183312,-59.915698,3.611463,445.286283,-18.0,,
2,0,3,0.1556544784436286,0.0,0.0,0.035265327259475926,0.05949832020488737,0.1106600475145287,0.0,0.0,0.08170881844634426,0.04963084043550556,0.03369166369876398,0.044076352496748815,0.012619446605783345,0.0,0.06653978410087781,0.02754170483891823,0.01328540183998084,0.0,0.023059388623929086,0.0,0.1618405706409989,0.0,0.0,0.0,0.0,0.0,0.015520807779394146,0.0,0.0,0.0,0.0,0.04792836071635395,0.01264423764004909,0.04883444871383142,0.0,0.0,0.0,0.0,0.0,0.0,-90.758794,-61.757481,7.180481,383.151976,-18.0,,
2,0,3,0.10489788175056323,0.0,0.0,0.02193515501651194,0.027897472955122835,0.09357881966997333,0.0696131593703711,0.03260502520242663,0.051258111585916505,0.038155124508136934,0.02425663166249884,0.055526832639235045,0.012798433370428963,0.0,0.05443571763476392,0.06356161757550956,0.015174901947619853,0.0,0.01242773474984303,0.0,0.11034075783298222,0.0,0.07870946525978609,0.0,0.0,0.0,0.011834970318712473,0.0,0.0,0.0,0.0,0.028055823214854805,0.0,0.04822593600573507,0.04471042772900771,0.0,0.0,0.0,0.0,0.0,-78.456013,-62.537724,-0.023127,638.458545,-21.0,,
