label, proj, share_FRS, share_COF, share_TUL, share_KWD, share_EXE, share_LDS, share_LND, share_PRT, share_LWT, share_TPD, share_SAU, share_TBA, share_PIX, share_DLE, share_KRT, share_SSJ, share_SFW, share_NKN, share_ARV, share_DLR, share_ID4, share_SMI, share_TJC, share_BLR, share_LHL, share_BDM, share_WRM, share_COB, share_BVA, share_CWO, share_HML, share_KND, share_RRB, share_CNS, share_ALT, share_CWC, share_MAD, share_SOC, share_SOB, share_CCA, share_OFK, cwg_p, cwg_np, cog_wp_p90, n_p
s2/soln134, 3.0, 0.0, 0.05494455359462361, 0.0, 0.08727393983190905, 0.05104740312133968, 0.1477126095348349, 0.0, 0.13644975706846071, 0.0, 0.060787584387061146, 0.0, 0.02014668305157812, 0.1731832737857248, 0.16784473628870308, 0.02022839744901701, 0.02365244347414455, 0.019966426304266986, 0.0, 0.018263647941463554, 0.0, 0.0, 0.0, 0.0, 0.018498544166872875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 69.04891384587249, 12.119182672527817, 276.0203987784994, 14
s2/soln135, 3.0, 0.0, 0.031976334341084905, 0.0, 0.05617552868365932, 0.011835285452036319, 0.10673376722676324, 0.08201867450742024, 0.11154242142147994, 0.0, 0.040822274908539166, 0.11124723186043867, 0.015048791582848463, 0.10981241883807608, 0.08972965139748294, 0.054928979124092996, 0.015360726981780341, 0.04034755770400614, 0.0, 0.012375805239537857, 0.05104896479452243, 0.0, 0.034554407816468506, 0.0, 0.011100095369517924, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013341082750244591, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 70.59041628574319, 3.6764026643765657, 362.39510550914304, 19
s2/soln136, 3.0, 0.0, 0.09133653377349549, 0.0, 0.07539726693014685, 0.0, 0.13025997036653383, 0.0, 0.14819380243269115, 0.0, 0.08821737129835791, 0.0, 0.02062559544799805, 0.14873619468624194, 0.15087301130452374, 0.023088523477015656, 0.01891580771595896, 0.054093160723254284, 0.0, 0.01631264540567323, 0.0, 0.0, 0.0, 0.0, 0.016628254449226384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017321861988882543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 73.76000650760948, 5.063713461780356, 253.88042812615996, 14
s2/soln137, 3.0, 0.0, 0.10432679690761773, 0.0, 0.06859724495049802, 0.0, 0.1185455330512523, 0.0, 0.13251268197797825, 0.0, 0.04791302440659844, 0.0, 0.014740533977591131, 0.13326028331569617, 0.11674305760975644, 0.064593867249956, 0.017713404095803822, 0.012019450819272161, 0.0, 0.01653921304814505, 0.0, 0.0, 0.0, 0.0, 0.018151044387330985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01187267134765084, 0.0, 0.12247119285485264, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 74.30622335602376, 5.916372512501941, 417.9906128393074, 15
s2/soln138, 3.0, 0.0, 0.06505768362732832, 0.0, 0.01572409260543013, 0.05779643299180625, 0.09716149848872797, 0.08017795876791882, 0.10270381873293324, 0.0, 0.05822849612907642, 0.05191463574392234, 0.013468266457307731, 0.10828130211220977, 0.09307589120609641, 0.0543424811408892, 0.01532501759553128, 0.03910216674429236, 0.0, 0.011562634725223776, 0.0, 0.0, 0.0, 0.0, 0.014577092289079815, 0.0, 0.0, 0.029532128595561292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010462285825542624, 0.08150611622112226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 77.69406981674612, 0.11202326731994136, 413.367389319534, 19
s2/soln139, 3.0, 0.0, 0.04160751164694701, 0.0, 0.061786613258152594, 0.012965170114713, 0.1162673521321662, 0.07999755856233595, 0.12295884110908592, 0.0, 0.06532639201442085, 0.09435552342489184, 0.014394373657331544, 0.12292523288896064, 0.10801843985359001, 0.015022688742096986, 0.015610407282971825, 0.015284794194924208, 0.0, 0.019256045949028706, 0.029172711010827742, 0.0, 0.03746019128657096, 0.0, 0.01647938126070036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011110771610283643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 72.33359633903683, 4.188962203371325, 353.64060980067995, 19
s2/soln14, 3.0, 0.0, 0.029912114946490563, 0.0, 0.0, 0.0677948584350042, 0.09561464061049954, 0.07532258875844998, 0.07981245615567605, 0.016853491438067105, 0.0526729956675606, 0.03303657948675744, 0.014821653697523205, 0.10214348026448859, 0.08954339309510885, 0.011744266611793784, 0.013065341738672421, 0.011920912385652446, 0.0, 0.011141340353010934, 0.05294305980169365, 0.0, 0.02884430501215628, 0.0, 0.08308821475156421, 0.0, 0.0, 0.03221475376369785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010359906695767054, 0.08714964633036529, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 73.92439746616506, -2.303099627213841, 614.0380966210512, 21
s2/soln140, 3.0, 0.0, 0.06545199516268808, 0.0, 0.014402651415705962, 0.0, 0.0786706219409848, 0.07034756581670114, 0.0890868768447888, 0.0, 0.03086205325075357, 0.06739958005945107, 0.012087051795543908, 0.08902009401061911, 0.08576218187251408, 0.04154697945813572, 0.012530195373756816, 0.03327068437678011, 0.0, 0.011917309957726326, 0.02798985774697303, 0.0, 0.023406849321473914, 0.0, 0.0775085938918839, 0.0, 0.0, 0.023156789795568497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010682412365993724, 0.07683705301070927, 0.05806260253124812, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 79.54023423027377, -4.5962529708510225, 553.735187996033, 21
s2/soln141, 3.0, 0.0, 0.0654307571732262, 0.0, 0.012339165361393557, 0.05335919604345276, 0.08808515034176774, 0.0, 0.09212547063314405, 0.033991562063781545, 0.03486178433794399, 0.06814023765332657, 0.012439411214263618, 0.09193147967747564, 0.07626491696843962, 0.04389239169112016, 0.012670612182981341, 0.03474305248588846, 0.0, 0.012118282074595641, 0.0, 0.0, 0.027582912323128466, 0.0, 0.07616248929241867, 0.0, 0.0, 0.027192393228226898, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010856113382467069, 0.06618163138669386, 0.05963099048426412, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 76.98230629442297, -0.36502146028145005, 553.3213359920314, 21
s2/soln142, 3.0, 0.0, 0.028072725216724638, 0.0, 0.010058862847698188, 0.04696679245285922, 0.08169177098022327, 0.0583956043728624, 0.04962830484290557, 0.04013919448787174, 0.032843100984611955, 0.038610324730243145, 0.01121596345301277, 0.0927785016976523, 0.07752210491749932, 0.011205026682695402, 0.012206291161303222, 0.011821507497199362, 0.0, 0.011013871233798024, 0.04367436161019796, 0.0, 0.028632359356035215, 0.0, 0.08006113181374751, 0.0, 0.0, 0.02483586512819219, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010869443408326017, 0.06552511066756397, 0.058997870303117365, 0.0, 0.0, 0.0, 0.0, 0.07323391015365917, 0, 75.58702290863388, -1.8745535503306447, 1000000.0, 24
s2/soln143, 3.0, 0.0, 0.0, 0.0, 0.0, 0.02063463620178486, 0.12639226739563278, 0.11654844124814843, 0.12987470817775784, 0.0, 0.059170063861794076, 0.09729717664948782, 0.016769355533498956, 0.13140330527130076, 0.12780704995224218, 0.05586339716212331, 0.01770003608736297, 0.0516423401396517, 0.0, 0.016325392126000062, 0.0, 0.0, 0.0, 0.0, 0.03257183019321432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 60.8226229721379, 18.01946578138703, 255.09098944977194, 14
s2/soln144, 3.0, 0.0, 0.06465485937172347, 0.0, 0.057025253284272645, 0.0, 0.10439568878407525, 0.08486742853753147, 0.10826232078553445, 0.0, 0.03758862925057583, 0.08365998586860239, 0.013557863058203338, 0.10655044545875539, 0.1040305814288612, 0.014275439892840894, 0.015231579545692986, 0.03979120796457631, 0.0, 0.011465554891972788, 0.0, 0.0, 0.030525588107483386, 0.0, 0.012314085256049904, 0.0, 0.0, 0.02815617814062244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0129857860798077, 0.0, 0.07066152429281809, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 78.03173147096034, -2.329542549136032, 459.61338105037083, 19
s2/soln145, 3.0, 0.0, 0.03230242660119649, 0.0, 0.04770604197617039, 0.027618990079153243, 0.08239149139634538, 0.06856731827894864, 0.0635578954837672, 0.040108316460814725, 0.04907741349980732, 0.06969209539254204, 0.011367357861579917, 0.09110876459974307, 0.07703240847318864, 0.011013912400573334, 0.012785853604361767, 0.010538089843211787, 0.0, 0.011291442751158938, 0.0, 0.0, 0.0, 0.0, 0.07078659846238343, 0.0, 0.0, 0.02458189396120047, 0.0, 0.0, 0.0, 0.07792452585674291, 0.0, 0.01085503196048248, 0.050001692356462714, 0.059690438700165126, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 72.89158277563241, 3.2011580849032857, 2520.2386560128552, 22
s2/soln146, 3.0, 0.0, 0.03851129464255573, 0.0, 0.0, 0.06855369818354107, 0.12294387514367332, 0.08374144439405729, 0.12175697494772467, 0.015434332670879583, 0.05552126185049651, 0.09505534990845506, 0.01626539527303753, 0.11730588335515535, 0.0, 0.013379095280741536, 0.01680937325822925, 0.015358895597677382, 0.0, 0.01533148382878673, 0.0, 0.0, 0.0, 0.0, 0.12916295680613696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07486868485885202, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 59.84308747859994, 18.424289493641663, 472.5913317527214, 16
s2/soln147, 3.0, 0.0, 0.06244280250514351, 0.0, 0.010862611646879036, 0.0605506132412533, 0.08137406479615432, 0.05571322757794151, 0.0913287244035876, 0.0, 0.049417996767098425, 0.03935921975473771, 0.012004328333491862, 0.09143992331774085, 0.08743233072792303, 0.011490016538654337, 0.012522363083734611, 0.03448180221701902, 0.0, 0.0101578635440183, 0.03337844607594827, 0.0, 0.02194543048665193, 0.0, 0.08956546843954354, 0.0, 0.0, 0.024339541391491512, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011569276120424873, 0.0769492525144928, 0.03167469651606953, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 78.74040076176456, -4.772231946917143, 731.9012051721618, 22
s2/soln148, 3.0, 0.0930601339346414, 0.03649488877561682, 0.0, 0.06282620413821911, 0.020185081337544295, 0.10302306899206992, 0.02540784745138893, 0.10523383982272154, 0.020201476426496112, 0.04586321808800236, 0.0438606267826665, 0.011683237197215797, 0.10706094272095133, 0.09035800259359172, 0.011805991243727675, 0.014142798045387471, 0.012101552610214606, 0.0, 0.012673210743207503, 0.0, 0.0, 0.031371519513899215, 0.0, 0.017560110829431732, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0128604453546299, 0.0772740648081452, 0.04495173859023086, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 68.89967529493228, 8.26996894539168, 1000000.0, 22
s2/soln149, 3.0, 0.0952444642892568, 0.0422424638740161, 0.0, 0.0, 0.07046720354955807, 0.12126511829187053, 0.11996804427478511, 0.01638662510919123, 0.014444879205219422, 0.05513164501165676, 0.024624867119305796, 0.013116943609469335, 0.1245866023642355, 0.0, 0.029853114890558318, 0.014713937444910319, 0.016833860809760876, 0.0, 0.014908857098996803, 0.0, 0.0, 0.0, 0.0, 0.024691888322975666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0773495153761573, 0.12416996935807612, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 59.504711371834276, 17.938867038182135, 568.1633824131637, 18
s2/soln15, 3.0, 0.0, 0.04755384055675274, 0.0, 0.0, 0.07303124294942873, 0.12293544499517228, 0.08715863790222478, 0.01594847524071974, 0.014909513024162581, 0.07224495335828579, 0.13153158905525944, 0.0143513175343856, 0.133480987795178, 0.12134405941732668, 0.012925955295799041, 0.017891173019499742, 0.013949070034160137, 0.0, 0.015154131666621756, 0.0, 0.0, 0.0, 0.0, 0.010340378226259267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09524922992876372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 63.05219928407577, 15.66648429892251, 426.83985535376894, 17
s2/soln150, 3.0, 0.0, 0.02694271857805744, 0.0, 0.04638590823843209, 0.027561458144316237, 0.08105035117304976, 0.0675233378037233, 0.06475029450928717, 0.03947207330365434, 0.033050666708462725, 0.06737182376904816, 0.011187036065687798, 0.08964180131681727, 0.07633763487229345, 0.010839197353501364, 0.012674750678678777, 0.010482999434032166, 0.0, 0.011112325206000646, 0.0, 0.0, 0.026037696144812238, 0.0, 0.06966370194454151, 0.0, 0.0, 0.024191948353831587, 0.0, 0.0, 0.0, 0.07153612443454219, 0.0, 0.010682837253373252, 0.06275975278444765, 0.05874356192940899, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 73.6375661926558, 1.604863095657679, 2524.1112981337933, 23
s2/soln151, 3.0, 0.0, 0.04013201229456049, 0.0, 0.012822334653070432, 0.06406796993409997, 0.1075498525817951, 0.09518922830216725, 0.11637973621102424, 0.0, 0.04307965752892773, 0.10035441293087229, 0.01641361631836942, 0.1202723450668203, 0.10081920745233991, 0.013937416449852472, 0.015652819811091467, 0.015415072456299373, 0.0, 0.0170050770017152, 0.0, 0.0, 0.0, 0.0, 0.015814438743712172, 0.0, 0.0, 0.03206129368923339, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015061614680699218, 0.05797189389334951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 76.20388118307883, 1.3350682603311796, 403.9663390279419, 19
s2/soln152, 3.0, 0.07303629650901025, 0.03382930322775484, 0.0, 0.010593590712863223, 0.02905606753940889, 0.08733823181755244, 0.06384068425111597, 0.012844034012962444, 0.0419250936546544, 0.03537630984095614, 0.07405058556745968, 0.01041892746326579, 0.09789025798499447, 0.08168275887802444, 0.011594433169173845, 0.01365146579329135, 0.012546211697464197, 0.0, 0.012158987787762218, 0.0, 0.0, 0.0, 0.0, 0.0213203025645169, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07370275211806927, 0.0, 0.011447552539587449, 0.05316938847053179, 0.06329387602318161, 0.0, 0.0, 0.0, 0.0, 0.07523288837639841, 0, 67.0407451664432, 11.647204516392184, 1000000.0, 23
s2/soln153, 3.0, 0.0, 0.07882690303311625, 0.0, 0.076566291171086, 0.0, 0.1296214584803468, 0.0, 0.13508002432358893, 0.0, 0.05685879892588754, 0.03452100361378839, 0.016696743336130998, 0.13451962027354897, 0.12986380205213266, 0.07220423063028933, 0.018656730134962614, 0.05162027297823633, 0.0, 0.015747357709237353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0357378963759646, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013478866961683244, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 80.26190693140536, -1.6068043735019393, 264.038015653682, 15
s2/soln154, 3.0, 0.0, 0.031937552309456475, 0.0, 0.01368615984400629, 0.0543235083461353, 0.0912587494281149, 0.08014423695810516, 0.10188768737618387, 0.0, 0.04342983364998239, 0.07538231357384269, 0.01166854437001295, 0.10250667066373134, 0.04798377482689285, 0.02802249396532892, 0.01407265978219215, 0.0386703817270963, 0.0, 0.014001327192512687, 0.0369140170089041, 0.05257588962127121, 0.02586074411629244, 0.0, 0.03125553153381721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011901179977300823, 0.053363845237640886, 0.039152898491179026, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 71.18011967836205, -0.008708666387017398, 737.3328680091233, 22
s2/soln155, 3.0, 0.0, 0.03035935448508122, 0.0, 0.011214128401336005, 0.061321631747565865, 0.09152476367940933, 0.034810942376415, 0.055997173139608274, 0.04229857929441722, 0.037622117628568305, 0.07708062993013076, 0.01387251916399199, 0.10459902412054345, 0.0857847921117677, 0.012302280109783284, 0.014405347921812237, 0.013481703278329277, 0.0, 0.013822682445711493, 0.0, 0.0, 0.025569732940221856, 0.0, 0.08330859344102051, 0.0, 0.0, 0.027118038936399275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012522177845810601, 0.056074608866485506, 0.09490917813559076, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 75.49974240376405, 0.6246213467658855, 620.1694501178326, 22
s2/soln156, 3.0, 0.0, 0.03183214773870661, 0.0, 0.01385757380312016, 0.02672291801967354, 0.08350905859193611, 0.06098185883844315, 0.06363632635337313, 0.0, 0.03381428810602804, 0.06975879043160663, 0.012515836187552008, 0.08479179602436691, 0.08261644418587448, 0.044970297944024185, 0.01300187399182775, 0.0104235287201517, 0.0, 0.011196480913555297, 0.048371996925150866, 0.0, 0.024102568567515373, 0.0, 0.09190916705968157, 0.0, 0.0, 0.025034420384088263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010919297641791673, 0.044463134983369415, 0.03727613440686963, 0.0, 0.0, 0.0, 0.0, 0.07429406018129354, 0, 77.29749285565345, -3.8717178553765326, 1708.7404036059852, 23
s2/soln157, 3.0, 0.0, 0.031083189882913923, 0.0, 0.012963921365437307, 0.05145677812629029, 0.08644289303784088, 0.07631832482531008, 0.09651105034401863, 0.0, 0.04113797842270299, 0.07140427969968588, 0.011075947891422019, 0.09346522381118531, 0.04183354323763519, 0.012254544216001995, 0.013321716864195613, 0.013165271265268027, 0.0, 0.012979837747129037, 0.0349660108635531, 0.047349859802965126, 0.024496035191502813, 0.0, 0.0810356333226803, 0.0, 0.0, 0.025879779514318253, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011636385297234134, 0.07096142380661201, 0.038260371464097095, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 77.93097120870445, -7.867179407474765, 534.0083026300775, 23
s2/soln158, 3.0, 0.0, 0.043650820699296156, 0.0, 0.0, 0.02178645451762268, 0.1265125862164325, 0.09431482420933376, 0.1309847913457028, 0.0, 0.05692419054203506, 0.10660742548326561, 0.021128613738259097, 0.14953609910101387, 0.14210198195588727, 0.022062947057329252, 0.01694582756729023, 0.024378540491674643, 0.0, 0.023306099966477416, 0.0, 0.0, 0.0, 0.0, 0.019758797108379647, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 62.5261352502656, 16.207709478246514, 268.639700221285, 15
s2/soln159, 3.0, 0.0, 0.06396689159895783, 0.0, 0.04296186395509844, 0.02536328673243601, 0.08201698385193641, 0.06207166042854137, 0.08519271359245326, 0.0, 0.03169942406855771, 0.06449609370170459, 0.011115333818886727, 0.07612202070826554, 0.07055763914973233, 0.04141985028448051, 0.011710269403198713, 0.027418973942733477, 0.0, 0.054076085558710234, 0.028368632361920137, 0.0, 0.021939607406556802, 0.0, 0.0730520355500141, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010386275346997353, 0.059579011557746905, 0.05648534698107154, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 72.91391050619637, 2.857362371133879, 731.7232794271412, 21
s2/soln16, 3.0, 0.0, 0.0, 0.0, 0.0, 0.09508741327014167, 0.17106806383685372, 0.1402067646363625, 0.016177089801270424, 0.018743972154346384, 0.09574218298903821, 0.12754156399277206, 0.0, 0.17433479748425237, 0.0, 0.021630072720508303, 0.023031906633451033, 0.017825072041103132, 0.0, 0.07816564533687351, 0.0, 0.0, 0.0, 0.0, 0.020445455103026557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 58.99453364515726, 19.88425800373236, 295.1710435397392, 13
s2/soln160, 3.0, 0.0, 0.04452669306568855, 0.0, 0.017882640124554986, 0.06768883857389568, 0.1139116263879713, 0.0792321890320201, 0.12689344732124788, 0.01138214679244209, 0.055763748375778174, 0.09058615261633442, 0.016916949533541083, 0.12636532300520656, 0.1256168796188276, 0.01592303779581837, 0.017495370024409148, 0.01455104898573516, 0.0, 0.012961742201155967, 0.0, 0.0, 0.033594215876389055, 0.0, 0.016823230310635456, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011884720358348564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 69.73964298775552, 8.232395898512957, 456.62452210643676, 19
s2/soln161, 3.0, 0.0, 0.07405832411152798, 0.0, 0.06406076581053716, 0.0, 0.1196114019492857, 0.0, 0.12445441646748234, 0.0, 0.05475248071732415, 0.09020927643364746, 0.013575403311066504, 0.12427108778224315, 0.11982274240683805, 0.030905278972190083, 0.01719980040162921, 0.0464752149915898, 0.0, 0.020446727812916878, 0.0, 0.0, 0.03824207954874718, 0.0, 0.01628319459222334, 0.0, 0.0, 0.03301093429686729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01262087039388373, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 79.1735081697127, -3.850965070385747, 338.85901837516036, 17
s2/soln162, 3.0, 0.0, 0.03501131917899495, 0.0, 0.06380631507308872, 0.01656185075067182, 0.11846731798530137, 0.07788250679111153, 0.12497504538276355, 0.011028975663336604, 0.06732533307058872, 0.09118129080646863, 0.01470724694153449, 0.12436850809623434, 0.11883347581299333, 0.014427711815921116, 0.0171774258023451, 0.04621430943538673, 0.0, 0.012477033083110902, 0.0, 0.0, 0.033223452763602876, 0.0, 0.012330881546545297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 66.12335077719284, 10.386204748918184, 490.74509947688, 18
s2/soln163, 3.0, 0.0, 0.0, 0.0, 0.07406267988360225, 0.020614406920368988, 0.12343038279266016, 0.12722869289671565, 0.12380175966446513, 0.0, 0.04332239077560137, 0.09803702825078084, 0.016073594929147755, 0.12479183471355691, 0.12597285031654873, 0.06661012951170112, 0.016481751006354708, 0.01119662354700532, 0.0, 0.014100284735718617, 0.0, 0.0, 0.0, 0.0, 0.014275590055772367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 65.77816550384459, 12.710809100619667, 298.29825323385955, 15
s2/soln164, 3.0, 0.0, 0.03867245318665458, 0.0, 0.06477836624157017, 0.0, 0.12364227041443415, 0.0, 0.12869549761753107, 0.0, 0.04574167108220415, 0.05828792634351613, 0.013943609185114213, 0.12756382684806544, 0.12940364729212314, 0.0208562114382455, 0.017976079828799698, 0.12598400521754805, 0.0, 0.05443760780921617, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035058439109209485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014958388385768096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 77.89184890133099, -1.6087830422425367, 272.284884163678, 15
s2/soln165, 3.0, 0.07557553016784103, 0.029194191118356666, 0.0, 0.012895286985497656, 0.02548817319340826, 0.08319753435556496, 0.02860306070859349, 0.0877497087989789, 0.03561981855951568, 0.03703099997376592, 0.061668165512603915, 0.010519266809412644, 0.08747401184282974, 0.07384505283467623, 0.03651891062625881, 0.012292826107973484, 0.012283974867050896, 0.0, 0.010349436389865952, 0.0, 0.0, 0.025604921051371802, 0.0, 0.01671764259507454, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01027797777231958, 0.0711413190668324, 0.08605143234124081, 0.0, 0.0, 0.0, 0.0, 0.06990075832096676, 0, 69.48098494289403, 7.978708467015184, 1000000.0, 23
s2/soln166, 3.0, 0.09079989334543663, 0.03820884369521905, 0.0, 0.0, 0.058726554855116485, 0.11516996413215203, 0.08476682934223417, 0.11297221853726551, 0.01420699860473415, 0.05225250324839122, 0.0870712790137355, 0.01676877537863966, 0.050596303511414586, 0.0, 0.01348523695631302, 0.01382608249172651, 0.015954745526983918, 0.0, 0.014179875594169621, 0.045105659086264314, 0.0, 0.0, 0.0, 0.02337700881236431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07331008901692644, 0.07922113885091292, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 59.3643833992939, 15.407864825172116, 922.149657211489, 19
s2/soln167, 3.0, 0.07722039256531119, 0.03893550013162517, 0.0, 0.060445057093766304, 0.06318287585065425, 0.11425048143002717, 0.08509810316115438, 0.11800461298705854, 0.01541451843108618, 0.05126813206734737, 0.08410367887982695, 0.025033902112945806, 0.04668366124090083, 0.0, 0.03003065802824327, 0.01639973602473133, 0.01353685403966933, 0.0, 0.012936351360783496, 0.0, 0.0, 0.0, 0.0, 0.01884574533689971, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07865688203630809, 0.0499528572216606, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 62.92554158510866, 16.041790227418915, 1000000.0, 19
s2/soln168, 3.0, 0.0, 0.04019152284298982, 0.0, 0.0, 0.07353871960396138, 0.10867149146202258, 0.10436586344217585, 0.11272107226974057, 0.012328803040077553, 0.05007089505762567, 0.02306223712327109, 0.012833408772575966, 0.10455503241188403, 0.09964979589473362, 0.01618702348713358, 0.015795279507377198, 0.015019773216916782, 0.0, 0.013435135471657, 0.01051667733982951, 0.0, 0.0, 0.0, 0.09145205110400972, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010973681384023463, 0.08463153656799458, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 68.59593161466155, 10.320779617917967, 464.4294852866833, 19
s2/soln169, 3.0, 0.0, 0.10060865078789853, 0.0, 0.06615247919810964, 0.0, 0.11432063947846424, 0.0, 0.12779000737361654, 0.0, 0.04620543219575776, 0.0, 0.014215189954426095, 0.12851096463622314, 0.11258240320914023, 0.06229177954102582, 0.01708210871764559, 0.011591084610881751, 0.0, 0.01594976515325162, 0.0, 0.0, 0.0, 0.0, 0.017504151764744603, 0.0, 0.0, 0.035639416045828286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011449536273916528, 0.0, 0.11810639105906968, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 80.79433570695369, -3.051069945155401, 427.8843713916507, 16
s2/soln17, 3.0, 0.10165035250267776, 0.04500264450055232, 0.0, 0.0697344812552271, 0.07661241213884783, 0.11488804564776135, 0.10451045138992107, 0.013905550614646557, 0.01762227057770573, 0.05917883794059325, 0.09850853836200385, 0.02889664936917501, 0.0538869803062003, 0.0, 0.01709191453497023, 0.017331883023549585, 0.01708922979747177, 0.0, 0.0159426514756807, 0.0, 0.0, 0.0, 0.0, 0.021753656007927637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12639345055508794, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 62.87460369731119, 15.697050268678067, 866.9541171167017, 18
