label, proj, share_FRS, share_COF, share_TUL, share_KWD, share_EXE, share_LDS, share_LND, share_PRT, share_LWT, share_TPD, share_SAU, share_TBA, share_PIX, share_DLE, share_KRT, share_SSJ, share_SFW, share_NKN, share_ARV, share_DLR, share_ID4, share_SMI, share_TJC, share_BLR, share_LHL, share_BDM, share_WRM, share_COB, share_BVA, share_CWO, share_HML, share_KND, share_RRB, share_CNS, share_ALT, share_CWC, share_MAD, share_SOC, share_SOB, share_CCA, share_OTL, share_OFK, cwg_p, ap_p, cwg_np, cog_wp_p90, n_p, cog_wp_p50, cog_p_p90, cog_p_p50
soln247, 3.0, 0.12115370317396909, 0.0, 0.07876967899902841, 0.07116561170135681, 0.029841005407353547, 0.03531086297128469, 0.0, 0.020456077696525354, 0.0, 0.038189828227368446, 0.026937214967191692, 0.06006711620832488, 0.05390605999125448, 0.0, 0.047216744019587954, 0.048670970538681295, 0.018900786214839916, 0.0, 0.017918616241719167, 0.0, 0.12575568742446905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01213119794744874, 0.03358721389605431, 0.0, 0.0, 0.0, 0.043257946264187844, 0.040777444114982186, 0.0486946615772939, 0.027291572417078212, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 96.32824602919466, 61.180556221552855, -23.772579703735175, 1000000.0, 21, 284.69483045652487, 70.61354289846801, 52.37812744533254
soln248, 3.0, 0.19514347262303544, 0.0, 0.0, 0.02407623916712296, 0.0620551665061715, 0.03744928240209377, 0.0, 0.0, 0.05494503814426392, 0.020192904330398845, 0.04514147416894341, 0.018215199215295533, 0.04889463647683246, 0.0, 0.09001386686888546, 0.02624942148576216, 0.03681654781143068, 0.0, 0.017532011849194687, 0.0, 0.21839630502219157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10487843392837759, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 81.85533152142116, 61.39560226337918, 12.014670090259582, 285.5407622845213, 15, 204.08209305053794, 82.72314518149554, 63.22254256212465
soln307, 3.0, 0.29383192653120327, 0.0, 0.0, 0.02790777201035664, 0.0, 0.04197657808355116, 0.0, 0.0, 0.09169915132780501, 0.015132368495244576, 0.012793943756558979, 0.024447221229812473, 0.0, 0.0, 0.06472251144344904, 0.028377752416558613, 0.022915149849294325, 0.0, 0.02301873976975963, 0.0, 0.29399172575510285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05918515933130353, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 77.46558084149794, 43.8994959836167, 16.56711158941881, 221.77068114911896, 13, 159.0657567764327, 86.98202554050232, 65.46168687832382
soln330, 3.0, 0.2508086735395729, 0.0, 0.0, 0.05622426426756908, 0.0, 0.0, 0.0, 0.0, 0.12960491925055714, 0.0, 0.0, 0.02437909986676047, 0.0, 0.0, 0.05962108617073263, 0.017172112193709576, 0.04413477499289258, 0.0, 0.038265095566936164, 0.0, 0.319111291034696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06067868311657345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 78.3080197942109, 42.43384162206131, 20.346152362802247, 224.6130795574481, 10, 139.74954704455723, 87.02919992726173, 65.14845108578334
soln332, 3.0, 0.1528250977683041, 0.0, 0.0, 0.014237637636474416, 0.07341874206217942, 0.035795651371621336, 0.0, 0.0, 0.04929037211360859, 0.03802119637269023, 0.02081389470976253, 0.019620379083964235, 0.017417273859643603, 0.0, 0.08259420649042494, 0.02379237436279549, 0.010019360318099864, 0.0, 0.015928034033127123, 0.0, 0.18810082752687415, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018658874721331032, 0.0, 0.0, 0.0, 0.0, 0.09539048918112246, 0.06324651076498201, 0.08082907762299452, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 93.76774040268492, 62.62488847137443, -5.486825901009774, 1000000.0, 18, 217.2602271858417, 75.49366376352229, 54.49279129481238
soln339, 3.0, 0.2230217198987218, 0.0, 0.0, 0.02963270509997721, 0.0, 0.033027336495136166, 0.0, 0.0, 0.0747704911561037, 0.0249263382483038, 0.027897033252762982, 0.020031106613048803, 0.021484827114702378, 0.0, 0.08379697170347959, 0.020253392836955406, 0.01772345709584282, 0.0, 0.01704381304091143, 0.0, 0.2230672538073525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10310155452315455, 0.0, 0.08022199911354674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 84.23373117612694, 59.07285266753296, 7.906941675109379, 252.94754631093048, 15, 183.13106235426466, 81.63320640689369, 61.13728258870414
soln355, 3.0, 0.2612087383042787, 0.0, 0.0, 0.02826774969708971, 0.0, 0.04096579142798905, 0.0, 0.0, 0.08286192657554992, 0.02019181630642175, 0.0, 0.020834781900624273, 0.05918508869726235, 0.0, 0.0, 0.012751710322849628, 0.021417998224970803, 0.0, 0.031238293042673403, 0.0, 0.2635371091875606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09452281615757734, 0.06301618015515245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 97.48125553965826, 56.34582528539618, -2.2264630316967167, 231.19678939131262, 13, 168.44974041292625, 67.79600636960589, 52.068356485499805
soln356, 3.0, 0.0, 0.0, 0.0, 0.06202902868421298, 0.0, 0.0, 0.0, 0.0, 0.12551787060915548, 0.012342931977792468, 0.0, 0.02822088364630563, 0.1347084252699134, 0.0, 0.07686301527155817, 0.04303035381230352, 0.013430654216048638, 0.0, 0.03806965767007104, 0.0, 0.30599224784550316, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02921581588477903, 0.0, 0.0, 0.0, 0.0, 0.11152116636098726, 0.019057948751369354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 104.47334705826171, 60.20052361662527, -10.7191031763495, 500164.6284106164, 13, 135.72236058022156, 65.35972659899934, 49.386557923165356
soln360, 3.0, 0.20313815174671768, 0.0, 0.0, 0.018799541697871864, 0.07180170231238776, 0.04768326285930158, 0.0, 0.0, 0.08175125759694599, 0.027799892963421995, 0.04573224783441475, 0.015385265404319906, 0.01594012413591989, 0.0, 0.08443007164491693, 0.02216224657516089, 0.037004665866930006, 0.0, 0.02382205914516546, 0.0, 0.20701304984656987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09753646036995554, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 81.512476046314, 61.19978315383152, 8.733033510329534, 284.97163639056197, 15, 201.74356697213096, 84.13299954362823, 63.04506649846153
soln365, 3.0, 0.15965730228250266, 0.0, 0.0, 0.014893935209067982, 0.03687249606116508, 0.10131139699023163, 0.0, 0.06624176124660573, 0.05104369585877968, 0.015625276546562036, 0.03587648190392961, 0.012052031104089974, 0.010059678037692983, 0.0850504185484011, 0.05792924857113212, 0.012565139147269639, 0.011430131165679177, 0.0, 0.01289817224744733, 0.0, 0.16050620381723157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09469230323321394, 0.0, 0.061294328028997744, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 82.0399636205152, 64.59467992740285, 2.938645162408454, 356.07266242869514, 18, 207.3187157173307, 83.22021458568204, 62.99009059366569
soln370, 3.0, 0.0, 0.0, 0.0, 0.04220209312949571, 0.0, 0.03466293264336858, 0.0, 0.0, 0.047948492292720135, 0.028380970998398692, 0.039764122075985356, 0.05015372697911844, 0.02065842500848278, 0.18080428081294123, 0.08763004288532415, 0.16179018048398028, 0.028663826335656156, 0.0, 0.015922086316388195, 0.0, 0.19071093855164628, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016776413129326723, 0.0, 0.0, 0.0, 0.0, 0.028929975349531813, 0.025001493007635562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 91.91953571750611, 66.58595854367252, -13.629235942247693, 254.95230512609032, 16, 147.23345443849888, 76.67811369521547, 55.43547460878727
soln375, 3.0, 0.1962086026374636, 0.0, 0.0, 0.03762451682847124, 0.08155172945221749, 0.03279969612830097, 0.0, 0.020112496491871686, 0.07934128995761044, 0.02463326009234344, 0.028751935988564483, 0.015391036665531859, 0.020790367693562354, 0.0, 0.03447896270178835, 0.013235985621250994, 0.019735437878144944, 0.0, 0.01967402390602596, 0.0, 0.22263515071568135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0703419414092166, 0.0, 0.08269356583195422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 84.15799594390772, 60.48266823233268, 7.093064676511712, 291.3145987490269, 17, 211.18487258727606, 79.2604528318065, 61.53972894817937
soln382, 3.0, 0.0, 0.0, 0.0, 0.05239880995627689, 0.0, 0.04869094569478521, 0.0, 0.0, 0.10641651157721778, 0.01208983575732398, 0.06325786578288968, 0.0886676962494745, 0.021930486394044567, 0.0, 0.05517489556689463, 0.03122157081548796, 0.020695359611913107, 0.0, 0.022036673764454055, 0.0, 0.3064856265148001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030285445313193753, 0.0, 0.0, 0.0, 0.0, 0.05455174336685998, 0.08609653363438385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 102.11915373579214, 59.170276812391, -10.805314538253155, 1000000.0, 15, 150.29292289058807, 69.21952107543552, 49.612210452602596
