,KER11,KER06,KER12,KER13,KER16,KER07,KER14,KER01,KER02,KER03,KER05,KeT01,TUL07,KeT02,TUL03,TUL06,TUL01,TUL05,TUL04,KER15,KER10,TUL09,TUL08,TUL02
1905,91.52852084840113,128.25337735230278,126.92029251663546,64.20693708137141,44.904530171606545,112.90470664619754,0.0,305.86567000891546,0.0,229.9118843649495,200.3645181237137,131.9862575786531,30.918060145867727,41.483971076803066,58.450613041250925,32.928782248234036,288.3860356020485,40.95181976559627,50.95468250311719,87.23650369589065,126.71772237456358,8.28332626496675,28.203987801124445,220.71634946202215
1906,87.28271697088717,120.12386905491118,127.71177294444821,44.44545402394357,44.22898904506117,110.40102237907719,0.0,330.00682634610314,0.0,215.12876017323927,232.63199620291502,146.612246136068,25.69672429932945,22.898278678310863,50.72036302343102,32.81404703350715,242.7002267535821,39.164581438758965,45.12830453560835,76.54723941787672,132.5204823792562,7.87301235438158,29.860942171957245,184.060418150687
1907,87.98023854969986,121.01652782630626,137.95513161976783,15.792658205556203,42.153732939366265,109.44719671511436,0.0,250.24753304039962,0.0,240.01301951469645,112.86537843393319,101.65362118583705,6.400242885072348,0.0,20.96176257667357,18.249631750615954,65.15073971252426,19.337121226349755,12.918452438207124,31.125093673828136,66.90242473565837,4.4420801174549265,17.186268452999855,88.35202283453691
1908,95.9307112722414,137.67076195816037,125.15127936780094,32.28427571018807,45.586831814798884,113.77636071109073,0.0,219.50495827603163,0.0,200.2123922075497,161.46168042867652,134.12454945368995,23.06570144515275,17.259414720572295,50.13670094574076,31.763604516491313,224.4017518248505,31.84003707135532,39.587853869843215,67.42766623679698,118.07088300998177,8.09588187219438,31.613047577100154,190.4093806646334
1909,90.99223646486567,123.28344800087562,131.65962885452828,19.95171974410991,46.455657439438156,112.52273538221824,0.0,232.8542224332385,0.0,208.95665721032807,134.78240906551736,127.01816673900015,22.781416473794895,15.08388340852676,50.858996009700654,30.07262091289141,186.95139654595326,26.227397770400984,38.33506664696013,68.94707875365367,108.91750688119731,7.683590511142111,28.293274572383478,158.22233749595864
1910,87.91207570498591,122.2995592050692,132.9744192187577,38.34679752979491,44.43593374687219,112.50171546038723,0.0,310.9105180090876,0.0,232.91565366027106,228.14143152148102,144.30174823631748,30.91851376481645,23.61200228986724,59.72848814929279,33.95711470196088,287.910790542516,39.62767895017532,50.288948625023515,87.01789889178954,138.926522061273,8.21835717774128,29.002477377313838,191.85707417433892
1911,80.97504334212516,111.4162344732295,136.35724053198277,12.852334081944324,45.31503183090053,102.99511635197096,0.4097856550382315,234.17413606774076,0.0,219.7868749735251,88.88247243828837,108.85036120324543,8.744176636145093,0.0,27.344929920898167,21.05285339451535,71.75240288825316,17.093585852320388,17.363900632203244,40.04994931816308,73.86547104092578,4.971363792273116,17.99618573347385,85.77398680911746
1912,91.99208659215813,127.62812467923781,129.9553613260667,4.67053535855468,43.09788174911855,114.85447603740612,0.0,170.7401134628102,0.0,246.10642530319538,21.487746426925934,53.84861016608332,6.627485375066494,0.0,18.348075014525037,16.759200749633543,54.153566330732566,13.403007329818262,12.019578425714982,27.54158085587882,54.62209417748616,4.63891867569897,19.941585489709333,89.33243943607378
1913,93.60114639653575,130.71359366164387,127.19402665834693,24.669192517087872,44.0432480557692,113.73127596945358,0.0,213.19440839562532,0.0,201.01076548104066,164.6753512584051,138.1997460271623,20.953742966648818,11.078371428833712,44.71186602696724,28.246985145277343,194.289244068797,30.791565654427153,38.63434941129961,70.98792508020556,126.00906931829603,7.58562438114512,30.491671041563293,134.16053514336087
1914,92.12133915936778,126.9458288375236,134.07880598340768,17.367301900198626,48.123613189923724,112.9145632122226,0.0,241.62333219343498,0.0,215.7508916786976,164.03453127211878,138.22513901404906,20.88516559633492,2.2528127501350688,45.50321171802547,27.141663887456957,185.0078985399105,27.751822480160385,37.23201395536908,63.874263324679085,105.18561552451835,7.117942993827671,28.772022729111402,133.05859239955691
1915,86.16921519522809,118.41108350761917,129.89291434655948,36.62172825030609,46.106742190444706,108.24757731944864,0.0,305.8813258079523,0.0,219.83908114446774,223.2636756375643,145.85151808853132,26.972216624683444,17.74013498638988,56.738825829426,29.67894591967258,251.63603827880164,33.429384287667894,43.710716063712,78.2760309379045,131.26973363639013,7.266214997771979,26.395073441930805,183.88071089195705
1916,84.94257108334067,116.70188606992289,132.99224952189448,23.693652490580014,45.95014333733517,106.37985575887423,0.0,254.40484449406998,0.0,206.41087245034205,137.88093377210208,132.73665194256878,18.567604040433256,1.6552636311876385,42.918171394452486,26.9381426136656,160.97940577484465,26.311956704082885,34.70807981734428,61.98556052766671,102.25236978092562,7.177101325445371,28.058440709355168,142.23335470800964
1917,81.58244003495041,111.20096265260015,139.18796449912548,10.1099599195122,45.99838724656299,104.33157005607256,0.0,221.06641438346782,0.0,215.70811422359992,117.53205340004536,103.16616839136722,14.56556176582386,0.9140008971588316,36.43491514787412,24.479670349985035,117.52663154337407,23.178344964324513,27.729651936695024,59.11019889335449,94.76750310623346,5.839828915022546,22.551078249966032,120.30015901905526
1918,91.0241814999091,123.4735462452419,139.63099951144613,8.35228095782517,46.53209982042509,113.4298097288004,0.0,206.00412892700191,0.0,220.45117661736646,59.30987636155352,105.10213443232747,13.084362451691923,4.282336890361094,35.045907073020096,26.8100908835105,97.26192526756199,22.581810778234736,24.597326787603627,52.63702159615828,94.44937346370504,6.732023253706712,26.264833053717386,109.1074579512024
1919,81.14188350881567,113.05467627134618,141.16586181866833,4.47448669401943,44.12903935447121,97.3793504519105,0.0,145.67215573278634,0.0,195.17785352943866,56.553873277844176,93.89323249377951,13.01802107583922,0.2674820963154863,35.2551180057293,24.765713867102093,125.66978926875476,21.940852734622435,24.94753860880498,50.2966555118323,84.28732029673293,5.796089729199681,21.24725780497449,114.80501718004936
1920,101.33930960986656,139.4729707170416,133.828784892153,9.818550946452381,48.36384617338739,116.79850396828073,0.0,185.5244047196941,0.0,198.86942182586805,112.76413727259086,136.188622502083,16.825657717854632,2.941683151252961,41.25989193648585,29.23660928783372,155.90889993945487,22.65265839471809,31.034747034206873,61.56730349463896,116.47951265137272,7.9070454178529905,29.91435981550581,111.95123512140466
1921,98.92175707657341,139.18093953602747,133.432424330234,21.106890058931498,47.57843276104553,117.99724449042759,0.0,210.0181581207487,0.0,214.54462154386547,159.629408418405,145.91943424686312,23.013439239054826,7.427638633411186,41.15982080024685,27.515372205524987,183.29588466300606,28.844714774364245,39.404989567556356,68.72898965772039,118.41193714448589,7.172056700307017,26.9204610843143,132.7594548940198
1922,91.37494619702707,125.46163495345054,135.14354198996472,18.269776695671144,47.51349707287165,115.73544493089803,0.0,207.97966865207516,0.0,213.79156032933562,187.59267988760598,114.07917880644854,19.976603487743272,3.983808570915017,45.713271818455766,26.85536507138395,165.0566829946544,26.31292250062444,36.86256845134686,63.251148114550894,101.2656262736026,5.818968922942154,22.623722779639408,134.74722709861294
1923,69.0573691001614,96.62922855728644,91.50324938390501,3.9691139858099955,22.574613585139378,88.151708531157,0.0,184.9465186585356,0.0,247.2264117777627,38.797060674269254,51.294491310386135,3.51623722443764,0.0,10.517970150573051,8.482708530660618,37.20804275964434,7.483532684925967,7.477481596892168,19.75642827935146,35.9359116202851,2.137385870860005,7.967514822998546,67.95657170132658
1924,85.92857819081831,119.93429514453123,115.37939508518912,2.7129256051944104,42.47607228165227,100.85301756801564,2.205192963025978,169.37004412970975,0.0,213.01907074817584,53.56103494822088,90.82133513725269,13.022170989368691,0.3905373281598102,34.963220843043715,23.42825293298897,98.35165851605521,21.03872942965103,24.87855134875565,50.782926864564736,80.7191586944005,5.843183696213636,23.270260499270076,102.351105338623
1925,89.16905845872101,124.37829831091072,133.40005441069098,4.0792883933096125,47.14078350434186,105.30910606592722,0.0,161.69512629936284,0.0,236.03928476216794,52.63164662169872,134.92858153006665,12.372204705876399,0.10088060105132284,34.50327927896167,28.882677453777262,85.61830837867434,20.737096213698543,23.593375269642156,54.03775331180097,104.83169375888765,7.2651598639143735,25.224474374181725,96.55255295964274
1926,100.13661327709909,137.60295721991673,126.36154269295905,18.308531696413752,46.2906134691271,115.86891596351319,0.0,192.1883411028694,0.0,201.8639217290647,119.2979176040271,125.9364340400724,19.19599428436276,6.4083769926599325,41.007459919133595,28.36503165943592,178.76052650562107,24.63169741619788,34.08892556220086,60.57289384739891,112.03605424720776,7.397040676153508,27.275945219666138,136.03272769789146
1927,98.36276950742018,134.10346494766122,127.64325849447921,8.246848100849961,46.40590112332304,118.10547028839571,1.3535920868602245,212.39940209989922,0.0,218.89328073700977,87.46284316019074,97.45135114460109,11.459527432671997,0.12719794205001447,31.95224375273377,23.688855525030853,76.94612817408213,19.199146924294123,22.250431401463665,50.30499336735436,88.98038162364354,5.452180702220951,19.07109004139513,92.51537374790458
1928,59.65152603473216,82.53386472971512,128.95280240462768,4.250827883655034,34.48078853205942,75.6963152356851,7.124709263321384,136.99356288389964,0.0,249.7991170305242,30.83677022997881,78.87819926911325,8.855575480638453,0.0,26.323653926543905,20.207633747683374,67.56147325515204,16.72127436641701,17.12276538062628,39.35719616343719,67.84619047212773,5.336725248054521,18.166346566375836,94.5365827845918
1929,61.019640789787964,80.96200499548236,108.31016951294202,32.45765399653145,29.96345227977783,76.9869816135384,1.3450824264125454,184.40291413031764,0.0,212.56084067536912,32.39212352710026,78.64564485238422,7.59485548166832,0.0,22.464707637262908,19.46191647104621,69.23900365267153,16.647011030821023,14.560014790222207,33.50700080090541,69.56483841187926,5.333524864042512,22.21692420445777,91.36412776901872
1930,30.86312457493355,41.64275786991738,108.5278862387052,4.867896663131367,27.6675335777091,43.29176407340144,8.856801839065385,98.82640416374358,0.0,229.8451452886295,11.076124013808581,37.253657657768294,2.768644790589688,0.0,8.239626912258846,8.902239369227663,21.123276992231183,5.789939794001937,5.421894728104151,13.483182456878312,33.07882887741872,2.476225887292697,13.056233509292174,53.30071297994218
1931,56.673099103871415,78.18485335729352,120.74130005770698,40.64314411646386,24.831488720432937,73.42351365549071,0.0,128.26816870617378,0.0,133.86994647927756,108.25682373315938,124.14427311129711,18.40300789716764,2.9447817975245476,39.92663067444227,25.592022155623347,174.07760481661848,24.398782488870594,33.22926457600857,56.90541964537039,103.22862707789812,6.993294894468389,26.10638681555897,142.09262048385622
1932,49.59060089556418,67.08750137963702,129.71866467090297,42.80235593266794,32.23586678245032,66.5683591383398,0.0,84.02442074634642,0.0,140.39485787202003,75.28587372280828,89.84943751578098,9.685237880593727,0.0,29.29237299557722,22.369938514266302,83.13885967898327,21.461682269655014,19.399177610634325,46.624487134916166,82.66453979513074,5.151237990249057,16.939030474499866,114.0851433642333
1933,31.23662782896757,42.214549061457646,102.42174527590966,11.262531713978438,20.196961225334988,39.60756574945398,4.02971136130017,47.940057900037274,0.0,87.50950509718558,19.792232709394387,60.57035000407447,5.543157349366509,0.0,16.471074992643803,15.406511263123518,35.006056310643004,9.113284703226796,10.729835950968651,25.021262073158734,51.58595796205429,4.441746715816527,20.003621225497607,61.19537482722679
1934,50.85851627392774,70.33655807114977,108.09453893833108,35.915705878464564,22.365208454143016,61.81979129359924,0.0,97.82107041238787,0.0,108.42693716380593,100.78643921628893,119.48988642149862,17.443862645712215,2.7799805286879105,38.45299119605305,24.69150468040391,160.4787387650291,22.848255151132637,32.27406518707348,55.041735315782766,101.12921924137837,6.755406546230084,26.911908210706578,119.72483438436808
1935,74.9622827922381,98.21164559367148,125.25882185822798,53.649001270303806,38.27396634133911,98.96310627447275,0.0,143.57389144374048,0.0,180.09536839991938,156.30773127407625,136.53097594749005,22.134683207397302,11.453180998168772,49.23879220471982,30.04478238294566,193.27217817866358,26.60336535019123,37.75781210415112,69.80035643143579,114.29415044859124,7.704954379029363,28.194905778220768,154.9319256341304
1936,77.01510228771033,104.56165731494478,130.15486782009216,53.26959426879033,42.55549648381573,95.24055826261937,0.0,174.5100663761644,0.0,179.46410678355952,166.86839907928606,136.8844142707227,25.332115294520975,14.273030036430326,52.412018449418504,27.918610997363732,202.1937167715138,27.148587136072283,41.39680860521217,68.0310237206396,114.34922177257555,7.189982169408139,26.321082247588,170.82349064636486
1937,94.14616086629216,130.5027630697513,129.2289456828349,44.89746672000494,46.40078069254165,114.44336729889565,0.0,269.8820663946352,0.0,213.0642237366375,240.6857040580623,141.1169465643987,28.826152730676107,23.394518127968208,55.80991497482456,32.09723599267964,276.6150891081851,34.510311824426665,48.77544050924785,84.88506918748949,132.34619974048783,7.747121754979957,27.351798031710995,207.79932603668712
1938,71.69232273929983,97.5357365659346,132.54599202424035,13.40604545006022,39.97537926250329,92.12607891205764,0.0,174.79025913422296,0.0,233.1811044192658,93.6396242940613,111.18144389917329,9.555887802378601,0.06891207295111466,29.096766572143032,21.407895735603695,87.30152876353522,21.357771778561922,19.127976745367484,42.211014638000506,74.96663647998744,5.0885879321520004,18.22973187261982,98.38295813686115
1939,86.50058860578272,117.08531253829375,122.83378535165973,46.732509115426254,40.86697232047354,108.36088911621187,0.0,151.7359769853329,0.0,179.555440219751,70.46985198979857,112.10228544130194,14.822238911936182,4.285612755583972,38.54492348975241,30.331309147033977,136.15381388075778,24.498342579171727,27.121917310253174,56.96034296811793,103.63465959188837,8.240543961714424,29.447213569336355,137.50513762703062
1940,96.53729071709716,134.07999941398865,129.81366318393515,31.094035507615278,46.271619748949675,113.93469828972573,0.0,221.41660394259318,0.0,197.70271699596995,159.28250769432734,130.9698530140321,21.352601448207142,10.991315084167784,43.56798335614321,28.009042077392117,194.0815965000256,28.683313289178336,37.900380028703125,67.89718162610926,120.23575312814316,7.225953681927033,26.744766054756585,169.04157685421683
1941,94.48897284002986,134.26236602875514,131.91604766377145,29.209426313956115,48.36101973137119,114.05179001563565,0.0,202.01636269295807,0.0,209.41662186477524,187.2936691118748,144.9307808293021,24.05855493532532,10.616012461817164,49.8913292567026,27.943004723260866,209.55297855957434,29.421852921087538,40.37959720929868,68.9753952924833,116.95101621398119,7.216795507550421,28.827125526306414,161.73762410559408
1942,92.91884890000307,128.07153629759864,129.41009055540394,32.20888782876553,44.78961949077167,113.24644998573612,0.0,239.32905297926197,0.0,210.01410157555884,186.52426017461227,137.442388773309,24.156788136811098,15.562412379465815,51.66015861221606,28.928129140812647,239.74043506796139,31.57268315933379,41.88310276354515,70.83357930623572,113.07653189638675,7.143079116793693,26.00530562363486,175.2172881132963
1943,75.60803409119472,104.82963132788177,135.58607423609664,36.381566962477095,41.616616237998876,93.64312747972596,0.0,155.00236182866453,0.0,203.77798845622885,75.23401357610526,94.56156291101749,11.538032526557629,0.05625135326934866,32.68910860174821,21.988740407304665,104.22892726531879,20.968460987454666,22.36901727543784,51.79469033669798,87.20990357271907,5.288091538105236,18.686048195148114,103.61083577648564
